id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9304878,house,house,4460,165000,private,4,,not installed,0,70,370,,False,280,573,2
9304117,house,house,4690,285000,private,3,good,installed,,,,,False,180,1500,4
9303791,house,villa,4840,680000,private,7,as new,,0,,,,False,330,1100,4
9301159,house,house,4620,229000,private,4,,installed,0,,330,,False,195,625,4
9220421,house,house,4130,429000,private,4,good,installed,0,,,,False,,1666,4
9083709,house,apartment block,4020,400000,private,6,good,,,,,,False,,238,2
9301631,house,house,4040,175000,private,5,to be done up,,0,30,180,,False,230,473,3
9301181,house,house,4040,209000,private,2,as new,installed,0,20,90,,False,100,250,2
9173694,house,house,4100,114000,private,2,good,hyper equipped,0,,,,False,,0,2
9300733,house,house,4040,95000,private,2,to be done up,semi equipped,,,,,False,81,70,2
9300058,house,house,4960,349000,private,5,to be done up,semi equipped,0,18,800,1,False,297,1200,4
9299720,house,house,4970,170000,public,2,to be done up,,,,,,False,146,1932,4
8966613,house,house,4920,470000,private,2,good,installed,,,,,False,300,1319,3
9299192,house,villa,4800,690000,private,3,,installed,0,40,,,False,285,1878,4
9100238,house,house,4900,184000,private,1,good,installed,,,,,False,130,38,2
9298567,house,house,4420,249000,private,3,good,installed,,30,,,False,160,875,4
9297897,house,farmhouse,4650,1960000,private,4,good,,0,,,,False,305,150000,4
8667956,house,house,4400,30000,private,2,good,semi equipped,0,,15,,False,100,55,2
9297101,house,apartment block,4040,280000,private,4,to be done up,installed,0,,,,False,197,418,3
9296895,house,house,4140,290000,private,3,as new,usa installed,,10,30,,False,165,232,3
9296525,house,house,4000,170000,private,4,to be done up,semi equipped,0,,,1,False,165,230,2
9296233,house,house,4041,190000,private,3,,installed,0,,,,False,121,191,2
9295950,house,house,4540,229500,private,3,good,semi equipped,,,919,,False,105,1024,4
9295543,house,house,4257,250000,private,4,good,installed,0,,300,,False,150,357,3
9295299,house,house,4280,385000,private,4,just renovated,usa installed,0,50,1280,,False,200,1560,3
9295017,house,house,4000,219000,private,5,good,not installed,,,,,False,246,147,2
9294850,house,house,4480,115000,private,3,to renovate,not installed,0,,40,,False,115,398,3
9293855,house,house,4845,250000,private,3,just renovated,not installed,,,50,,False,140,140,3
9293506,house,house,4040,269000,private,3,,installed,0,,,,False,139,314,2
9293345,house,house,4041,340000,private,3,,,,,,,False,,1464,3
9293054,house,apartment block,4100,199000,private,3,good,semi equipped,,20,,,False,108,0,3
9292903,house,house,4500,169000,private,3,good,semi equipped,0,15,,,False,127,85,2
9292133,house,apartment block,4000,575000,private,9,as new,installed,,,,,False,380,300,2
9291469,house,house,4537,349000,private,3,as new,installed,0,20,660,,False,175,710,3
9264370,house,house,4460,90000,private,2,to renovate,not installed,,10,100,,False,75,0,3
9290799,house,mixed use building,4800,350000,private,5,as new,,0,20,,,False,,120,3
8943394,house,apartment block,4790,280000,private,4,as new,,,,,,False,250,306,2
9289413,house,apartment block,4760,220000,private,9,to be done up,,,48,,,False,,2178,4
9288793,house,apartment block,4960,300000,private,12,to be done up,semi equipped,0,4,439,,False,429,1340,4
9288421,house,house,4100,200000,private,3,as new,installed,,36,140,,False,143,289,3
9287169,house,house,4031,310000,private,3,as new,hyper equipped,0,60,,1,False,166,128,2
9286636,house,house,4780,280000,private,3,,installed,,37,380,,False,205,1085,4
9286227,house,house,4420,215000,private,3,,usa installed,,20,190,,False,110,0,4
9241877,house,apartment block,4453,300000,private,2,good,installed,,75,,,False,225,225,3
9285012,house,villa,4052,480000,private,4,,installed,,,,,False,180,758,4
9170007,house,exceptional property,4910,615000,private,8,as new,installed,,,1000,,False,420,1120,3
9284051,house,house,4500,215000,private,2,good,semi equipped,,,,,False,80,992,3
9282909,house,house,4020,290000,private,4,good,semi equipped,,10,,,False,,145,3
9282136,house,house,4000,295000,private,3,as new,installed,0,,,,False,178,265,3
9281459,house,house,4040,269500,private,3,,not installed,,,165,,False,145,250,3
9280834,house,apartment block,4020,539000,private,5,to be done up,,0,,,,False,245,168,2
9280626,house,bungalow,4684,275000,private,3,good,installed,,1,657,,False,110,816,4
9279192,house,house,4300,259000,private,3,as new,installed,,,,,False,,521,4
8964370,house,house,4820,128000,private,3,good,not installed,,,,,False,258,0,2
9277888,house,house,4190,165000,private,3,to be done up,not installed,0,,,,False,122,957,2
9277084,house,house,4500,295000,private,3,,semi equipped,,12,,,False,120,2417,4
9276745,house,house,4020,403310,private,4,as new,usa hyper equipped,0,29,,,False,151,567,3
9276459,house,villa,4520,380000,private,5,just renovated,hyper equipped,0,,1000,,False,250,1174,4
9275827,house,apartment block,4300,690000,private,14,,,,,,,False,,627,3
9239029,house,house,4171,169000,private,2,good,installed,0,,,,False,133,0,2
9274438,house,villa,4040,438000,private,4,as new,,,40,1000,,False,289,1000,4
9273914,house,apartment block,4500,395000,private,5,as new,hyper equipped,0,,366,,False,400,603,4
9273194,house,house,4570,115000,private,2,to renovate,semi equipped,,8,15,,False,105,220,4
9272478,house,town house,4041,235000,private,3,good,installed,0,33,,,False,129,119,2
9271937,house,house,4870,199000,private,3,good,semi equipped,0,75,190,,False,110,350,2
9271460,house,house,4577,239000,private,3,as new,installed,0,,500,,False,140,605,3
9271102,house,house,4102,150000,private,5,,,,,,,False,,0,2
9270552,house,house,4340,360000,private,4,,usa installed,0,40,220,,True,150,387,2
9270033,house,house,4500,280000,private,4,good,installed,,,,,False,160,333,3
9269570,house,house,4450,599000,private,4,,installed,0,50,1000,,False,300,1391,4
9268843,house,house,4020,271640,private,3,as new,installed,,21,,,False,165,639,3
8911126,house,house,4870,198500,private,4,to be done up,semi equipped,0,15,50,,False,205,160,2
8943583,house,house,4690,259000,private,2,good,,0,80,687,,False,121,755,4
9254411,house,house,4620,294500,private,4,,not installed,0,,183,,False,117,350,3
9266638,house,bungalow,4000,369000,private,3,as new,usa semi equipped,,28,,,False,240,414,4
9266413,house,bungalow,4845,280000,private,3,just renovated,hyper equipped,,34,214,,False,135,350,4
9265819,house,apartment block,4900,235000,private,3,good,,0,3,,,False,109,59,2
9264701,house,house,4400,420000,private,4,as new,installed,,,,1,False,180,900,4
9185498,house,house,4845,280000,private,10,to renovate,semi equipped,,26,450,1,False,550,850,3
9263686,house,house,4820,110000,private,3,to be done up,,,,,,False,,0,2
9262794,house,house,4420,359000,private,3,as new,not installed,0,100,,,False,250,0,4
9262129,house,villa,4280,325000,private,3,just renovated,installed,0,,,2,False,,1100,4
9261143,house,house,4360,300000,private,3,good,installed,0,,270,,False,165,440,4
9260826,house,house,4300,265000,private,3,,installed,,,,,False,,0,3
9260352,house,house,4040,178000,private,2,good,not installed,0,23,80,,False,105,160,2
9259539,house,villa,4120,385000,private,2,,,0,,1786,,False,203,1786,4
9214134,house,bungalow,4460,275000,private,3,to be done up,semi equipped,,8,1446,1,False,125,1571,4
9258132,house,house,4620,293900,private,3,as new,,0,12,,,False,,302,3
9167829,house,house,4400,219000,private,4,,semi equipped,,,,,False,145,425,4
9137254,house,house,4101,105000,private,3,good,semi equipped,,,,,False,98,0,2
9255535,house,house,4400,160000,private,2,to be done up,installed,,,61,,False,75,131,2
9254967,house,apartment block,4032,110000,private,1,,,,,,,False,60,0,2
9254661,house,house,4520,239500,private,3,,not installed,,,,,False,130,465,3
9254070,house,house,4520,310000,private,3,as new,installed,,57,1175,,False,150,1260,4
9253441,house,house,4101,179000,private,6,,,,,,,False,,150,2
8300817,house,exceptional property,4845,775000,private,9,,,,80,,,True,350,28779,4
9102538,house,house,4000,115000,private,4,to renovate,installed,0,35,35,1,False,155,129,3
9251599,house,bungalow,4000,126000,public,4,to be done up,installed,,,,1,False,180,450,3
9198136,house,apartment block,4100,155000,private,6,to renovate,,0,,,,False,250,732,3
9250915,house,house,4101,249000,private,3,as new,installed,0,15,170,,False,125,369,3
9250046,house,house,4030,169000,private,2,to renovate,not installed,0,,,,False,95,194,2
9249000,house,house,4020,119000,private,4,to renovate,usa semi equipped,,,,,False,154,53,2
9248545,house,house,4780,248000,private,3,just renovated,,0,22,20,,False,127,178,3
9247850,house,house,4400,195000,private,3,,,0,30,250,,False,116,0,3
9247122,house,house,4040,167000,private,4,to be done up,installed,,,,,False,151,0,2
9246287,house,house,4520,210000,private,4,,not installed,,,800,,False,140,1094,3
9245768,house,country cottage,4990,235000,private,2,good,installed,0,,,,False,146,560,4
9244751,house,house,4610,120000,private,2,to be done up,not installed,0,10,79,,False,115,123,3
9243842,house,town house,4051,140000,private,1,good,hyper equipped,0,20,,,False,49,0,3
8952933,house,house,4830,149500,private,3,good,,,,,,False,,84,2
9242585,house,chalet,4851,144000,private,2,good,installed,,,,,False,70,519,4
9241603,house,bungalow,4520,259000,private,2,good,installed,0,20,1660,,False,190,1790,4
9240892,house,house,4020,199000,private,3,as new,semi equipped,,24,,,False,124,150,2
9240561,house,house,4340,245000,private,3,good,usa installed,,,,,False,150,100,2
9239705,house,house,4610,339500,private,3,,installed,0,,,,False,294,437,3
9239153,house,apartment block,4020,595000,private,5,as new,,,,,,False,,0,2
9212525,house,town house,4430,120000,private,3,to renovate,semi equipped,,,,,False,150,40,2
9237624,house,house,4102,149500,private,2,to be done up,semi equipped,,,,,False,70,215,4
9236483,house,house,4560,235000,private,3,as new,not installed,0,,93,,False,210,93,2
9235254,house,house,4400,179000,private,3,good,installed,,,120,,False,120,240,2
9234830,house,house,4460,125000,private,2,to be done up,,,,,,False,,75,3
9234458,house,house,4470,235000,private,3,as new,hyper equipped,0,,100,,False,145,368,4
8852280,house,mixed use building,4100,895000,private,8,good,,,,,,False,880,933,2
9137972,house,house,4601,315000,private,3,,installed,0,23,,,False,143,558,3
8912624,house,house,4602,145000,private,5,to be done up,,0,,,,False,232,0,2
9231853,house,exceptional property,4750,1700000,private,13,just renovated,installed,0,,,1,False,1020,112603,4
9231299,house,apartment block,4020,390000,private,5,as new,,0,,,,False,,0,2
9229686,house,house,4970,149000,private,6,good,installed,0,18,,,False,135,153,2
9228617,house,house,4800,365205,private,4,,usa hyper equipped,0,28,,,False,161,326,2
9228206,house,apartment block,4171,550000,private,6,good,semi equipped,,,,,False,511,225,3
9227147,house,house,4340,244017,private,3,,not installed,,,,,False,,592,4
9225920,house,house,4801,155000,private,2,to renovate,installed,,19,,,False,137,227,3
9225037,house,house,4020,249000,private,4,as new,installed,0,34,90,,False,130,230,2
9224329,house,house,4041,240000,private,2,,installed,,15,90,,False,120,0,3
9223303,house,apartment block,4000,480000,private,5,good,semi equipped,,20,,,False,350,90,2
9222291,house,house,4460,370000,private,5,,usa hyper equipped,,30,550,,False,270,0,2
9221244,house,house,4000,119000,private,3,to renovate,,,,80,,False,127,80,3
9220768,house,bungalow,4400,235000,private,3,to be done up,installed,,,,,False,124,550,4
9219670,house,house,4540,255000,private,6,to be done up,semi equipped,,,,,False,286,0,3
9218543,house,villa,4990,355000,private,4,,installed,,,,,False,185,956,4
8942640,house,mixed use building,4000,449000,private,4,good,installed,0,19,,,False,199,125,2
9216691,house,house,4550,285000,private,3,,,,,,,False,280,1820,4
9216045,house,town house,4400,225000,private,3,to renovate,semi equipped,0,,,1,False,190,1380,4
9215210,house,house,4000,345035,private,3,,usa hyper equipped,0,26,,,False,170,291,2
9213823,house,villa,4280,274651,private,3,as new,hyper equipped,,,,,False,,553,3
9213221,house,house,4560,185000,private,4,to be done up,not installed,,15,,,False,120,107,3
9212238,house,house,4040,200000,private,3,to renovate,semi equipped,0,,392,,False,95,439,2
9211167,house,house,4801,366825,private,4,as new,usa hyper equipped,0,37,,,False,143,509,3
9210369,house,house,4480,159900,private,3,,not installed,0,,,,False,,151,2
9209762,house,house,4570,349000,private,3,just renovated,installed,0,,1500,,False,170,1720,3
9209172,house,apartment block,4830,320000,private,10,to renovate,,,10,,,False,530,220,2
9208847,house,house,4020,225000,private,4,good,semi equipped,,4,256,,False,119,339,2
9107132,house,house,4820,145000,private,6,good,not installed,0,,12,,False,191,74,2
9206801,house,house,4820,260000,private,3,as new,,,,,,False,,404,3
9205197,house,house,4680,270000,private,3,good,semi equipped,0,1,276,,False,106,328,3
9204936,house,house,4400,115000,private,1,good,installed,0,24,,,False,90,70,2
9200456,house,house,4800,268279,private,3,,,,,,,False,,2236,3
9119410,house,house,4000,99000,private,2,,,,,,,False,80,0,3
9198182,house,house,4100,99000,private,4,to renovate,,0,,,,False,,1,2
9197078,house,house,4257,211000,private,3,,,,20,200,,False,110,288,3
9195140,house,house,4840,590000,private,6,,installed,0,40,,1,False,680,2533,4
9131113,house,house,4040,295000,private,4,as new,hyper equipped,0,,,1,False,160,400,2
9193971,house,house,4620,235000,private,3,as new,installed,0,,,,False,173,0,4
9193004,house,house,4400,275000,private,3,as new,installed,0,16,260,,False,220,350,3
9191865,house,apartment block,4000,299000,private,5,,not installed,0,15,70,,False,211,144,2
9191060,house,house,4851,160000,private,3,to be done up,,,19,,,False,100,540,2
9190644,house,house,4140,285000,private,3,as new,not installed,,,,,False,100,4422,4
9188973,house,town house,4000,225000,private,3,good,not installed,,,60,,False,230,158,2
9187115,house,house,4800,301461,private,4,,,,,,,False,,348,3
9186494,house,mixed use building,4630,249000,private,3,to be done up,semi equipped,0,,,,False,235,97,2
9185640,house,house,4800,138000,private,4,to be done up,not installed,0,20,80,,False,135,159,2
9112444,house,apartment block,4830,159000,private,3,to renovate,,,14,,,False,,184,3
9183530,house,house,4480,125000,private,3,to be done up,semi equipped,,30,270,,False,150,345,3
9182887,house,apartment block,4020,310000,private,6,to be done up,not installed,0,,,,False,150,112,2
9181797,house,house,4683,130000,private,2,to be done up,semi equipped,0,57,160,,False,88,365,2
9181289,house,house,4040,215000,private,4,good,installed,1,34,,,False,202,100,3
7894913,house,castle,4570,1950000,private,12,,,,,,,False,1500,0,4
9116482,house,house,4300,90000,private,2,to renovate,,0,3,,,False,56,37,4
9028108,house,house,4684,179000,private,4,,installed,0,30,,,False,145,255,2
9177323,house,house,4100,30000,public,1,to renovate,,,,,,False,70,128,2
9176354,house,apartment block,4020,269000,private,5,to renovate,,0,,,,False,360,180,4
9174886,house,house,4430,179000,private,3,good,installed,0,,90,,False,138,165,2
9173481,house,house,4821,199000,private,3,as new,,,,,,False,,210,2
9172366,house,house,4040,110000,private,3,to renovate,semi equipped,0,,,,False,155,575,4
9171335,house,mixed use building,4860,199000,private,3,,semi equipped,0,,,,False,221,86,2
9170301,house,house,4800,175000,private,160,,installed,0,8,,,False,,0,2
9169327,house,house,4102,279000,private,4,to be done up,installed,0,50,,,True,230,1048,4
9167748,house,house,4100,549000,private,4,as new,usa installed,0,55,885,,False,207,1241,4
9167395,house,house,4040,205000,private,4,good,semi equipped,,,50,,False,124,130,2
9164609,house,house,4860,140000,private,3,good,not installed,0,,,,False,99,195,3
8917229,house,house,4960,150000,private,3,to renovate,not installed,0,,,,False,90,1059,3
9161864,house,house,4040,139000,private,4,to renovate,not installed,,,,,False,160,250,3
9160056,house,house,4300,195000,private,3,to be done up,installed,,15,350,,False,102,477,2
9159496,house,house,4684,390000,private,5,as new,installed,,1,244,,False,151,326,3
9158301,house,house,4432,150000,public,3,good,,,20,50,,False,,146,2
9157294,house,house,4800,187000,private,5,good,semi equipped,0,19,125,,False,173,0,2
9155412,house,house,4800,110000,private,4,,,0,,,,False,170,40,2
9154390,house,house,4040,120000,private,2,to be done up,installed,,,,,False,,152,2
9153215,house,house,4020,225000,private,3,to renovate,,0,,,,False,224,0,3
9151914,house,house,4041,163000,private,2,,,,,,,False,124,0,2
9150825,house,house,4870,140000,private,3,to be done up,,0,,,,False,108,136,3
9148453,house,house,4860,348061,private,3,,,,,,,False,,960,4
9144924,house,house,4520,225000,private,3,to be done up,installed,,,,,False,130,252,3
9144018,house,house,4040,235000,private,4,good,installed,0,30,150,,False,110,572,4
9143205,house,country cottage,4577,159000,private,3,to renovate,not installed,0,25,,,False,150,5545,4
9142169,house,house,4000,190000,private,3,,,0,32,250,,False,159,0,2
9141562,house,house,4950,271000,private,3,good,usa installed,0,21,522,,False,88,583,4
9073093,house,mixed use building,4000,265000,private,5,good,installed,,,,,False,182,130,2
9138369,house,mixed use building,4300,435000,private,3,as new,installed,0,42,90,,False,394,381,2
9106176,house,mixed use building,4431,349000,private,5,as new,installed,1,,,,False,196,319,2
8986516,house,house,4801,130000,private,2,,installed,,,366,,False,,420,2
8945819,house,house,4970,290000,private,4,good,installed,0,,,1,False,220,650,4
9133441,house,other property,4500,230000,private,3,as new,,0,,200,,False,166,0,3
9130514,house,farmhouse,4880,595000,private,5,to be done up,not installed,0,,750,,False,280,1000,4
9128172,house,house,4850,332000,private,4,as new,hyper equipped,0,21,,,False,165,601,3
9127083,house,house,4624,249000,private,4,good,installed,0,,,,False,180,349,2
9124606,house,house,4030,225000,private,3,as new,installed,,,,,False,100,200,3
9121284,house,house,4960,284500,private,3,as new,not installed,,,,,False,,219,3
9120988,house,house,4910,145000,private,3,to be done up,not installed,0,30,,,False,120,0,3
9119957,house,house,4000,359000,private,4,,installed,,,,,False,194,0,3
9119156,house,house,4367,280000,private,3,to renovate,,,,,,False,190,375,3
9065645,house,house,4160,135000,private,2,good,installed,0,,,,False,75,86,2
9115572,house,other property,4020,99000,private,2,,,0,,,,False,122,0,2
9114256,house,town house,4430,187000,private,2,good,installed,,20,,,False,154,227,2
9111728,house,mixed use building,4800,249000,private,2,good,semi equipped,,,,,False,240,81,3
9109188,house,house,4400,195000,private,3,good,installed,0,20,267,,False,120,267,3
9108186,house,house,4100,119000,private,3,to be done up,hyper equipped,0,28,254,,False,120,371,2
8943764,house,mixed use building,4400,280000,private,4,good,semi equipped,0,170,,,False,500,353,2
9104918,house,house,4317,290000,private,4,good,installed,,,2863,,False,300,2863,2
9103527,house,house,4100,86000,private,2,to renovate,semi equipped,0,,191,,False,145,191,2
9101608,house,house,4420,165000,private,3,,semi equipped,,,,,False,146,355,2
9099491,house,house,4460,269000,private,5,just renovated,,0,,90,,False,180,305,3
9098963,house,country cottage,4190,225000,private,2,to renovate,,,,,,False,177,5800,4
9091324,house,house,4821,119000,private,2,just renovated,not installed,0,,,,False,123,0,2
9087654,house,house,4600,265000,private,4,,installed,0,,,,False,142,173,2
9084448,house,house,4020,278000,private,3,as new,installed,,34,,,False,106,0,2
9081165,house,house,4030,99000,private,2,,,,,,,False,,56,2
9076508,house,house,4840,350894,private,4,,usa hyper equipped,0,24,,,False,143,343,3
8623138,house,house,4970,99000,private,4,,,,,,,False,,70,2
9071257,house,mixed use building,4420,690000,private,3,good,,,,1548,,False,1442,2337,4
9065436,house,mixed use building,4000,299000,private,6,,,0,,,,False,468,0,2
8883644,house,house,4000,160000,private,4,,,0,,,,False,,130,2
9056375,house,house,4540,85000,private,3,just renovated,,0,,,,False,127,0,2
9051955,house,house,4420,89000,private,2,to renovate,not installed,0,25,125,,False,95,255,4
9048836,house,house,4052,545000,private,3,,,,,,,False,,1100,4
9041067,house,house,4520,225000,private,3,,not installed,,,,,False,130,410,3
9034500,house,house,4870,149000,private,3,to be done up,semi equipped,0,39,550,,False,110,660,3
9029122,house,house,4020,155000,private,3,to be done up,,0,,,,False,,0,2
8813059,house,mixed use building,4800,249000,private,4,as new,semi equipped,0,14,,,False,246,139,3
9017998,house,house,4140,50000,private,3,,installed,0,24,750,,False,230,893,4
9012926,house,house,4300,235000,private,2,good,semi equipped,0,16,287,,False,103,347,2
9009226,house,house,4680,175000,private,3,good,,,,550,,False,110,675,3
9003987,house,house,4540,21600,private,2,just renovated,installed,,,,,False,160,379,3
8996525,house,house,4570,314601,private,3,,not installed,,,,,False,,1313,4
8993107,house,house,4051,199000,private,3,as new,installed,0,50,,,False,120,126,2
8984134,house,villa,4841,495000,private,3,as new,,,,,,False,185,1350,4
8975947,house,house,4020,359500,private,3,to be done up,semi equipped,0,55,,,False,300,255,2
8566078,house,house,4257,239000,private,3,as new,not installed,0,,,,False,120,1000,3
8964614,house,house,4000,109000,private,3,,installed,,6,64,,False,117,110,2
8962096,house,house,4141,399000,private,5,as new,installed,0,,,,False,180,2000,4
8958840,house,house,4800,249000,private,4,good,,,,43,,False,300,153,2
8954715,house,house,4040,179900,private,4,to renovate,not installed,0,20,,,False,274,0,2
8952624,house,house,4317,265000,private,3,as new,installed,0,,350,,False,130,446,3
8946616,house,house,4300,25000,private,3,good,usa installed,,,,,False,326,1100,4
8943434,house,house,4030,199500,private,3,to be done up,semi equipped,0,,64,1,False,145,0,2
8932481,house,house,4840,332700,private,4,,usa hyper equipped,0,24,,,False,143,350,3
8925677,house,house,4500,159000,private,2,good,not installed,0,,,,False,115,59,2
8306359,house,house,4460,149500,private,3,good,semi equipped,,,,,False,138,0,2
8916083,house,exceptional property,4900,550000,private,11,good,installed,,,1400,,False,475,1543,4
8911106,house,house,4100,125000,private,3,to be done up,semi equipped,0,10,40,,False,91,82,2
8900177,house,house,4317,429000,private,4,,,,,,,False,,1488,4
8888677,house,apartment block,4040,309000,private,3,as new,,0,,,,False,,0,3
8873650,house,house,4790,117000,private,2,,installed,0,7,,,False,105,133,2
8624956,house,house,4460,135000,private,3,as new,not installed,0,,,,False,150,279,3
8840887,house,villa,4920,495000,private,5,as new,,,38,,,False,190,1280,4
8826384,house,apartment block,4430,1200000,private,15,good,semi equipped,0,,,,False,611,1029,4
8820815,house,villa,4053,295000,private,3,good,,,,,,False,,0,4
8813293,house,house,4030,199900,private,5,good,installed,1,30,63,,False,153,148,2
8800447,house,apartment block,4031,350000,private,6,good,,,,,,False,200,232,2
8761810,house,house,4430,169000,private,3,,,,,130,,False,155,225,2
8748039,house,house,4031,55000,private,5,,installed,0,27,,,False,203,166,2
8742871,house,house,4042,280976,private,3,,usa semi equipped,0,24,60,,False,123,202,2
8734744,house,exceptional property,4608,1150000,private,12,good,installed,0,30,75000,,True,800,77237,4
8711725,house,house,4030,99000,private,2,,not installed,0,,,,False,113,0,3
8671503,house,mixed use building,4860,155000,private,4,to renovate,semi equipped,0,20,30,,False,180,0,2
8652527,house,house,4400,135000,private,3,good,semi equipped,,20,,,False,90,0,3
8597645,house,house,4100,387143,private,3,,usa hyper equipped,0,24,150,,False,128,378,3
8547388,house,mixed use building,4000,125000,private,4,,,0,,,,False,,0,2
8497911,house,apartment block,4031,430000,private,265,to be done up,semi equipped,0,15,102,,False,,0,2
8427356,house,house,4020,260000,private,5,to be done up,not installed,0,20,,,False,290,110,2
8345551,house,house,4970,450000,private,9,,installed,,,1300,,False,400,1500,4
8271567,house,house,4540,209000,private,4,,not installed,,,150,,False,135,248,3
7785520,house,villa,4020,495000,private,4,as new,hyper equipped,0,,,,False,257,866,4
7584347,house,house,4041,255000,private,3,,,,,,,False,,150,2
9316646,house,villa,1410,1090000,private,5,as new,hyper equipped,0,,,,False,320,485,4
9314761,house,house,1360,125000,private,2,to renovate,not installed,,7,,,False,110,109,3
9314071,house,house,1341,800000,private,4,good,installed,,40,,,True,200,3200,4
9312695,house,villa,1420,296000,private,3,good,semi equipped,0,,,,False,,0,4
9312045,house,villa,1420,2850000,private,6,as new,,,,,1,True,900,3161,4
9311438,house,villa,1480,420000,private,3,good,installed,,,,,True,152,700,4
9114803,house,house,1410,360000,private,3,to be done up,semi equipped,0,75,782,1,False,225,1122,3
9274433,house,house,1390,495000,private,4,as new,usa installed,0,,654,,False,160,821,3
9274179,house,villa,1331,535000,private,3,just renovated,installed,0,60,765,,False,165,846,4
9308167,house,house,1340,410000,private,3,,installed,0,,150,,False,199,220,2
9307715,house,house,1315,10000,private,2,to be done up,,0,,,,False,72,1300,4
9307136,house,villa,1300,995000,private,4,good,hyper equipped,,25,2000,,True,308,2093,4
9306110,house,house,1360,180000,private,4,,installed,0,,,,False,226,129,2
9305394,house,house,1440,340000,private,3,,,0,20,,,False,155,447,4
9304324,house,house,1340,320000,private,3,to be done up,installed,0,,600,1,False,167,600,4
9303622,house,house,1300,439000,private,4,good,hyper equipped,0,,,,False,200,704,3
9301867,house,villa,1400,350000,private,2,good,,,,,,False,,735,4
9300971,house,house,1380,1450000,private,5,as new,,0,,,,False,380,4131,4
9299834,house,house,1400,430000,private,4,as new,installed,,,,1,False,220,365,2
9299122,house,house,1360,399000,private,4,just renovated,installed,0,15,150,,False,180,222,2
9297730,house,house,1370,350000,private,4,as new,hyper equipped,0,30,316,1,True,182,315,3
9296827,house,house,1325,469000,private,3,,installed,,,,,False,157,764,4
9295894,house,house,1460,32000,public,2,to restore,,,,,,False,,287,4
9294258,house,house,1348,490000,private,5,good,installed,0,,,1,False,,189,2
9293090,house,house,1330,545000,private,3,good,installed,0,,1027,,False,175,1027,4
9291402,house,house,1370,285000,private,8,good,not installed,,,,,False,500,130,3
9289929,house,house,1370,249950,private,3,good,semi equipped,0,31,,,False,173,115,2
9288607,house,villa,1410,585000,private,4,as new,installed,,22,,,False,190,532,4
9287503,house,villa,1410,790000,private,4,,installed,,25,400,,False,261,609,4
9285777,house,house,1330,490000,private,3,to renovate,,,,,,False,120,800,4
9283733,house,exceptional property,1495,24000,private,1,to renovate,,0,,,,False,,284,4
9280597,house,villa,1390,1395000,private,5,good,installed,0,,,1,True,424,5436,4
9279023,house,house,1315,325000,private,3,,,,,,,False,,250,3
9277752,house,house,1315,339000,private,3,,,,,,,False,,250,3
9275510,house,house,1380,780000,private,5,good,installed,,,1500,1,False,290,1751,3
9273322,house,house,1325,435000,private,3,good,hyper equipped,0,,,,True,,500,3
9262802,house,house,1330,485000,private,4,,installed,,18,150,,False,150,507,3
9269177,house,exceptional property,1310,599000,private,5,,,0,,,,False,178,256,3
