id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9271224,house,house,4790,975000,private,19,as new,,1,,,,False,,7145,4
9270554,house,house,4032,185000,private,3,as new,installed,0,10,25,,False,100,90,2
9270034,house,house,4520,79500,private,2,to renovate,semi equipped,,,,,False,,162,3
9269601,house,apartment block,4800,145000,private,5,,installed,0,,,,False,140,0,3
9268845,house,house,4020,260260,private,3,as new,installed,,21,,,False,165,526,3
9268733,house,house,4630,194000,private,3,good,not installed,0,,20,,False,140,177,3
8943585,house,bungalow,4690,259000,private,2,good,,0,80,687,,False,121,755,4
9267394,house,house,4610,280000,private,4,as new,installed,0,70,,,True,140,358,2
9266658,house,house,4030,129000,private,2,good,semi equipped,0,25,230,,False,135,0,2
9266420,house,mixed use building,4860,350000,private,4,good,not installed,0,6,,,False,174,435,2
9265820,house,villa,4845,315000,private,3,as new,,0,47,1950,,False,120,2080,4
9265482,house,house,4950,295000,private,6,good,,,,403,,False,220,579,4
9264548,house,house,4557,110000,public,3,,,,,,,False,137,813,4
9263802,house,bungalow,4470,249500,private,2,as new,installed,,,,,False,,400,4
9262953,house,bungalow,4460,339000,private,3,good,installed,,,,,False,185,2720,4
9262194,house,apartment block,4840,295000,private,5,,,,,,,False,,63,3
9261153,house,house,4950,469000,private,7,,installed,0,,,1,False,340,1929,4
9260845,house,house,4400,90000,private,2,to renovate,,,,,,False,202,294,4
9260374,house,house,4102,140000,private,4,to renovate,,,,,,False,134,184,2
9259540,house,villa,4121,385000,private,2,,,0,,1786,,False,203,1786,4
9258769,house,house,4500,349000,private,4,good,installed,1,38,500,,False,228,1002,4
9257614,house,house,4860,228000,private,5,good,installed,,,100,,False,,0,3
9256836,house,house,4800,99900,private,2,to be done up,semi equipped,0,,,,False,100,115,2
8669457,house,exceptional property,4790,275000,private,12,good,,,,,,False,,298,2
9255701,house,house,4257,272000,private,3,as new,not installed,0,,,,False,167,741,3
9255123,house,house,4000,235000,private,3,good,installed,0,,95,,False,150,190,2
9254677,house,house,4920,250000,private,4,to be done up,not installed,,15,,,False,177,411,4
9254136,house,house,4600,145000,private,2,,installed,0,,,,False,136,103,2
9253487,house,house,4100,220000,private,2,good,semi equipped,0,,407,,False,,503,3
9252858,house,house,4431,189000,private,2,to be done up,semi equipped,,12,108,,False,150,174,2
9252276,house,villa,4654,845000,private,11,good,installed,0,,1400,,False,845,1626,4
9251533,house,villa,4920,469000,private,4,,,0,42,,,False,277,3241,4
9197743,house,house,4420,95000,private,1,just renovated,,0,,,,False,,60,4
9250960,house,house,4020,285000,private,4,just renovated,hyper equipped,,,150,1,False,130,214,2
9250049,house,house,4830,210000,private,3,just renovated,installed,0,30,400,,False,150,0,2
9249645,house,villa,4682,375000,private,4,,installed,,15,300,,False,190,456,4
9202327,house,house,4100,110000,private,3,to renovate,not installed,0,6,,,False,,70,2
9247862,house,house,4920,269000,private,3,,,0,,,1,False,,713,4
8985359,house,house,4051,159000,private,2,to be done up,installed,0,,,,False,131,0,2
9246338,house,house,4052,460000,private,4,good,installed,0,23,714,1,False,140,848,4
9245841,house,house,4570,349000,private,3,just renovated,installed,0,,1500,,False,170,1720,3
9245118,house,house,4400,50000,private,2,as new,installed,,,400,,False,90,640,4
9243939,house,exceptional property,4960,520000,private,4,as new,hyper equipped,,20,575,,False,260,1817,4
9243048,house,house,4020,219000,private,4,good,installed,0,30,90,,False,150,204,2
9242591,house,house,4100,225000,private,4,good,installed,0,56,138,,False,123,261,2
9241619,house,house,4460,239000,private,3,just renovated,installed,0,15,175,,True,175,440,4
9241321,house,house,4600,520000,private,20,to renovate,,,,,,False,1700,4200,4
9241017,house,house,4420,130000,private,2,good,installed,,,,,False,93,50,2
9240562,house,bungalow,4340,145000,private,2,good,,,,160,,False,60,0,2
9239706,house,apartment block,4000,285000,private,199,,installed,0,,,,False,,435,2
9239272,house,house,4990,299000,private,4,as new,installed,,,,,False,185,1326,4
9238538,house,house,4120,369000,private,3,good,,0,,1000,,False,151,1373,3
9237863,house,house,4960,137500,private,3,good,installed,1,18,,,False,,0,4
9236484,house,house,4560,295000,private,3,as new,not installed,0,,262,,False,258,262,3
9234459,house,villa,4470,235000,private,3,as new,hyper equipped,0,,100,,False,145,368,4
9233951,house,house,4837,179000,private,4,,installed,0,15,,,False,212,638,4
9137974,house,house,4672,315000,private,3,,installed,0,23,,,False,143,558,3
9232629,house,apartment block,4000,239000,private,4,as new,installed,,,,,False,110,52,2
9231933,house,villa,4400,240000,public,4,good,installed,,,731,,False,275,740,4
9231431,house,town house,4040,300000,private,3,as new,hyper equipped,0,21,,,False,,425,3
9230515,house,house,4280,275000,private,3,good,installed,0,,,,False,170,945,4
9229742,house,exceptional property,4890,2890000,private,12,,hyper equipped,,,4200,,True,1100,5300,4
9229070,house,house,4960,395000,private,4,,,,,,,False,,0,4
9228618,house,house,4800,408746,private,5,,usa hyper equipped,0,32,,,False,174,505,3
9227191,house,house,4340,244017,private,3,,not installed,,,,,False,,592,4
9226506,house,house,4400,229000,private,4,just renovated,hyper equipped,,,300,,False,120,400,2
9225969,house,house,4400,184500,private,3,good,hyper equipped,0,30,125,,False,126,265,3
9225041,house,house,4621,185000,private,3,to be done up,installed,,,,,False,91,858,4
9004902,house,mixed use building,4420,129000,private,3,to be done up,not installed,,,,,False,201,172,3
9223287,house,town house,4621,325000,private,5,,,0,35,225,,False,275,450,3
9222394,house,house,4130,175000,private,3,to renovate,,0,10,200,,False,107,320,4
9221313,house,house,4357,110000,public,5,good,installed,,,,,False,259,0,3
9220796,house,house,4317,222885,private,3,,not installed,0,,,,False,,600,3
9219685,house,house,4500,185000,private,4,to restore,semi equipped,,16,1650,,False,136,1842,4
9160967,house,mansion,4820,275000,private,5,just renovated,installed,,24,290,1,False,212,384,2
9217824,house,house,4750,180000,private,2,to be done up,installed,0,,,,False,,0,4
9216764,house,house,4540,155000,private,3,,installed,,,,,False,95,140,2
9216048,house,house,4540,59000,private,2,to renovate,not installed,0,,,,False,114,45,2
9213241,house,house,4460,125000,private,2,,not installed,0,,80,,False,60,256,3
9212326,house,house,4000,395000,private,2,,installed,0,40,120,,False,152,270,3
9122079,house,mixed use building,4990,205000,private,1,as new,,,,,,False,96,99,3
9210370,house,house,4480,162900,private,3,,semi equipped,0,,,,False,,170,3
9209778,house,apartment block,4000,429000,private,4,as new,installed,,,,,False,180,0,2
9209205,house,house,4570,575000,private,2,as new,installed,0,,,,False,255,989,4
9153213,house,house,4020,123000,private,3,to renovate,,0,,,,False,90,0,2
9208091,house,house,4500,129000,private,3,to be done up,not installed,0,20,,,False,127,100,3
9206850,house,house,4100,30000,private,3,as new,installed,0,16,94,,False,135,170,2
9205224,house,house,4367,349000,private,4,to be done up,hyper equipped,0,,1677,,False,212,1677,4
9204937,house,house,4050,239000,private,5,good,semi equipped,0,30,200,,False,250,296,3
9202848,house,mixed use building,4280,425000,private,2,good,installed,0,,,,False,100,918,4
9200890,house,villa,4317,399000,private,3,good,hyper equipped,,48,,1,True,260,1018,4
9200463,house,house,4800,267863,private,3,,,,,,,False,,234,3
9162814,house,mixed use building,4500,225000,private,2,good,,0,40,,,False,214,95,2
9087653,house,house,4607,359000,private,396,,installed,0,,,,False,,267,2
9197162,house,villa,4250,435000,private,5,as new,installed,,,,,False,236,1000,4
9195257,house,house,4100,169000,private,3,as new,installed,0,25,171,,False,105,270,2
9194781,house,country cottage,4100,359000,private,4,good,installed,,100,,,False,,1722,4
9193972,house,house,4420,99000,private,3,to renovate,not installed,0,,,,False,,0,4
9124664,house,house,4620,150000,private,3,to renovate,,,,57,,False,151,0,2
9191868,house,house,4000,299000,private,5,,not installed,0,15,70,,False,211,144,2
9191091,house,house,4032,169000,private,2,to be done up,not installed,0,1,199,,False,147,265,2
9190645,house,house,4140,260000,private,3,as new,not installed,,,,,False,117,347,3
9189024,house,apartment block,4800,210000,private,3,to be done up,semi equipped,0,,,,False,,0,2
9187126,house,house,4800,286044,private,3,,,,,,,False,135,300,3
9186610,house,exceptional property,4140,2300000,private,14,to restore,,,300,,,False,1500,120519,4
9186036,house,house,4040,165000,private,3,,installed,0,16,,,False,129,135,2
9140071,house,mixed use building,4800,250000,private,3,just renovated,installed,,60,,,False,300,100,3
8920854,house,town house,4420,230000,private,3,just renovated,semi equipped,0,,300,,False,140,364,2
9182910,house,apartment block,4000,499000,private,9,to be done up,installed,0,15,100,,False,303,0,3
9181876,house,house,4400,245000,private,3,good,installed,,,,,False,130,352,3
9181404,house,house,4680,249000,private,3,,usa installed,0,21,110,,False,103,187,2
9180917,house,town house,4000,299000,private,2,good,semi equipped,0,67,120,,False,110,308,2
9179893,house,mixed use building,4000,190000,private,3,to be done up,installed,0,,85,,False,83,180,2
9178848,house,apartment block,4020,285000,private,5,just renovated,hyper equipped,0,32,28,,False,160,154,2
9163475,house,house,4460,231000,private,3,as new,hyper equipped,,28,,,False,,220,2
9176846,house,house,4100,144900,private,3,to be done up,usa semi equipped,,,,,False,,0,3
9112880,house,house,4652,299000,private,5,,installed,,,,,False,215,245,4
9173725,house,house,4170,188000,private,3,good,,,20,,1,False,180,160,2
9172674,house,house,4360,289000,private,3,good,installed,0,,749,,False,247,898,3
9171460,house,house,4830,89000,private,2,to be done up,semi equipped,,15,81,,False,70,135,2
9170302,house,mixed use building,4800,175000,private,160,,installed,0,8,,,False,,0,2
9030750,house,house,4420,110000,private,1,to be done up,installed,,,,,False,,0,2
9168293,house,house,4032,179000,private,2,good,installed,0,30,,,False,100,82,2
9167425,house,house,4840,317000,private,3,,usa hyper equipped,0,24,,,False,155,230,2
9165012,house,villa,4340,1460000,private,3,as new,,,100,,1,False,371,1140,4
9163351,house,house,4520,229000,private,3,good,installed,0,22,270,,False,170,475,4
9162281,house,house,4100,245000,private,2,as new,,,25,400,,False,100,550,3
8356125,house,house,4620,279500,private,4,as new,,,,,,False,,170,3
9161632,house,house,4000,249000,private,3,good,not installed,0,,,,False,130,0,2
9160163,house,house,4840,170000,private,3,to renovate,installed,0,20,,,False,364,184,3
9159500,house,house,4420,174900,private,4,just renovated,usa semi equipped,0,12,33,,False,92,114,2
9158596,house,house,4287,170000,private,4,to be done up,,0,,,,False,140,1480,4
9157417,house,villa,4420,595000,private,4,as new,usa hyper equipped,0,24,,,True,,1000,4
9155496,house,house,4020,69000,private,2,to renovate,semi equipped,0,,933,,False,103,1000,2
9154486,house,house,4621,200000,private,3,to renovate,,,,,,False,,753,4
9153406,house,house,4460,235500,private,3,just renovated,installed,,,,,False,120,440,3
9151915,house,house,4400,220000,private,3,good,not installed,,,,,False,115,154,3
9151012,house,house,4000,219000,private,4,to renovate,,,,,,False,,125,2
9148517,house,apartment block,4540,189000,private,4,to be done up,installed,0,,,,False,200,325,3
9146024,house,house,4850,356000,private,4,,not installed,,,,,False,190,831,4
8821108,house,house,4031,210000,private,4,good,,0,,,,False,,210,2
8596759,house,house,4300,99000,private,3,to be done up,not installed,0,,,,False,130,50,2
9141571,house,house,4280,199000,private,2,good,hyper equipped,0,35,,,False,204,300,4
9140525,house,house,4020,155000,private,3,as new,installed,0,11,,,False,95,57,2
9138330,house,house,4000,179000,private,3,as new,installed,,,,,False,100,20,1
9137585,house,apartment block,4820,245000,private,10,to renovate,,0,,,,False,470,180,3
9135478,house,house,4987,470000,private,5,to be done up,installed,0,,,,False,,7690,4
9134059,house,mixed use building,4140,598000,private,4,to be done up,installed,,35,800,1,False,250,1300,4
8834699,house,house,4031,137500,private,3,to be done up,semi equipped,0,40,21,,False,99,77,2
9131183,house,house,4800,63000,private,1,to be done up,semi equipped,0,,,,False,35,20,2
9128290,house,mansion,4651,530000,private,6,to be done up,,,,,,False,,1600,4
9127247,house,bungalow,4570,159000,private,3,good,installed,0,,600,,False,85,1364,4
9124631,house,apartment block,4040,179900,private,3,to be done up,,0,15,,,False,182,173,3
9121391,house,apartment block,4000,280000,private,4,to renovate,not installed,0,3,,,False,178,65,2
9120989,house,house,4800,159000,private,5,to be done up,not installed,0,35,,,False,180,130,2
9120017,house,house,4550,399900,private,4,,installed,0,,2000,1,False,227,2831,4
9119323,house,house,4684,624000,private,5,as new,installed,0,80,,,True,510,2500,4
9117467,house,house,4000,399000,private,4,good,installed,0,,,,False,197,0,3
9115678,house,apartment block,4020,350000,private,4,to renovate,not installed,0,,,,False,189,0,2
8922027,house,house,4000,160000,private,2,to be done up,,,,,,False,,0,3
9113487,house,mixed use building,4500,289000,private,3,good,semi equipped,0,,400,,False,322,492,3
9111789,house,house,4607,220000,private,4,to be done up,installed,,40,,,False,180,107,3
9109901,house,villa,4250,285000,private,4,good,installed,,,,,False,156,1165,4
9108244,house,house,4040,105000,private,1,good,semi equipped,,,,,False,79,45,2
9106441,house,house,4000,199900,private,3,,,,,,,False,,200,3
9104831,house,mansion,4020,225000,private,4,good,not installed,,,,,False,260,125,1
9103775,house,farmhouse,4623,189000,private,3,to renovate,not installed,0,,280,,False,210,400,3
9101812,house,house,4000,200000,private,2,,,,,,,False,151,67,2
9099689,house,house,4280,180000,private,3,to be done up,not installed,0,,,,False,120,1062,4
9099312,house,house,4610,125000,private,2,,installed,0,10,,,False,75,115,3
9091326,house,house,4860,295000,private,8,good,not installed,0,,112,,False,319,255,3
9087826,house,house,4860,380000,private,7,good,,0,,350,,False,,777,4
9084449,house,house,4020,273000,private,3,as new,not installed,,34,,,False,103,0,2
9081422,house,house,4420,237000,private,5,just renovated,hyper equipped,0,20,300,,False,248,568,4
9076656,house,house,4800,219000,private,4,to be done up,not installed,0,37,,,False,155,170,2
8866666,house,apartment block,4020,1050000,private,12,good,usa installed,0,,50,,False,603,50,2
9071800,house,house,4834,190000,private,3,just renovated,installed,0,,,,False,125,0,2
9065662,house,house,4431,129000,private,2,to be done up,installed,,,,,False,80,0,2
8992185,house,house,4690,125000,private,3,,,,,470,,False,100,540,2
9056398,house,mixed use building,4651,304000,private,4,to be done up,,0,,,,False,225,15000,4
8924720,house,house,4730,375000,private,3,,hyper equipped,0,42,,,True,106,960,4
9048837,house,house,4052,559000,private,3,,,,,,,False,,886,3
9042680,house,house,4830,130000,private,2,good,not installed,0,,,,False,137,110,2
9041493,house,house,4701,375000,private,4,as new,hyper equipped,0,,,,False,190,426,3
9037861,house,house,4840,340400,private,4,,usa hyper equipped,0,26,,,False,139,319,3
9034518,house,villa,4900,795000,private,6,as new,hyper equipped,,30,,,False,500,2705,4
9030633,house,house,4051,240000,private,3,as new,,0,40,,,False,185,225,4
8850338,house,mixed use building,4000,148000,private,2,to be done up,not installed,0,,,,False,158,72,2
9014421,house,house,4920,175000,private,4,to renovate,installed,,,,,False,207,76,2
8974280,house,house,4950,550000,private,4,good,installed,0,,,,False,235,2488,4
9004084,house,mansion,4000,1380000,private,1,to renovate,,,,245,,False,1574,672,2
8998336,house,house,4800,169000,private,3,good,installed,,12,,,False,168,76,2
8783820,house,house,4041,119000,private,2,,not installed,0,,100,,False,88,200,4
8930727,house,house,4317,220000,private,2,good,,,,,,False,174,682,4
8985236,house,mixed use building,4040,225000,private,3,,,,,,,False,112,230,2
8977266,house,mixed use building,4020,189000,private,3,,,0,,,,False,210,85,2
8972456,house,exceptional property,4577,695000,private,5,good,installed,0,130,14000,,False,291,14183,4
8964554,house,exceptional property,4257,2000000,private,5,just renovated,hyper equipped,0,,,1,False,595,87410,4
8962538,house,house,4920,25000,private,4,,installed,,,,,False,150,105,2
8958940,house,house,4141,495000,private,4,good,installed,,50,,1,True,245,2930,4
8954743,house,mixed use building,4500,195000,private,3,to renovate,not installed,1,,,,False,264,88,3
8952626,house,house,4317,265000,private,3,as new,installed,0,,350,,False,130,465,3
8947285,house,house,4420,207000,private,3,just renovated,installed,,20,110,,False,135,250,2
8943490,house,house,4030,175000,private,1,good,semi equipped,0,10,70,,False,140,216,3
8935353,house,house,4101,189000,private,3,,,0,49,300,,False,185,396,2
8926055,house,house,4960,149000,private,3,,semi equipped,0,,,,False,96,37,2
8911344,house,house,4520,300000,private,3,to renovate,not installed,,,,,False,,4310,4
8900194,house,house,4760,134500,private,4,to renovate,,,,,,False,,435,3
8888678,house,mixed use building,4000,339000,private,2,,installed,0,15,,,False,113,501,2
8875718,house,house,4800,120000,private,2,as new,,,6,,,False,100,54,2
8861862,house,house,4280,310000,private,3,,,,,,,False,,754,3
8842129,house,country cottage,4160,80000,private,3,to renovate,,,,,,False,,0,3
8827207,house,apartment block,4190,200000,private,4,,not installed,0,,,,False,250,437,2
8579149,house,farmhouse,4730,350000,private,4,to restore,,,,,,False,,1000,4
8813295,house,house,4020,199900,private,5,good,installed,1,30,63,,False,153,148,2
8788040,house,house,4300,214600,private,3,as new,,,,,,False,105,310,2
8764636,house,house,4602,245000,private,4,to be done up,installed,,,,,False,196,3377,3
8754577,house,apartment block,4000,299000,private,3,to be done up,,0,,,,False,227,0,2
8743844,house,house,4800,255000,private,4,,not installed,0,,,,False,130,0,3
8736494,house,house,4987,435000,private,11,to be done up,installed,1,,,1,False,475,5856,3
8719078,house,house,4000,349000,private,5,,semi equipped,,,,,False,,70,2
8692402,house,house,4910,349000,private,3,,,,,,,False,,1100,4
8673540,house,mixed use building,4970,209000,private,4,to be done up,installed,,36,,,False,225,210,2
8621906,house,house,4800,99000,private,4,good,,0,,,,False,152,0,2
8598723,house,house,4140,350000,private,4,,,0,,,,False,226,480,4
8548633,house,apartment block,4100,159000,private,3,good,semi equipped,0,,,,False,194,0,3
7839361,house,apartment block,4845,245000,private,8,to renovate,not installed,0,,95,,False,480,335,3
8438123,house,house,4790,775000,private,20,as new,,,50,,,False,,1776,4
8356615,house,apartment block,4257,225000,private,200,as new,semi equipped,0,,,,False,,2978,4
8271568,house,house,4540,219000,private,4,,not installed,,,,,False,135,248,3
8060718,house,house,4560,20000,private,2,as new,,,,,,False,,0,3
7761859,house,farmhouse,4610,780000,private,7,good,installed,0,,,,False,679,25000,4
7506348,house,house,4761,249000,private,3,,,,,,,False,,1094,3
7137615,house,exceptional property,4500,600000,private,5,,,0,40,,,False,500,320,3
9315442,house,house,1342,349000,private,4,as new,installed,,,175,,False,170,175,2
9314929,house,house,1315,330000,private,3,as new,,,,,,False,153,800,3
9314105,house,house,1342,290000,private,3,good,semi equipped,0,,30,,False,120,210,2
8955650,house,house,1370,40000,private,3,good,installed,0,,,,False,236,2090,4
9312156,house,bungalow,1410,495000,private,3,good,installed,0,11,,10,False,112,1098,4
9311460,house,house,1435,450000,private,4,good,semi equipped,,,1106,,False,256,1106,4
9310597,house,villa,1340,350000,private,3,to renovate,semi equipped,0,,,,False,133,772,4
9309777,house,house,1430,375000,private,3,,installed,0,60,1500,,False,209,1639,3
9308692,house,house,1380,525000,private,4,to be done up,semi equipped,,,,1,False,179,2100,4
9308169,house,exceptional property,1350,795000,private,5,as new,usa hyper equipped,,,,,True,340,6906,4
9307571,house,house,1341,360000,private,3,good,installed,,22,690,,False,150,690,4
9307177,house,house,1480,465000,private,5,as new,usa hyper equipped,0,40,400,,False,225,601,2
9306111,house,house,1420,345000,private,3,to be done up,installed,0,,,,False,130,591,4
9299835,house,town house,1420,365000,private,3,just renovated,installed,0,21,,,False,130,112,2
9262787,house,villa,1400,425000,private,5,good,installed,0,,,,False,200,953,4
9301182,house,villa,1410,1450000,private,5,good,hyper equipped,0,,,1,False,365,1905,4
9299875,house,mansion,1410,439000,private,3,,semi equipped,0,,,,False,190,0,2
9299145,house,house,1480,200000,private,3,to be done up,semi equipped,,,,,False,131,250,2
9297889,house,villa,1300,649000,private,5,,hyper equipped,,,,1,True,210,834,4
9297117,house,house,1410,995000,private,4,good,usa installed,0,14,1200,,True,200,1500,4
9295943,house,house,1474,575000,private,5,good,semi equipped,0,,,,False,329,526,3
9294302,house,house,1360,295000,private,3,good,hyper equipped,0,,45,,False,175,190,3
9293093,house,house,1390,360000,private,2,as new,hyper equipped,,16,,,False,139,0,2
9291961,house,house,1480,195000,private,2,to be done up,,,,,,False,,0,2
9291466,house,house,1480,175000,private,3,to be done up,semi equipped,,12,,,False,152,100,2
9289930,house,mixed use building,1370,249950,private,3,good,semi equipped,0,31,,,False,173,115,2
9288672,house,house,1360,349000,private,7,good,installed,0,12,,,False,263,651,3
9285919,house,house,1440,180000,private,2,to renovate,,,,,,False,70,750,4
9281828,house,house,1332,625000,private,4,,usa semi equipped,,40,,,False,220,0,2
9280674,house,house,1435,450000,private,3,as new,usa installed,0,,863,,False,195,863,4
9279030,house,house,1315,325000,private,3,,,,,,,False,,250,3
