id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9305013,house,house,4800,325560,private,3,,usa hyper equipped,0,30,,,False,135,328,2
9305002,house,house,4700,380672,private,4,as new,usa hyper equipped,0,26,,,False,161,488,2
9304992,house,house,4801,424720,private,3,as new,usa hyper equipped,0,35,,,False,182,747,3
9304477,house,house,4190,325000,private,4,good,installed,0,,,1,False,277,0,4
9303903,house,house,4300,285000,private,4,,,0,,,,False,150,800,3
9295495,house,mixed use building,4720,370000,private,3,good,installed,,,,,False,220,1055,2
9303136,house,house,4420,155000,private,3,to be done up,not installed,,17,20,,False,134,150,3
9302237,house,house,4030,225000,private,3,good,installed,0,20,60,1,False,90,122,2
9301821,house,house,4100,215000,private,3,good,installed,0,17,285,,False,141,354,2
9301352,house,house,4910,425000,private,4,as new,,0,35,886,,False,200,953,4
9300972,house,exceptional property,4950,560000,private,5,just renovated,hyper equipped,,59,,2,True,270,985,4
9300776,house,house,4042,390590,private,5,as new,usa hyper equipped,0,24,,,False,173,392,3
9300491,house,house,4102,249000,private,4,as new,installed,,15,,,False,159,360,3
9299742,house,house,4430,60000,public,1,good,,,,,,False,,191,4
9299513,house,country cottage,4821,249500,private,3,to renovate,,,,,2,False,593,1416,3
9299208,house,villa,4500,425000,private,4,,installed,,,,,False,260,668,4
9213162,house,house,4560,223000,private,2,just renovated,installed,,,,,False,110,372,3
9298056,house,house,4400,290000,private,2,,installed,,,,,False,145,561,3
9297626,house,house,4040,194000,private,3,just renovated,hyper equipped,,,38,,False,161,225,3
9297173,house,house,4690,349000,private,4,as new,installed,1,,720,,False,272,1127,4
9296904,house,villa,4651,395000,private,3,good,hyper equipped,,50,2050,,False,175,2050,4
9296779,house,house,4030,115000,private,2,to renovate,not installed,,,,,False,90,170,2
9296409,house,villa,4570,389000,private,5,good,installed,0,21,700,,False,220,1000,4
9258768,house,house,4500,135000,private,2,good,installed,0,30,106,,False,103,180,2
9295620,house,house,4650,115000,private,4,to renovate,,,,,,False,,88,2
9295136,house,villa,4470,265196,private,4,,,,12,362,,False,166,440,3
9294854,house,villa,4470,185803,private,2,as new,,0,,150,,False,120,331,4
9294006,house,apartment block,4020,150000,public,3,to be done up,,,,,,False,,66,3
9293599,house,house,4020,273000,private,3,,installed,0,34,,,False,103,0,2
9211689,house,mixed use building,4020,235000,private,4,to be done up,semi equipped,,10,,,False,180,60,2
9293151,house,farmhouse,4840,1580000,private,4,as new,usa installed,,,,,False,3800,54752,4
9292910,house,house,4460,179000,private,3,good,hyper equipped,0,,,,False,150,134,3
9292326,house,house,4122,299000,private,3,good,installed,0,25,125,1,False,138,333,2
9291708,house,house,4357,269000,private,5,good,installed,,8,100,,False,,240,3
8966240,house,house,4682,289000,private,4,good,installed,,,,,False,170,0,4
9289909,house,house,4431,240000,private,3,,semi equipped,,,,,False,100,252,2
9289617,house,house,4500,37500,private,3,,,,,,,False,,2500,4
9288863,house,town house,4100,180000,private,3,as new,installed,,,,,False,100,65,2
9217569,house,bungalow,4600,299000,private,3,as new,installed,0,58,,,False,,861,4
9287888,house,house,4500,349000,private,4,good,installed,0,,,,False,198,518,3
9287222,house,house,4400,189000,private,4,,not installed,,,,,False,119,0,2
9286859,house,house,4530,199000,private,2,to be done up,,0,,270,,False,173,456,3
9267099,house,house,4040,155000,private,2,,installed,,6,40,,False,141,176,2
9285877,house,house,4621,197000,private,3,good,installed,,,20,,False,130,160,3
9285332,house,house,4540,175000,private,2,good,semi equipped,,,400,,False,101,483,3
9284833,house,house,4041,594000,private,7,to be done up,installed,0,40,3045,,False,388,4322,4
9283347,house,house,4500,325000,private,4,good,installed,,,,,False,220,800,4
9282632,house,house,4400,179000,private,3,to be done up,semi equipped,0,30,280,,False,166,325,3
9281678,house,house,4900,249000,private,2,to be done up,installed,,,,,False,153,570,4
9281078,house,farmhouse,4607,489000,private,4,,installed,0,,,,False,169,10000,3
9280696,house,house,4430,115000,private,3,to renovate,not installed,0,,,,False,125,77,2
9279875,house,house,4100,155000,private,3,to be done up,,,,,,False,,185,2
9104030,house,apartment block,4000,149000,private,5,,,,,,,False,156,110,2
9278171,house,town house,4102,225000,private,2,just renovated,installed,,,44,,False,195,207,3
9277511,house,house,4630,229000,private,3,to be done up,,0,,,,False,,145,3
9276777,house,house,4052,379000,private,6,to renovate,not installed,0,,,,False,340,1450,3
9276535,house,villa,4632,599000,private,4,as new,hyper equipped,0,40,2750,,True,351,2750,4
9276061,house,house,4430,332000,private,4,,,0,36,330,,False,197,0,2
9275154,house,house,4602,75000,private,1,,,,,173,,False,38,210,4
9274610,house,house,4621,245000,private,3,,,,,,,False,,0,4
8952946,house,house,4960,395000,private,5,,,,,,,False,265,730,4
9273339,house,castle,4400,550000,private,13,to renovate,not installed,0,,,,False,955,9973,4
9272829,house,mixed use building,4620,298000,private,1,good,installed,0,,,,False,60,219,2
9271652,house,house,4480,205000,private,4,as new,hyper equipped,0,,,,False,,559,3
9271307,house,house,4000,310000,private,4,as new,hyper equipped,,,,,False,173,329,3
9270610,house,house,4420,245000,private,3,as new,usa hyper equipped,0,,120,,False,116,177,2
9163804,house,villa,4430,420000,private,3,good,usa hyper equipped,0,30,,1,False,,715,4
9269669,house,house,4860,170000,private,3,as new,,,20,472,,False,110,512,2
9269114,house,town house,4801,210000,private,3,good,installed,,,,1,False,94,237,2
9268824,house,house,4690,690000,private,3,good,hyper equipped,,36,771,,False,246,879,3
9268135,house,house,4000,139000,private,2,good,semi equipped,0,15,75,,False,90,183,2
9267408,house,house,4720,319000,private,3,as new,semi equipped,,,,,False,159,169,2
9266795,house,house,4000,159000,private,4,to renovate,,,,,,False,,414,2
9259575,house,house,4100,199000,private,4,just renovated,semi equipped,,15,,,False,133,70,2
8842321,house,house,4684,220000,private,4,,installed,0,,,,False,213,317,3
9265536,house,house,4100,212000,private,4,,,0,52,,,False,,464,3
9264728,house,house,4610,209000,private,5,to be done up,semi equipped,0,56,260,,False,302,447,3
9264085,house,house,4500,179900,private,4,good,not installed,0,,60,,False,150,150,2
9263077,house,house,4101,149500,private,3,good,installed,0,18,180,,False,130,55,2
9262300,house,house,4500,340000,private,2,as new,semi equipped,,,,,False,330,230,2
9261179,house,house,4042,372456,private,4,as new,usa hyper equipped,0,24,280,,False,135,402,3
9260871,house,house,4680,349000,private,3,good,installed,0,25,,,False,151,1070,4
9260574,house,house,4681,110000,public,3,to be done up,,,,,,False,126,420,3
9259577,house,bungalow,4630,179000,private,3,to be done up,semi equipped,,30,120,,False,120,288,3
9259024,house,house,4317,260000,private,4,as new,,,,550,,False,218,218,2
9258316,house,house,4042,233000,private,3,as new,installed,0,,120,,False,130,221,2
9257889,house,town house,4020,219000,private,2,good,installed,0,32,408,,False,91,587,3
9256859,house,house,4347,259000,private,3,as new,,,,,,False,144,1350,4
9256131,house,house,4651,285000,private,4,good,,,,,,False,,283,2
9255741,house,house,4257,279000,private,3,as new,not installed,0,,,,False,,534,3
9255140,house,house,4800,75000,private,3,to renovate,,0,,,,False,120,48,2
9254695,house,mixed use building,4100,220000,private,2,good,semi equipped,0,,407,,False,,503,3
9254182,house,mansion,4040,697000,private,4,as new,hyper equipped,,40,,,False,470,2092,4
9253719,house,house,4690,279000,private,3,good,installed,0,40,250,,False,140,390,4
9253012,house,apartment block,4000,299000,private,3,,,,,,,False,,80,2
9252684,house,house,4620,150000,private,2,good,installed,0,,,,False,74,404,2
9251700,house,house,4500,294000,private,3,,installed,0,,55,,False,175,144,3
9251381,house,house,4100,169000,private,2,to renovate,,0,,,,False,,167,3
9251111,house,house,4100,145000,private,2,good,semi equipped,0,11,35,,False,128,80,2
9250315,house,apartment block,4020,229000,private,1,,installed,0,,,,False,160,118,2
9249723,house,house,4100,360000,private,4,good,installed,,,,,False,190,700,3
9249300,house,house,4000,230000,private,2,good,,,,,,False,83,28,2
9248817,house,house,4460,185000,private,3,good,semi equipped,,15,200,,True,83,200,2
9247912,house,house,4460,85000,private,1,good,installed,0,,,,False,97,76,3
9247239,house,house,4987,120000,private,2,to restore,not installed,0,,,,False,120,400,3
9246751,house,house,4400,80000,private,2,to renovate,not installed,0,,,,False,80,41,2
9246038,house,house,4100,120000,private,4,to be done up,not installed,0,,70,,False,105,124,2
9229885,house,house,4400,269000,private,4,good,usa hyper equipped,,,,,False,176,709,3
9244077,house,house,4610,155000,private,2,,installed,,,,,False,63,112,3
9243106,house,bungalow,4458,319000,private,3,to be done up,semi equipped,0,,805,,False,102,1085,4
9242616,house,mansion,4300,225000,private,5,to renovate,semi equipped,,,,,False,185,718,3
9241768,house,house,4100,195000,private,3,to be done up,not installed,0,,110,,False,238,217,2
9241390,house,house,4870,169000,private,2,good,,0,25,,,False,105,180,4
9241078,house,apartment block,4700,150000,private,4,,,,,,,False,,0,2
9240641,house,villa,4860,350000,private,3,as new,,0,60,,,False,,1170,4
9239995,house,house,4500,150000,private,2,,not installed,,15,,,False,120,501,3
9239445,house,apartment block,4020,389000,private,4,to be done up,semi equipped,0,,,,False,180,300,2
9018026,house,house,4610,129000,private,3,,installed,0,,,,False,158,133,2
9238051,house,villa,4280,435000,private,3,as new,hyper equipped,,,,,False,175,1492,4
9236509,house,house,4460,145000,private,2,to renovate,not installed,0,28,200,,False,100,326,2
9235396,house,villa,4540,235000,private,5,to be done up,usa uninstalled,,,,2,False,186,300,4
9234973,house,mixed use building,4367,165000,private,1,to renovate,usa hyper equipped,0,,,,False,314,440,4
9234575,house,apartment block,4870,249000,private,7,,installed,,,,,False,450,0,2
9233956,house,house,4400,25000,public,3,to renovate,,,,,,False,102,347,3
9233192,house,house,4100,10000,public,4,to renovate,,,,,,False,,513,3
9232634,house,house,4450,210000,private,4,to be done up,,,,483,,False,180,672,3
9231604,house,villa,4960,349000,private,4,to be done up,,,,,,False,305,2397,4
9230586,house,house,4870,149000,private,2,good,installed,0,28,150,,False,75,255,3
9230039,house,house,4520,169000,private,2,good,semi equipped,0,12,180,,False,120,319,3
9229253,house,house,4530,185000,private,1,good,not installed,0,,,,False,,503,4
9228723,house,mixed use building,4860,799000,private,5,good,installed,,,5710,,False,715,6031,4
9228429,house,house,4121,359000,private,3,just renovated,installed,0,25,400,,False,130,918,4
9227198,house,villa,4624,440000,private,5,good,installed,0,65,2000,,False,150,2500,4
9147462,house,mixed use building,4130,299000,private,3,good,installed,,44,44,,False,181,109,2
9226087,house,house,4020,320000,private,3,good,hyper equipped,,6,16,,False,225,100,2
9225066,house,mixed use building,4032,325000,private,2,,,,,,,False,300,150,2
9224457,house,exceptional property,4260,980000,private,5,as new,usa hyper equipped,0,100,3000,,True,500,4240,4
8996178,house,mansion,4000,295000,private,7,good,,0,30,,1,False,285,147,3
9222561,house,house,4032,145000,private,3,,,0,8,,,False,125,225,2
9221551,house,house,4020,95000,private,2,to renovate,,0,,70,,False,126,0,2
9220840,house,house,4100,95000,private,3,to be done up,installed,,,,,False,,120,2
9219851,house,mixed use building,4600,249990,private,3,to be done up,semi equipped,0,15,,,False,231,0,2
9218701,house,house,4031,115000,private,2,good,installed,0,10,,,False,65,75,2
9217997,house,villa,4280,272533,private,3,as new,hyper equipped,0,,,,False,,501,3
9216097,house,house,4920,639000,private,4,as new,,,,,,False,,1500,4
9161271,house,house,4420,189000,private,3,just renovated,installed,,20,100,,False,115,0,2
9213286,house,house,4130,114000,private,1,just renovated,installed,0,,,,False,,80,2
9212409,house,house,4041,195000,private,2,just renovated,installed,,29,48,,False,145,140,3
9211579,house,mansion,4800,240000,private,5,to be done up,installed,,15,200,,False,200,290,3
9210372,house,house,4480,149900,private,3,,not installed,0,,,,False,,103,2
9210047,house,house,4671,449000,private,4,,installed,0,25,,,False,211,616,4
9209260,house,house,4577,65000,private,3,,,0,,,,False,134,280,3
9208863,house,house,4590,236060,private,4,,,,25,600,,False,110,792,4
9208095,house,house,4540,399000,private,5,good,installed,0,50,150,1,False,258,838,4
9206913,house,house,4367,90000,private,2,,,,,,,False,,130,4
9069341,house,exceptional property,4100,450000,private,4,just renovated,hyper equipped,,80,,,False,334,280,3
9205072,house,villa,4860,320000,private,5,,,0,,,,False,264,971,3
9200575,house,house,4400,277913,private,3,,,,,,,False,,344,2
9199652,house,exceptional property,4920,595000,private,5,,installed,,60,2700,,False,340,2700,4
9198429,house,farmhouse,4861,875000,private,3,good,hyper equipped,0,,8500,,False,250,9203,4
9197465,house,apartment block,4350,289000,private,4,good,semi equipped,0,16,,,False,162,317,3
9195103,house,mixed use building,4837,375000,private,10,as new,hyper equipped,,24,,,False,330,757,2
9194843,house,house,4630,159000,private,5,good,,,,,,False,235,0,2
9193975,house,house,4122,495000,private,4,good,installed,0,28,3384,,False,200,3384,4
9193176,house,apartment block,4800,295000,private,18,to renovate,,,,,,False,386,265,2
9192837,house,house,4610,179500,private,3,good,installed,0,50,,,False,178,134,2
9054843,house,house,4420,210000,private,3,to be done up,semi equipped,,,300,,False,110,380,3
9190647,house,house,4140,260000,private,3,as new,not installed,,,,,False,117,335,3
9187316,house,house,4800,277107,private,4,,,,,,,False,135,239,3
9186753,house,town house,4800,255000,private,3,as new,hyper equipped,0,30,140,,False,110,279,3
9186193,house,villa,4052,450000,private,4,good,installed,,15,,,False,213,862,4
9185200,house,house,4102,120000,private,3,just renovated,installed,,4,,,False,,6,2
9184266,house,apartment block,4020,300000,private,3,good,semi equipped,0,80,,,False,185,470,2
9183011,house,house,4041,139000,private,2,to be done up,semi equipped,,,64,,False,113,186,2
9181913,house,house,4041,340000,private,4,,installed,0,,,,False,230,439,2
9181412,house,house,4030,206700,private,4,,usa semi equipped,0,35,30,,False,119,108,2
9181026,house,house,4020,90000,private,2,to renovate,not installed,,,,,False,93,72,2
9180165,house,house,4610,379000,private,4,as new,installed,,30,580,1,False,140,912,4
9178974,house,farmhouse,4840,220000,private,4,to renovate,,,,,,False,347,1500,4
9177474,house,house,4800,525000,private,9,good,installed,0,30,,,False,468,320,2
9176858,house,mixed use building,4020,299000,private,2,to renovate,,0,,,,False,245,0,2
9173061,house,house,4400,150000,private,3,to renovate,semi equipped,,,230,,False,135,380,3
9173974,house,mixed use building,4101,198000,private,2,good,,,,,,False,,209,3
9172759,house,house,4540,199000,public,4,as new,installed,,,,,False,,857,3
9171542,house,house,4120,180000,private,4,to renovate,semi equipped,0,,,,False,237,659,3
9170524,house,house,4900,699000,private,9,good,not installed,0,,,,False,443,0,3
8936499,house,mixed use building,4600,339000,private,2,,installed,0,30,115,,False,217,223,4
9168469,house,house,4000,235000,private,3,to renovate,installed,,,,,False,110,379,4
9167427,house,house,4470,348957,private,4,,usa hyper equipped,0,24,165,,False,131,285,3
9165111,house,mansion,4800,385000,private,8,as new,semi equipped,,,780,,False,700,997,3
9163556,house,house,4030,89900,private,2,good,usa semi equipped,0,10,50,,False,50,93,2
9162841,house,house,4280,365000,private,5,good,installed,,50,,,False,320,1001,4
9161952,house,house,4850,359681,private,4,as new,hyper equipped,0,26,,,False,164,866,3
9161522,house,house,4430,179000,private,4,good,installed,,30,300,,False,180,300,2
9160664,house,house,4300,279000,private,3,good,installed,0,,,,False,130,446,3
9159624,house,apartment block,4520,550000,private,7,good,installed,0,,2565,,False,471,2565,4
9158789,house,house,4420,169000,private,3,to be done up,semi equipped,0,35,100,,False,140,182,2
9157191,house,apartment block,4300,370000,private,6,good,,,,,,False,200,250,2
9155646,house,house,4100,116000,private,5,to renovate,not installed,0,,80,,False,160,760,4
8961538,house,house,4000,179000,private,3,,not installed,0,,,,False,88,84,2
9153715,house,house,4900,1100000,private,14,good,semi equipped,0,,,,False,1261,4423,4
9152238,house,house,4040,198000,private,2,,,0,12,75,,False,90,160,2
9148984,house,apartment block,4101,289000,private,5,,,0,,,,False,300,115,2
9146359,house,house,4020,99000,private,3,,,,,,,False,,50,2
9143642,house,house,4610,320372,private,3,as new,usa hyper equipped,0,24,220,,False,130,381,2
9142912,house,house,4801,220000,private,3,,,,,,,False,147,217,2
9141710,house,house,4400,249500,private,2,good,hyper equipped,,,,,False,160,225,3
8951012,house,house,4020,279000,private,3,,installed,0,,,,False,155,565,4
9138673,house,house,4170,139000,private,2,to be done up,,,,,,False,185,300,3
9137625,house,house,4670,175000,private,3,to renovate,not installed,0,85,226,,False,151,376,4
9135896,house,house,4950,295000,private,3,,not installed,0,21,380,1,False,120,523,3
9134261,house,house,4670,260000,private,3,good,semi equipped,,59,120,,False,183,340,4
9133492,house,mixed use building,4000,310000,private,4,to be done up,,0,,,,False,,158,2
9131200,house,mansion,4020,359000,private,8,to be done up,semi equipped,0,20,100,,False,335,222,2
9129011,house,mixed use building,4180,195000,private,6,to renovate,not installed,0,,,,False,484,184,3
9127436,house,country cottage,4317,105000,private,1,to renovate,,,,216,,False,,460,3
9124755,house,villa,4052,380000,private,4,,usa installed,0,40,,,False,,1177,4
9123485,house,house,4100,89000,private,3,to renovate,not installed,0,12,,,False,100,75,2
9121014,house,house,4100,150000,private,2,good,,,,,,False,61,0,2
9120087,house,house,4317,295000,private,3,,,0,,,,False,,1150,4
9013623,house,house,4000,475000,private,14,to be done up,not installed,0,50,,,False,430,140,2
9117608,house,house,4470,341372,private,5,,usa hyper equipped,0,24,128,,False,179,248,3
9115792,house,villa,4140,349000,private,4,,installed,0,38,2900,,False,180,3100,4
8544987,house,apartment block,4800,130000,private,7,good,,,,,,False,,190,2
9113670,house,house,4460,110000,private,2,to renovate,not installed,0,25,147,,False,108,303,3
8802564,house,house,4800,129000,private,4,good,,,,,,False,140,50,2
9110227,house,exceptional property,4970,630000,private,7,as new,installed,0,,,,False,390,1400,4
9107066,house,house,4460,206000,private,2,good,installed,,,,,False,,284,4
9105239,house,house,4051,184000,private,3,good,semi equipped,0,,370,1,False,125,414,3
9103820,house,house,4101,164900,private,3,as new,usa semi equipped,,,,,False,,0,2
9101893,house,house,4460,165000,private,3,good,installed,,14,34,,False,113,127,2
8846403,house,mixed use building,4000,220000,private,5,to be done up,,,10,,,False,164,1,3
9099317,house,house,4800,139000,private,4,good,,,,271,,False,150,371,2
9094061,house,house,4590,32245,private,3,good,installed,,20,650,,False,170,990,4
9088474,house,house,4250,239000,private,3,,,0,,,,False,140,350,4
9084451,house,house,4020,278000,private,3,good,installed,,1,,,False,127,0,2
9078178,house,house,4801,186000,private,4,,,0,35,100,,False,166,0,2
9073889,house,house,4000,204500,private,4,,installed,0,40,32,,False,150,172,2
9071868,house,house,4570,220000,private,3,,not installed,,,40,,False,142,110,2
9065969,house,house,4851,169000,private,3,good,installed,,,,,False,87,243,3
9062612,house,villa,4600,498335,private,3,,not installed,,49,,,False,200,1134,4
9057830,house,house,4020,230000,private,3,to renovate,installed,0,40,60,,False,170,380,3
9036078,house,house,4633,314150,private,4,as new,not installed,0,,800,,False,182,890,4
9043298,house,house,4671,295500,private,3,as new,hyper equipped,0,,,,False,178,300,2
9042047,house,house,4633,159650,private,1,as new,not installed,,,,,False,70,50,4
9039227,house,apartment block,4800,110000,private,4,to renovate,not installed,,,,,False,163,59,2
9035505,house,villa,4900,975000,private,13,as new,,,75,,1,False,569,2441,4
9030771,house,house,4800,110000,private,4,to renovate,not installed,,,,,False,163,59,2
9026675,house,house,4802,325000,private,5,good,installed,0,17,300,,False,215,410,2
9018190,house,house,4800,150000,private,3,,not installed,0,,,,False,130,0,2
9014632,house,house,4051,169000,private,3,to be done up,semi equipped,0,50,,,False,120,138,2
9009365,house,house,4701,275000,private,4,to be done up,,,,,,False,,1020,3
9004905,house,house,4720,199000,private,2,good,,,,,,False,135,375,3
9000755,house,house,4020,140000,private,3,to be done up,,,,,,False,,74,2
8994484,house,house,4300,290000,private,3,as new,,0,,734,,False,156,804,4
8992017,house,house,4300,288500,private,3,,hyper equipped,,,,,False,,386,3
8986456,house,house,4570,99000,private,1,to renovate,semi equipped,0,,,,False,50,2300,4
8900298,house,house,4980,169000,private,4,,installed,0,,,,False,180,2783,4
8972510,house,apartment block,4020,250000,private,8,to be done up,semi equipped,0,,55,,False,180,120,2
8964912,house,house,4840,361000,private,4,,usa hyper equipped,0,26,,,False,155,313,3
8963317,house,villa,4460,136500,public,2,to be done up,installed,,,,,False,172,275,4
8960402,house,house,4042,399784,private,4,,usa hyper equipped,0,24,273,,False,155,436,3
8796776,house,house,4800,119000,private,3,good,,,,,,False,146,185,2
8771411,house,house,4100,129000,private,2,good,semi equipped,,,,,False,79,93,3
8948252,house,villa,4651,470000,private,6,as new,usa hyper equipped,,32,,,False,300,1355,4
8943639,house,house,4100,135000,private,2,good,semi equipped,0,16,16,,False,97,82,2
8936662,house,house,4121,475000,private,5,,,0,30,1200,1,False,300,1871,4
8051596,house,mixed use building,4690,557000,private,6,to be done up,,,12,110,,False,185,8760,2
8916763,house,house,4670,347500,private,3,as new,installed,0,,,,False,155,825,4
8913281,house,house,4700,259875,private,3,as new,,,,,,False,,340,3
8730737,house,apartment block,4000,450000,private,400,,,0,,,,False,,0,2
8889963,house,exceptional property,4671,535000,private,4,good,installed,0,40,,1,False,191,17900,4
8878110,house,house,4350,349000,private,3,good,installed,0,50,,,False,200,1242,4
8813359,house,house,4040,149000,private,3,to be done up,,0,16,,,False,103,81,2
8748369,house,villa,4710,231000,private,3,as new,,,,,,False,,790,3
8828670,house,house,4460,75000,private,1,,,,,,,False,,95,2
8821133,house,house,4540,180000,private,6,to restore,not installed,0,,283,,False,300,456,3
8814427,house,apartment block,4910,325000,private,6,,installed,0,,,,False,313,295,2
8804511,house,exceptional property,4000,1399000,private,1,as new,installed,0,,,,False,1300,480,2
8790882,house,house,4257,209000,private,4,,usa semi equipped,0,,,,False,,695,2
8776126,house,house,4650,385700,private,3,,usa semi equipped,0,49,300,,False,149,494,3
8758031,house,house,4845,1890000,private,14,,hyper equipped,0,200,11439,2,False,1150,13400,4
8743846,house,house,4802,245000,private,4,,not installed,0,,,,False,130,0,3
8205859,house,house,4500,297500,private,3,good,semi equipped,,,,,False,210,70,2
8724229,house,house,4550,35000,private,3,good,installed,0,,,,False,140,1020,3
8698523,house,house,4520,114000,private,3,good,semi equipped,,,3500,,False,195,3732,3
8673004,house,apartment block,4960,650000,private,6,just renovated,installed,,,,,False,240,128,3
8657807,house,mansion,4802,750000,private,4,good,hyper equipped,,,,,False,480,2330,4
8632232,house,house,4420,169000,private,3,good,installed,0,,,,False,93,0,2
8602896,house,mixed use building,4800,325000,private,6,good,,0,,,,False,242,0,2
8325089,house,apartment block,4257,750000,private,2,as new,semi equipped,0,,,,False,908,2978,4
8529130,house,bungalow,4032,178000,private,2,just renovated,installed,,35,115,,False,70,236,4
8431581,house,house,4040,245000,private,4,,,,,,,False,,649,3
8085950,house,house,4000,159000,private,4,,,,,,,False,,80,2
8278962,house,house,4130,492000,private,5,,,0,76,,,False,256,2212,4
7826047,house,apartment block,4780,590000,private,2,,,,,,,False,,655,4
7844500,house,apartment block,4670,327000,private,5,,installed,,,,,False,,0,2
7758848,house,house,4300,283000,private,3,,,,,,,False,,965,4
7370949,house,house,4782,298000,private,4,good,,0,,,,False,230,3000,3
9316711,house,house,1420,935000,private,6,as new,hyper equipped,0,25,500,,False,300,1000,4
9116221,house,villa,1410,2295000,private,6,as new,installed,,,5000,,True,900,5300,4
9315131,house,house,1380,395000,private,3,good,installed,,,,,False,170,525,3
9314282,house,mixed use building,1300,250000,private,1,just renovated,installed,0,9,,,False,97,40,2
9313745,house,villa,1390,290000,private,5,to renovate,not installed,0,,733,,False,185,733,4
9312144,house,villa,1410,625000,private,4,,,,,,1,False,190,1000,4
9310852,house,house,1420,420000,private,5,,hyper equipped,,20,,,False,170,335,3
9309823,house,house,1420,575000,private,4,good,installed,,,,2,False,300,820,4
9309169,house,villa,1460,280000,private,3,to be done up,installed,0,,265,,False,160,365,3
9308324,house,house,1450,205000,private,4,to renovate,not installed,,,738,,False,145,953,4
9307852,house,exceptional property,1380,1595000,private,5,as new,installed,0,160,,,False,550,5843,4
9306184,house,exceptional property,1470,575000,private,5,good,semi equipped,0,,,,False,329,526,3
9305620,house,villa,1400,399000,private,3,good,,0,,,,False,160,590,4
9304786,house,house,1300,360000,private,5,good,semi equipped,0,,100,,False,175,212,2
9303837,house,villa,1400,595000,private,4,as new,installed,,,,,False,220,1377,4
9302202,house,house,1400,675000,private,4,just renovated,installed,0,,,,False,325,3410,4
9301241,house,house,1300,300000,private,4,good,installed,0,25,,,False,145,110,2
9300528,house,exceptional property,1470,1050000,private,8,as new,usa hyper equipped,,,,,False,375,2413,4
9299298,house,house,1470,170000,private,4,just renovated,not installed,0,20,,,False,144,128,2
9298260,house,town house,1420,395000,private,3,good,not installed,0,,440,,False,156,580,3
9297218,house,house,1430,175000,private,2,,installed,,,,,False,121,56,2
9296017,house,house,1430,265000,private,5,to renovate,installed,,,,,False,,0,3
9295204,house,villa,1430,350000,private,3,as new,installed,0,,,,False,,1269,4
9293409,house,house,1341,500000,private,6,good,installed,,40,,1,False,275,1200,4
9182418,house,villa,1430,295000,private,4,,,,,,,False,180,1300,4
9291571,house,mixed use building,1400,1700000,private,16,good,semi equipped,,,,,False,655,400,2
9290032,house,house,1300,399000,private,5,just renovated,hyper equipped,0,,,,False,220,296,3
9289079,house,house,1340,265000,private,4,good,semi equipped,0,30,70,,False,,170,2
9287563,house,villa,1495,350000,private,3,to renovate,not installed,0,,2400,,False,140,2400,4
9286633,house,apartment block,1495,725000,private,10,to restore,,,,,,False,604,976,4
9285949,house,villa,1380,950000,private,4,,hyper equipped,,,,1,False,300,2200,4
9282525,house,house,1495,640000,private,5,as new,hyper equipped,0,,,,False,300,2420,4
