id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9250283,house,house,3290,695000,private,4,to be done up,installed,,15,40,1,False,484,258,3
9248875,house,villa,1860,495000,private,3,good,hyper equipped,,,,,False,131,555,4
9247894,house,mixed use building,3000,895000,private,3,,installed,,,,,False,,91,2
9247237,house,house,1980,399000,private,2,good,installed,,,,,False,163,869,4
9244626,house,house,1950,535000,private,3,to renovate,semi equipped,,,121,,False,134,171,2
9243844,house,house,1500,279000,private,3,,,,,,,False,130,175,2
9243222,house,house,1860,525000,private,3,,usa installed,0,,,,False,144,0,4
9214539,house,mixed use building,3272,470000,private,3,as new,hyper equipped,0,,265,1,False,267,373,4
9241126,house,house,3120,335000,private,1,good,,0,,,,False,152,394,4
9240505,house,house,1730,3950000,private,14,good,installed,0,100,150000,,False,1240,153030,4
9239307,house,house,3440,315680,private,3,,installed,,,,,False,181,435,3
9238298,house,house,3271,283000,private,3,as new,installed,,,142,,False,142,521,3
9237936,house,house,3380,165000,public,4,,installed,,,,,False,,771,3
9237199,house,house,3272,386000,private,3,to be done up,semi equipped,0,,,,False,,1000,3
9236582,house,house,1930,450000,private,3,to be done up,installed,0,8,125,,False,185,270,2
9235977,house,house,1840,285000,private,3,to be done up,semi equipped,0,,197,,False,120,317,2
9235124,house,villa,3080,1250000,private,5,as new,hyper equipped,0,36,,,False,327,9650,4
9233961,house,house,1703,335000,public,3,,installed,,,,,False,180,397,4
9140273,house,house,3090,349000,private,4,good,installed,0,12,,,False,170,247,3
9232663,house,house,3384,495000,private,3,as new,hyper equipped,0,20,80,,False,355,500,3
9231865,house,house,1745,325000,private,3,just renovated,installed,0,,,,False,,483,2
9230992,house,mixed use building,1750,345000,private,2,to be done up,,0,,108,,False,180,251,2
9230435,house,villa,3360,495000,private,3,good,installed,0,,541,,False,135,965,4
9229548,house,house,1653,349000,private,3,to renovate,installed,,,,,False,150,3610,4
9227982,house,house,3020,345000,private,2,as new,installed,0,,,,False,130,198,2
9227200,house,villa,1640,795000,private,5,good,hyper equipped,0,30,900,1,False,310,1234,4
9226039,house,house,1800,370000,private,3,as new,hyper equipped,,,,,False,,216,3
9225049,house,house,1861,449000,private,3,as new,installed,,30,200,,False,,540,4
9224280,house,house,3020,480000,private,3,to renovate,usa installed,0,53,,,False,276,9631,4
9224265,house,house,3200,283676,private,3,,,,,,,False,172,215,4
9223083,house,house,3200,374521,private,3,,,,,,,False,193,364,4
9222025,house,villa,1650,508000,private,4,good,semi equipped,0,,,,False,158,1298,4
9218410,house,villa,1933,595000,private,3,good,installed,0,20,,1,False,175,480,4
9220423,house,villa,1640,1790000,private,6,as new,installed,,,1,,True,530,1400,4
9219210,house,house,1600,403210,private,3,,,0,,,,False,146,289,3
9217256,house,villa,3210,795000,private,7,,installed,0,,,,False,400,6785,4
9215339,house,house,1840,324500,private,2,as new,hyper equipped,0,12,115,,False,109,307,3
9184450,house,house,1653,995000,private,4,good,hyper equipped,0,,,,False,300,2376,4
9212015,house,villa,3460,420000,private,3,as new,hyper equipped,0,57,,,False,226,2209,4
9210964,house,castle,3190,1175000,private,4,good,,0,6,1500,,False,324,1743,4
9209998,house,house,1601,267000,private,2,as new,usa hyper equipped,0,10,15,,False,102,81,2
9208650,house,house,1500,347729,private,3,,,,,,,False,176,555,2
9207736,house,house,1745,395000,private,5,as new,installed,0,,,,False,,270,3
9205282,house,exceptional property,1640,3250000,private,5,as new,usa hyper equipped,,70,1800,,True,545,2003,4
9201909,house,house,3140,355000,private,4,as new,not installed,0,,,,False,175,389,3
9199158,house,villa,1770,495000,private,4,good,,,,,,False,244,852,4
9198124,house,house,1500,239000,private,2,as new,usa hyper equipped,0,,,,False,75,34,2
9196650,house,villa,1950,1090000,private,5,just renovated,usa hyper equipped,,,1310,,False,270,1738,4
9195608,house,villa,1700,495000,private,5,to be done up,semi equipped,0,,,,False,225,454,4
9193872,house,exceptional property,1650,999000,private,4,as new,,,,,,False,250,3215,4
9132238,house,house,1500,219000,private,3,good,semi equipped,0,,,,False,116,60,2
9188556,house,house,1745,289000,private,4,to be done up,hyper equipped,0,,,,False,150,342,2
9158133,house,house,1601,429000,private,5,just renovated,installed,,38,150,,False,205,290,2
9186367,house,house,1785,299000,private,2,good,usa installed,,,,,False,150,131,3
9179454,house,villa,1970,645000,private,4,good,,,15,400,,False,160,570,4
9177666,house,farmhouse,1560,700000,private,1485,good,,,,,,False,,1810,4
9175565,house,house,3040,377000,private,3,good,installed,0,41,68,,False,267,542,4
9125815,house,villa,1755,585000,private,4,,usa hyper equipped,,,1700,1,False,200,1700,4
9172228,house,villa,3360,620000,private,5,good,,0,,750,,False,223,1210,4
9170184,house,house,3220,319000,private,2,as new,not installed,0,,,,False,139,139,2
9167084,house,apartment block,1700,515000,private,5,,,,,115,,False,,0,2
9164394,house,house,1860,635000,private,5,,semi equipped,0,80,1887,1,False,268,2187,4
9161844,house,town house,3440,339000,private,3,,installed,0,33,,1,False,224,483,3
9159513,house,villa,1640,840000,private,5,as new,usa hyper equipped,0,20,600,,False,231,693,3
9158152,house,house,1800,350000,private,3,to renovate,not installed,0,,,,False,257,567,2
9157072,house,house,1700,369500,private,3,as new,installed,0,,,,False,150,270,3
9154275,house,house,1831,369000,private,5,good,installed,,35,,,False,230,154,2
9152461,house,country cottage,1755,775000,private,4,as new,installed,0,157,8937,,False,291,9266,4
9148814,house,house,1570,325000,private,3,,installed,,70,,,False,170,600,3
9145265,house,farmhouse,3290,975000,private,4,,,0,,,,False,300,19500,4
9143566,house,villa,3090,585000,private,5,,,0,,,,False,,5140,4
9140610,house,house,1950,495000,private,4,to renovate,,0,,180,,False,170,425,3
9137985,house,house,1600,349000,private,3,to renovate,semi equipped,0,,,,False,195,0,3
9134414,house,town house,1933,630000,private,4,good,installed,,,,1,False,220,4070,3
9129174,house,mixed use building,3300,749000,private,3,good,,0,15,,,False,325,241,2
9127842,house,apartment block,1770,175000,private,353,good,,0,,,,False,,353,2
9124848,house,other property,1980,325000,private,4,to renovate,,,,,,False,397,275,2
9119898,house,house,3140,325000,private,3,good,not installed,0,,,,False,146,585,4
9111850,house,apartment block,1620,475000,private,4,,installed,0,,,,False,360,580,3
9110327,house,house,3130,335000,private,3,as new,,0,,,,False,189,314,3
9105660,house,house,3440,339000,private,3,as new,installed,0,,170,,False,199,0,2
9040860,house,house,3401,175000,private,2,to renovate,installed,0,,208,,False,161,410,3
9005822,house,house,3300,230000,private,2,to be done up,semi equipped,0,15,,,False,202,895,4
9082762,house,farmhouse,1750,780000,private,7,just renovated,hyper equipped,0,,,,True,416,1600,4
9075459,house,house,1930,1190000,private,5,,hyper equipped,,50,358,1,False,438,358,3
9069627,house,villa,3090,1520000,private,5,good,hyper equipped,0,,,,False,700,2305,4
9063892,house,house,1730,399000,private,3,,usa hyper equipped,0,34,230,,False,170,350,3
9053376,house,mansion,3000,798000,private,7,good,installed,0,,120,,False,340,236,2
9051333,house,house,3020,225000,private,3,to renovate,semi equipped,0,,,,False,101,60,2
9044306,house,house,1500,329000,private,3,,,,,,,False,179,0,2
9037514,house,exceptional property,3001,849000,private,7,as new,,1,10,100,,False,250,287,2
9030946,house,house,1547,310000,private,3,good,hyper equipped,0,,,,False,136,282,3
9019740,house,house,1600,395000,private,4,,,,,,,False,262,295,3
9012751,house,house,3400,180000,private,3,to be done up,installed,0,,,,False,,0,3
9000350,house,house,3370,285000,private,3,to renovate,,0,,,,False,189,257,3
8996717,house,house,3300,150000,private,2,to be done up,installed,,,,,False,,200,2
8989018,house,house,3001,459000,private,4,to renovate,semi equipped,0,10,40,,False,205,293,3
8983515,house,house,3370,199000,private,2,good,semi equipped,0,17,,,False,132,0,2
8976254,house,house,3210,554600,private,4,as new,hyper equipped,,,,,False,198,1004,4
8786525,house,villa,3210,895000,private,4,good,installed,0,,,1,False,296,7357,4
8952298,house,house,3473,370000,private,4,,,0,,374,,False,261,374,3
8935072,house,villa,1880,685000,private,9,to be done up,semi equipped,0,,,,False,400,2327,4
8923286,house,house,3271,160000,private,4,to renovate,,0,,,,False,135,314,2
8875541,house,house,3200,479000,private,5,,,0,,,,False,470,1384,4
8857104,house,house,3460,389000,private,3,,,,40,,,False,150,1589,4
8792550,house,apartment block,1650,1350000,private,6,,,,,,,False,,8000,4
8730929,house,house,3010,590000,private,4,as new,installed,0,,,,False,240,210,2
8614709,house,house,3391,265000,private,3,,,,,,,False,148,408,4
8105361,house,house,3210,525000,private,3,good,installed,0,,700,,False,216,0,3
9316242,house,house,6680,790000,private,3,good,installed,0,100,15344,,False,340,15870,4
9314094,house,house,6791,235000,private,3,good,installed,,,100,,False,,175,3
9312206,house,house,6680,269000,private,3,good,installed,0,,,,False,190,2400,4
9311602,house,villa,6997,275000,private,3,good,hyper equipped,,25,,,False,196,3787,4
9309448,house,town house,6900,449000,private,4,as new,usa hyper equipped,0,24,283,,False,241,399,3
9307117,house,house,6600,175000,private,2,good,installed,,,,,False,133,200,2
9305106,house,country cottage,6922,250000,private,3,good,semi equipped,0,20,500,,False,,805,3
9303491,house,house,6970,105000,private,2,to renovate,,,,,,False,80,108,3
9107910,house,villa,6951,299000,private,5,as new,installed,0,,,,False,288,2388,4
9299889,house,house,6830,150000,private,4,,not installed,0,,,,False,135,320,2
9298896,house,house,6792,269000,private,3,good,installed,,,,,False,177,110,2
9293418,house,house,6940,130000,public,2,,,,,,,False,,0,4
9291686,house,house,6823,140000,private,2,to renovate,,,,,,False,100,410,2
9289407,house,house,6980,145000,private,2,good,,,,,,False,,0,2
9286218,house,house,6637,295000,private,3,as new,not installed,0,,,,False,,568,3
9284015,house,mixed use building,6762,360000,private,4,just renovated,installed,0,35,,,False,238,130,2
9283366,house,house,6856,140000,public,4,good,not installed,,,,,False,202,657,4
9281875,house,house,6780,249000,private,3,,installed,0,16,,,False,136,223,2
9280380,house,house,6600,260000,private,3,to be done up,,0,,30,,False,165,3097,4
9201413,house,farmhouse,6940,449000,private,6,to restore,semi equipped,0,100,2800,,False,160,8000,4
9277022,house,house,6840,383000,private,3,,hyper equipped,,,,,False,115,385,4
9275953,house,house,6637,579000,private,5,good,installed,0,,,,False,249,1460,4
9273010,house,bungalow,6870,215000,private,4,good,not installed,0,,1400,,False,120,1558,4
9271135,house,house,6971,120000,private,2,to renovate,not installed,0,,,,False,53,750,4
9269370,house,house,6900,175000,private,3,good,installed,,,,,False,155,1140,4
9267401,house,house,6740,375000,private,5,good,installed,0,,,,False,375,200,2
9263308,house,castle,6997,1600000,private,24,,,,,,,False,2500,15000,4
9260008,house,bungalow,6760,64950,private,2,good,installed,1,10,,1,False,43,43,3
9258646,house,house,6953,159000,private,4,good,installed,0,,155,,False,140,155,3
9254944,house,house,6997,219000,private,4,,semi equipped,1,,,,False,,1463,4
9253231,house,house,6700,479000,private,4,as new,usa hyper equipped,0,40,250,1,False,192,650,3
9251462,house,country cottage,6700,300000,private,4,,,,,,,False,,2400,4
9247033,house,house,6700,395000,private,7,to renovate,not installed,0,25,200,,False,339,289,2
9151314,house,house,6790,195000,private,2,,,0,,,,False,130,75,3
9239948,house,house,6720,168000,private,2,to be done up,,,,,,False,98,276,2
9236681,house,house,6724,380000,private,4,just renovated,hyper equipped,0,,,,False,260,0,2
9234873,house,house,6900,130000,private,1,good,installed,0,,,,False,70,40,2
9233069,house,mixed use building,6900,299000,private,2,to renovate,semi equipped,0,,,,False,,390,3
9227640,house,house,6600,485000,private,7,good,installed,,,,,False,400,1300,4
9223239,house,house,6900,239000,private,4,good,usa installed,0,30,794,,False,178,794,3
9219446,house,farmhouse,6929,140000,public,3,to renovate,,,,,,False,,4549,4
9215052,house,house,6953,239766,private,4,,,,25,750,,False,140,1152,3
9209404,house,house,6740,90000,private,4,to be done up,,,,,,False,,370,4
9205978,house,house,6760,187000,private,3,,not installed,0,,,,False,180,1283,2
9108602,house,house,6730,269000,private,4,,installed,0,,,,False,150,713,4
9197101,house,house,6950,425000,private,6,,installed,,,,,False,274,820,4
9188574,house,house,6724,175000,private,4,to be done up,semi equipped,0,63,,,False,226,169,3
8970433,house,house,6830,79000,private,2,,installed,,,,,False,100,37,2
9177121,house,house,6769,99000,private,2,to renovate,,0,,,,False,176,110,2
9173427,house,house,6700,415000,private,3,,,0,,,,False,145,832,3
9170286,house,house,6951,260000,private,6,,installed,0,,,1,False,358,1767,3
9165798,house,house,6790,350000,private,3,good,,0,,,,False,323,719,3
8990965,house,house,6730,250000,private,4,good,installed,0,,,1,False,156,1210,4
9148052,house,house,6850,165000,private,2,,,,,,,False,,220,3
9074131,house,house,6690,355000,private,3,good,,0,13,,,False,219,328,3
9131381,house,house,6792,315000,private,3,as new,installed,,16,100,,False,120,200,3
9124832,house,house,6720,399000,private,4,to be done up,installed,0,27,80,,False,239,310,2
8863074,house,house,6941,175000,private,3,good,installed,0,18,,1,False,90,1915,3
9109350,house,house,6700,275000,private,2,to be done up,semi equipped,0,20,150,,False,85,350,3
8847971,house,mixed use building,6700,300000,private,5,to renovate,not installed,0,,,,False,,550,2
9095420,house,house,6700,300000,private,3,as new,installed,0,20,150,,False,80,220,3
9085305,house,villa,6687,376170,private,3,as new,,,,,,False,,1426,4
9078218,house,house,6760,297500,private,4,as new,installed,0,14,,,False,210,450,3
9058911,house,house,6700,145000,private,4,to renovate,not installed,0,,,,False,90,0,2
9050927,house,house,6800,195000,private,4,,installed,0,43,250,,False,142,384,2
9031844,house,house,6690,575000,private,9,,semi equipped,0,,2000,,False,,2480,3
8982022,house,house,6700,450000,private,4,good,installed,0,22,890,,False,180,1010,4
8998744,house,house,6791,272000,private,5,to be done up,semi equipped,,,110,,False,,220,2
8989068,house,mixed use building,6630,495000,private,4,to be done up,installed,,65,,,False,240,685,3
8964767,house,house,6950,230957,private,3,,installed,0,12,,,False,109,258,3
8948788,house,house,6630,750000,private,5,good,installed,0,,,,False,480,1378,4
8913098,house,house,6840,100000,private,2,to be done up,semi equipped,,,,,False,153,159,3
8878725,house,house,6690,215000,private,5,good,,,,,,False,307,176,4
8352437,house,house,6750,175000,private,4,,,0,,300,,False,160,408,4
8424432,house,apartment block,6830,350000,private,7,,,0,,,,False,354,87,2
8258122,house,chalet,6997,180000,private,2,good,,0,,,,False,50,850,4
8694874,house,house,6900,395000,private,1,as new,,,,,,False,470,0,4
7821607,house,house,6600,275000,private,5,,,,,,,False,,173,2
8568302,house,house,6940,255000,private,3,,not installed,0,,497,,False,145,497,3
8417143,house,house,6830,140000,private,3,,installed,0,,,,False,75,160,3
8130764,house,house,6983,459000,private,9,,,,,,,False,,1620,4
7668613,house,house,6940,249500,private,3,,not installed,0,,368,,False,146,368,2
4259895,house,house,6670,255000,private,4,to be done up,,,,,,False,187,446,3
9315535,house,house,3891,249000,private,3,good,installed,0,,,,False,235,319,3
9314963,house,chalet,3621,59500,private,2,good,installed,0,,400,,False,60,451,4
9314083,house,house,3941,243000,private,3,,,0,,,,False,186,384,3
9313371,house,house,3670,199000,private,3,to renovate,,0,,,,False,,1173,4
9311677,house,house,3582,430000,private,3,good,installed,0,,440,,False,209,990,4
9310075,house,country cottage,3680,1750000,private,5,,,,,,,False,252,4629,4
9308544,house,house,3850,205000,private,4,to renovate,installed,0,,,,False,178,577,3
9308290,house,mixed use building,3970,167000,private,3,good,installed,0,5,,,False,140,267,2
9307304,house,mixed use building,3960,459000,private,3,good,,0,,,,False,288,510,3
9306584,house,mixed use building,3770,500000,private,2,good,installed,0,,720,,False,210,1689,4
9306023,house,house,3910,219000,private,3,good,installed,,,,,False,134,439,3
9303444,house,house,3700,114000,public,3,to renovate,,,,,,False,156,800,3
9302425,house,mixed use building,3630,550000,private,9,good,,0,,,,False,,978,2
9202265,house,house,3630,235000,private,4,,installed,0,,,,False,180,360,3
9301154,house,house,3960,280000,private,3,good,,0,,,,False,183,1144,4
9300924,house,house,3945,260000,private,2,good,hyper equipped,0,,,,False,176,221,2
9167070,house,house,3600,349000,private,4,good,installed,0,,,,True,140,1461,4
9299927,house,house,3840,265000,private,4,good,semi equipped,0,25,,,False,252,242,3
9299011,house,house,3670,347000,private,5,good,,0,,,,False,213,885,4
9297741,house,house,3980,288000,private,3,as new,installed,,,,,False,120,1088,4
9297110,house,house,3550,325000,private,3,as new,,,,,,False,,0,3
9295734,house,house,3960,278872,private,3,as new,,,,,,False,,200,4
9294165,house,house,3945,250000,private,3,good,installed,0,,,,False,160,1014,4
9292865,house,house,3970,267000,private,3,good,,0,,,,False,159,854,3
9292685,house,house,3590,250000,private,4,to renovate,installed,0,,,,False,204,7795,4
9292253,house,mixed use building,3580,249000,private,3,to be done up,,0,45,,,False,125,210,2
9287683,house,house,3840,205000,private,4,good,semi equipped,0,,142,,False,198,215,2
9286374,house,house,3840,225000,private,4,to be done up,installed,,,,,False,,800,3
9284609,house,house,3740,205000,private,3,good,semi equipped,0,,,,False,185,0,2
9283286,house,house,3500,1145000,private,4,good,,0,,,,False,242,575,2
9282303,house,house,3940,159000,private,2,to renovate,installed,0,,205,,False,117,205,3
9280862,house,house,3520,595000,private,3,as new,hyper equipped,0,25,,,True,191,552,3
9279331,house,house,3582,380000,private,5,good,,0,,600,,False,145,1092,4
9278738,house,house,3520,749950,private,4,,installed,0,,,,False,,2026,4
9275962,house,house,3960,795000,private,5,good,hyper equipped,0,180,,,False,1203,1100,4
9274494,house,house,3770,339000,private,3,good,installed,,,,,False,191,1045,3
9272964,house,house,3500,406000,private,3,as new,usa hyper equipped,,,,,False,,305,3
9272850,house,house,3530,206000,private,3,as new,,,12,,,False,126,255,3
9272414,house,house,3680,225000,private,3,good,installed,0,,,,False,162,365,3
9271254,house,country cottage,3870,100000,public,4,to be done up,,,,,,False,,1080,4
9269287,house,manor house,3540,485000,private,3,to renovate,,0,,,,False,213,19240,4
9268421,house,house,3530,298500,private,3,as new,,0,,,,False,,1009,3
9175516,house,house,3700,98200,private,2,to renovate,,0,,,,False,115,81,2
9266849,house,country cottage,3800,465000,private,3,good,,0,,,,False,408,1962,3
9265542,house,house,3660,335000,private,2,good,installed,,,,,False,223,1610,4
9262964,house,house,3840,279000,private,2,,,,30,1200,,False,206,1540,4
9260589,house,house,3545,250000,private,3,to renovate,,0,,,,False,157,820,3
9259092,house,house,3530,370000,private,3,good,installed,0,36,530,,False,170,530,2
9196470,house,house,3700,349000,private,4,just renovated,hyper equipped,0,,,,False,285,733,3
9256970,house,house,3670,279000,private,5,,,0,,,,False,,1346,3
9256615,house,villa,3530,425000,private,3,good,installed,0,,,,False,,737,4
9255343,house,house,3582,72000,public,1,,,,,,,False,,4050,4
9254698,house,house,3940,359000,private,3,,,,,,,False,190,640,3
9191934,house,house,3650,149900,private,2,,,0,,,,False,166,215,4
9242919,house,house,3550,299000,private,3,,semi equipped,0,,,,False,199,742,4
9250478,house,house,3930,495000,private,3,good,,0,,,,False,227,4991,4
9248400,house,house,3581,257000,private,3,good,installed,0,,190,,False,191,847,4
9247113,house,house,3580,289000,private,3,,,,,,,False,170,404,3
9245980,house,farmhouse,3730,197000,private,3,to renovate,,,,,,False,,1405,4
9240854,house,house,3583,120000,public,2,,,,,,,False,,2378,4
9240199,house,house,3580,359000,private,4,good,,0,,,,False,271,399,3
9238520,house,house,3520,375000,private,4,good,,0,,,,False,250,981,4
9236907,house,house,3970,329000,private,4,as new,,,,494,,False,199,573,3
9235333,house,house,3890,179500,private,4,to be done up,installed,0,,,,False,,225,2
9233083,house,house,3740,345000,private,3,just renovated,hyper equipped,,,,,False,195,936,4
9231397,house,house,3950,145000,private,3,to be done up,semi equipped,0,,,,False,148,162,3
9230377,house,other property,3600,589000,private,5,as new,installed,0,,,,False,,0,2
9228642,house,house,3540,319000,private,3,,,,,,,False,,408,3
9225767,house,villa,3520,675000,private,5,as new,,0,,,,True,465,2483,4
9221725,house,house,3800,239000,private,3,as new,installed,,,,,False,162,290,3
9219909,house,house,3640,260000,private,3,,,0,23,,,False,160,306,3
9217463,house,apartment block,3500,845000,private,6,as new,hyper equipped,0,46,,,False,590,669,2
9216897,house,house,3910,349000,private,3,good,,0,,,,False,184,318,3
9214738,house,house,3700,329000,private,4,as new,installed,0,113,,1,False,360,0,4
9212367,house,house,3945,319000,private,3,good,installed,,50,100,2,False,300,716,3
9210693,house,house,3540,375000,private,5,as new,installed,,,,,False,235,1084,4
9208068,house,country cottage,3770,149000,private,3,to renovate,,0,,,,False,146,544,3
9206928,house,house,3545,195000,private,3,to renovate,,0,,,,False,109,900,4
9202012,house,house,3740,199000,private,3,,installed,,,,,False,,1250,4
9197464,house,mixed use building,3740,450000,private,3,good,,0,,,,False,445,471,3
9193905,house,house,3590,145000,public,3,,installed,,,,,False,,1000,4
9185857,house,house,3920,249000,private,3,good,installed,0,,525,,False,160,525,4
9180950,house,house,3980,349000,private,4,,,,,,,False,230,780,4
9179360,house,house,3650,275000,private,4,,,0,,,,False,190,1033,4
9177603,house,house,3580,339500,private,3,as new,hyper equipped,0,20,,,False,163,324,3
9111450,house,house,3800,199000,private,3,to be done up,installed,,,,1,False,,474,3
9170725,house,house,3890,274318,private,3,,installed,,,,,False,144,665,4
9168839,house,house,3580,229000,private,3,as new,,0,,,,False,145,290,3
9161824,house,house,3640,267500,private,3,,,0,,,,False,171,470,3
8588444,house,farmhouse,3950,1500000,private,4,,,,,,,False,,173550,4
8752884,house,house,3940,187000,private,3,as new,,0,,,,False,140,418,3
9145843,house,house,3945,235000,private,4,as new,,0,,,,False,,309,3
9141221,house,house,3545,215000,private,2,to renovate,semi equipped,0,,,,False,113,1263,3
9138946,house,house,3550,312120,private,3,good,,0,,,,False,147,0,3
9133727,house,house,3620,435000,private,3,good,,0,,,,False,248,1800,4
9130479,house,villa,3910,675000,private,5,as new,installed,0,,,,False,491,3360,4
9126311,house,house,3840,368000,private,3,,installed,0,,,,False,191,545,4
9125528,house,house,3840,254741,private,3,,semi equipped,0,,,,False,161,150,2
9116208,house,house,3920,219000,private,3,to be done up,,0,,550,,False,185,846,4
9103771,house,mixed use building,3700,385000,private,3,,installed,0,35,,,False,219,356,2
8654481,house,house,3800,349000,private,4,to be done up,semi equipped,0,,,,False,250,950,4
9092276,house,villa,3500,499000,private,4,as new,hyper equipped,0,42,,,False,230,540,3
9086829,house,house,3650,265000,private,3,,installed,0,,,,False,136,308,3
9045124,house,house,3580,229000,private,3,,,,,,,False,200,950,4
9078310,house,house,3512,325000,private,3,to be done up,installed,0,,,,False,106,0,4
9072504,house,house,3550,328440,private,3,good,,0,,,,False,147,565,3
9064432,house,manor house,3650,950000,private,5,as new,installed,0,,,,True,808,5817,4
9059289,house,house,3770,139000,private,6,to be done up,semi equipped,0,,,,False,249,210,3
9053212,house,house,3945,292000,private,3,,,,,,,False,134,550,3
9049185,house,house,3680,332000,private,3,,,0,,,,False,224,0,4
9025922,house,house,3945,579000,private,3,,installed,0,,,,False,310,1721,4
9022952,house,country cottage,3540,1900000,private,3,as new,installed,,,,,False,307,56313,4
9014285,house,house,3581,295000,private,2,good,,0,,,,False,143,848,4
9003566,house,mixed use building,3700,183000,private,2,good,installed,0,,,,False,106,40,3
8992984,house,house,3730,315000,private,5,good,installed,0,,,,False,256,985,4
8985409,house,house,3720,205000,private,3,,,,,,,False,210,916,3
8866937,house,exceptional property,3700,750000,private,4,good,installed,0,,750,,False,335,0,3
8929547,house,house,3920,185000,private,2,to be done up,installed,0,,291,,False,90,286,3
8898537,house,house,3680,425000,private,3,,,0,,,,False,473,1490,4
8878566,house,mansion,3700,449000,private,6,as new,hyper equipped,1,22,120,,False,430,290,2
8834189,house,house,3700,259000,private,3,as new,installed,0,50,75,1,False,205,228,2
8814896,house,house,3700,242000,private,4,good,installed,0,17,1600,,False,185,2444,4
8771670,house,house,3620,164000,private,3,to renovate,semi equipped,0,,,,False,200,697,3
8657251,house,house,3870,250000,private,3,to renovate,semi equipped,0,35,,,False,274,1311,4
8718603,house,house,3500,332900,private,3,,installed,0,33,,,False,178,98,2
8685545,house,house,3500,575000,private,4,,,0,,,,False,318,230,2
8662310,house,house,3630,281046,private,3,as new,not installed,0,,,,False,133,400,3
7813564,house,mixed use building,3770,465000,private,4,good,semi equipped,0,,1401,,True,178,1800,4
8448361,house,house,3700,225000,private,4,,installed,,,,,False,,90,2
8324054,house,house,3545,274000,private,3,,,,,,,False,149,817,4
8242173,house,house,3870,215000,private,4,good,installed,,25,,,False,,0,3
7376145,house,house,3770,300000,private,7,good,semi equipped,0,,220,1,False,362,413,3
6059488,house,house,3700,170000,private,3,,not installed,,,,,False,,526,3
9315305,house,house,5100,340000,private,2,good,installed,,,,1,False,110,1432,4
9314865,house,house,5300,89000,private,1,to be done up,,1,,,,False,40,7,3
9314028,house,house,5300,119000,private,3,to renovate,,,,,,False,96,1483,3
9311797,house,apartment block,5060,199000,private,2,just renovated,,0,,,,False,,0,2
9310057,house,house,5660,175000,private,2,good,installed,,,2450,,False,126,2550,4
9308562,house,house,5030,265000,private,3,,not installed,0,,,,False,97,0,3
9306938,house,exceptional property,5100,580000,private,3,as new,hyper equipped,0,200,,,False,140,661,4
9304299,house,house,5543,275000,private,5,to renovate,installed,0,,1300,,False,218,1410,4
9303702,house,house,5030,295000,private,2,to be done up,,,,,,False,123,700,4
9303274,house,house,5300,259000,private,3,good,,0,,,,False,143,4412,2
9302285,house,house,5060,180000,private,3,to be done up,semi equipped,,,,,False,147,167,2
9209554,house,other property,5330,795000,private,6,good,installed,0,,43010,1,False,425,43090,4
9300111,house,exceptional property,5580,2200000,private,5,,,,,,,False,,26340,4
9227196,house,apartment block,5000,425000,private,5,good,installed,,,,,False,,1000,2
9298859,house,house,5500,65000,private,1,to renovate,,,,,,False,,45,2
9297946,house,house,5080,390000,private,5,good,installed,0,20,,1,False,180,1100,3
9297318,house,house,5377,48000,private,2,,installed,0,,1000,,False,145,1170,3
9151588,house,house,5170,200000,private,5,to renovate,semi equipped,0,15,,1,False,330,868,4
9295698,house,house,5340,365000,private,3,good,installed,,,955,,False,166,1055,4
9295018,house,house,5576,190000,private,3,,semi equipped,,,,,False,,1532,3
9294190,house,chalet,5377,110000,private,2,as new,,1,17,,,False,56,56,4
9291330,house,house,5336,399000,private,5,,installed,,40,1500,1,False,300,2187,4
9239202,house,house,5580,325000,private,6,to be done up,installed,0,,,1,True,300,850,4
9288542,house,house,5190,245000,private,3,to renovate,installed,,,,,False,150,0,2
9286828,house,house,5590,110000,public,3,,installed,,,,,False,,1234,4
9285395,house,house,5060,250000,private,3,as new,installed,0,,,,False,150,300,3
9283930,house,house,5140,650000,private,5,as new,hyper equipped,0,53,1200,1,True,260,1200,4
9282907,house,house,5002,259000,private,4,,usa installed,,10,,,False,,0,2
9281721,house,house,5650,175000,private,4,,,,,,,False,,40,3
9280942,house,villa,5000,750000,private,5,to renovate,installed,0,74,1674,1,False,350,1674,4
9279943,house,house,5644,560000,private,5,,,,,,,False,200,24700,4
9279204,house,house,5590,297600,private,4,as new,,,,531,,False,,597,4
9277922,house,house,5060,220000,private,3,,,,,500,1,False,180,500,3
9277045,house,house,5680,145000,private,3,,semi equipped,0,,150,,False,164,293,2
9227409,house,villa,5590,299000,private,3,,installed,0,,1478,,False,120,1478,4
9275235,house,house,5070,265000,private,3,good,installed,0,,,,False,130,696,4
9274375,house,house,5020,259000,private,4,to be done up,semi equipped,,,,,False,269,900,4
9273301,house,house,5600,249000,private,6,good,installed,,,,,False,300,477,4
9271724,house,house,5310,400000,private,5,good,installed,,100,1500,1,False,325,1932,4
9271207,house,villa,5140,429500,private,4,good,installed,0,26,,,True,204,810,4
9269989,house,house,5540,320000,private,4,,installed,,,,,True,149,4368,4
9269117,house,house,5640,158000,private,3,,installed,,,,,False,,1533,2
