id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9215975,house,apartment block,4000,235000,private,4,to be done up,not installed,0,,,,False,159,187,2
9133472,house,house,4040,199000,private,4,to renovate,,0,,,,False,283,194,4
9292899,house,bungalow,4610,185000,private,3,good,installed,0,15,,,False,90,193,3
9292100,house,house,4020,235000,private,4,,installed,0,,200,,False,115,250,3
9276801,house,house,4052,165000,private,4,to renovate,,0,,,,False,240,388,3
9291072,house,house,4140,129000,private,2,to renovate,installed,1,,476,,False,187,626,4
9290798,house,house,4800,235000,private,5,as new,,0,20,,,False,,120,3
9289779,house,house,4430,189000,private,4,good,semi equipped,,20,200,,False,130,288,3
9289279,house,house,4650,120000,public,4,to renovate,,,,,,False,,305,3
9104015,house,house,4100,107500,private,2,good,installed,0,,,,False,105,47,2
9288347,house,house,4540,349000,private,3,good,installed,0,,,1,False,128,2200,4
9287514,house,house,4040,65000,public,2,,,,,,,False,,0,3
9287016,house,apartment block,4830,195000,private,3,,installed,,40,175,,False,180,285,2
9286608,house,house,4530,260000,private,4,just renovated,installed,,,,,False,,0,4
9286207,house,house,4820,100000,private,5,to renovate,,0,,,,False,195,150,2
9285539,house,town house,4053,269000,private,3,as new,installed,,10,150,,False,168,233,2
9263849,house,house,4700,259000,private,4,good,installed,,,,1,False,168,209,2
9284756,house,exceptional property,4280,350000,private,3,good,installed,0,,2000,,False,200,2535,4
9283900,house,house,4052,525000,private,5,good,installed,,65,437,,False,240,538,4
9282814,house,house,4590,246240,private,4,,,,25,800,,False,110,981,4
9282180,house,house,4432,245000,private,3,,,0,21,430,,False,160,0,3
9281449,house,house,4800,240000,private,5,,installed,0,10,,,False,270,290,2
9280831,house,apartment block,4800,550000,private,38,good,installed,0,,,,False,2200,1962,3
9212811,house,apartment block,4020,295000,private,3,good,installed,,,,,False,190,124,4
9253879,house,house,4053,230000,private,3,to be done up,,0,,135,,False,140,234,2
9022281,house,house,4300,299000,private,4,just renovated,installed,0,55,380,10,True,212,737,4
9277887,house,house,4190,179000,private,3,to be done up,installed,0,,,,False,142,983,3
9277027,house,house,4020,259000,private,5,to be done up,installed,0,25,250,,False,210,433,3
9276689,house,house,4102,169900,private,3,good,,,,,,False,96,0,4
9276455,house,house,4520,380000,private,5,just renovated,hyper equipped,0,,1000,,False,250,1174,4
9275824,house,house,4300,169000,private,3,to renovate,,,,,,False,210,210,2
9275026,house,house,4100,130000,private,2,to renovate,,,,40,,False,155,252,3
9274312,house,house,4020,120000,private,2,to be done up,installed,,,,,False,92,50,1
9273913,house,exceptional property,4500,395000,private,5,as new,hyper equipped,0,,366,,False,400,603,4
9273162,house,apartment block,4821,195000,private,6,to be done up,installed,,,,,False,322,110,3
9272447,house,villa,4470,398000,private,3,good,semi equipped,,75,,,False,214,1945,4
8996895,house,house,4801,75000,private,2,,installed,,,,,False,,121,2
9271040,house,house,4650,300700,private,3,,,0,50,500,,False,147,708,3
9270549,house,house,4031,289000,private,4,,installed,0,,45,,False,140,127,2
9269971,house,mansion,4000,375000,private,4,to renovate,,,20,,,False,320,125,2
9269512,house,house,4540,225000,private,3,to be done up,installed,0,15,1525,,False,120,2080,4
9268841,house,house,4020,271520,private,3,as new,installed,,21,,,False,165,638,3
9268644,house,mansion,4500,249000,private,5,to be done up,usa installed,0,,1000,,False,177,1100,3
9267965,house,house,4430,269000,private,3,,hyper equipped,,,,,False,138,238,2
9266632,house,house,4040,199000,private,3,good,semi equipped,,15,244,,False,181,296,3
9265787,house,manor house,4910,1290000,private,8,,,0,,,,False,761,93005,4
9265377,house,house,4210,90000,private,3,to renovate,not installed,,,,,False,130,1691,4
9264467,house,house,4040,55000,public,2,to be done up,,,,,,False,107,183,3
9233048,house,manor house,4500,300000,private,2,good,installed,,20,,,False,250,30,4
9262792,house,house,4101,141000,private,3,good,installed,0,18,,,False,110,80,2
9262074,house,mansion,4500,248000,private,3,,,,,,,False,130,550,3
9260970,house,villa,4317,575000,private,6,as new,installed,,,,,False,267,2507,4
8804615,house,mixed use building,4000,325000,private,3,good,,,,,,False,,42,2
9260142,house,mixed use building,4820,80000,public,2,good,installed,,,,,False,,0,3
9259538,house,bungalow,4053,275000,private,2,good,not installed,0,,545,,False,100,645,3
9258673,house,house,4000,289000,private,2,good,installed,0,30,,,False,160,327,2
9258115,house,house,4620,267900,private,3,as new,,0,12,,,False,,216,3
9257544,house,mansion,4800,259000,private,8,just renovated,semi equipped,0,15,53,,False,190,154,2
9255498,house,house,4180,485000,private,4,good,hyper equipped,0,30,,,True,198,2390,4
9254902,house,country cottage,4250,280000,private,5,to renovate,not installed,0,20,1800,,False,200,2735,4
9254643,house,exceptional property,4257,595000,private,5,as new,usa hyper equipped,0,,2300,,True,270,2680,4
9115969,house,house,4540,250000,private,3,as new,installed,0,,,,False,,2928,4
9122447,house,house,4000,134000,private,2,to be done up,semi equipped,0,,,1,False,134,0,2
9251892,house,house,4821,320000,private,2,good,installed,,,300,,False,142,742,4
9251556,house,house,4020,80000,public,3,to renovate,,,,,,False,,105,2
9251286,house,house,4610,180000,private,3,just renovated,semi equipped,0,10,,,False,151,60,2
9205161,house,bungalow,4630,259000,private,3,good,semi equipped,,37,302,,False,120,770,4
9249955,house,house,4651,565000,private,3,as new,hyper equipped,,13,500,1,True,240,856,4
9249456,house,bungalow,4800,330000,private,4,good,,,10,423,,False,160,548,4
9248999,house,town house,4100,94000,private,2,to be done up,not installed,0,30,,,False,,62,2
9247607,house,house,4540,75000,public,1,,,,,,,False,,0,4
9184289,house,house,4460,210000,private,2,to be done up,not installed,0,20,220,,False,130,301,3
9246258,house,house,4210,375000,private,3,as new,installed,0,,,,False,290,684,3
9245729,house,villa,4500,475000,private,2,as new,installed,,60,3750,1,False,175,3912,4
9244745,house,house,4460,59000,private,2,to renovate,not installed,0,,180,,False,,230,2
9243803,house,house,4430,215000,private,2,as new,,0,,120,,False,,120,3
9242929,house,house,4100,249000,private,6,,,,,,,False,,275,2
9242142,house,house,4990,329000,private,5,good,installed,0,40,1544,1,False,350,1544,4
9048809,house,house,4800,105000,private,4,to renovate,,,,,,False,123,179,2
9241260,house,house,4000,220000,private,3,as new,installed,0,,,,False,115,0,3
9240859,house,apartment block,4900,520000,private,9,,,0,,,,False,381,0,2
9240373,house,house,4400,179000,private,3,as new,installed,0,15,225,,False,125,478,4
9239653,house,house,4420,70000,public,3,good,installed,,,,,False,122,157,3
9238962,house,house,4680,179000,private,3,to restore,,,8,8,,False,,0,3
9238424,house,villa,4350,385000,private,3,as new,hyper equipped,,,,,False,165,780,4
9237555,house,house,4020,135000,private,2,just renovated,installed,,,,,False,110,135,3
9236427,house,house,4030,199500,private,3,,semi equipped,0,,60,,False,130,120,3
9235253,house,house,4100,249500,private,3,good,installed,,20,900,,False,160,1025,2
9169716,house,house,4460,135000,private,2,,installed,,,,,False,100,440,3
9234457,house,villa,4470,159169,private,1,as new,hyper equipped,0,,100,,False,80,288,4
9233701,house,house,4000,120000,private,2,to renovate,,,,90,,False,148,164,2
9232982,house,house,4621,265000,private,3,,,,,,,False,,642,4
9232541,house,house,4500,99900,private,3,to renovate,not installed,0,,,,False,130,110,2
9231796,house,villa,4102,419000,private,4,good,,,,480,1,False,210,631,4
9231257,house,other property,4960,140000,public,6,as new,,,40,783,,False,192,0,4
9229559,house,villa,4802,315000,private,4,good,installed,,,,1,False,120,1300,4
9229040,house,house,4600,140000,private,3,to be done up,,,,,,False,,1066,3
9228616,house,house,4800,386243,private,4,,usa hyper equipped,0,32,,,False,134,616,3
9227736,house,house,4540,275000,private,3,just renovated,hyper equipped,0,30,70,1,False,220,265,2
9227122,house,apartment block,4800,239000,private,4,to be done up,semi equipped,0,,160,,False,217,165,2
9226455,house,house,4030,159000,private,3,,installed,0,13,,,False,122,132,2
9225937,house,house,4400,210000,private,3,good,installed,,,380,,False,120,495,3
9225015,house,house,4180,195000,private,3,,installed,,,,,False,130,146,2
9224295,house,apartment block,4690,395000,private,6,to renovate,,,,,,False,350,2375,3
9223292,house,house,4000,95000,private,1,to renovate,installed,,,,,False,59,55,2
9222253,house,apartment block,4300,179000,private,2,to be done up,semi equipped,0,,,,False,108,60,2
9221262,house,house,4730,381970,private,4,as new,,,22,,,False,,353,4
9220615,house,mixed use building,4300,340000,private,2,good,installed,,,,,False,208,112,3
9219251,house,house,4500,149000,private,3,good,installed,0,15,80,,False,161,165,3
9218486,house,house,4040,167000,private,3,to be done up,,,,110,,False,,250,2
9217673,house,bungalow,4400,249000,private,3,good,installed,,1,707,,False,108,791,4
9216590,house,house,4683,149000,private,2,,installed,1,22,182,,False,88,340,3
9216030,house,house,4520,495000,private,3,as new,,,,,,False,187,1,3
9215209,house,house,4000,376160,private,4,,usa hyper equipped,0,26,,,False,151,522,3
9213762,house,house,4400,49500,private,2,to renovate,,0,16,,,False,116,147,2
9213108,house,house,4851,130000,private,3,to be done up,,,,,,False,,271,2
9212213,house,house,4690,295000,private,3,as new,hyper equipped,,,,,False,150,1300,3
9211166,house,house,4801,362625,private,4,as new,usa hyper equipped,0,37,,,False,143,485,3
9210368,house,house,4480,160900,private,3,,not installed,0,,,,False,,167,2
9209694,house,bungalow,4300,175000,private,2,just renovated,semi equipped,0,,,,False,115,0,2
9209166,house,exceptional property,4731,900000,private,9,as new,,,,,,False,,3588,4
9002985,house,house,4357,219000,private,6,to renovate,,0,38,580,,False,183,774,4
9208040,house,house,4610,185000,private,1,good,installed,,21,120,,False,120,240,4
9206393,house,house,4350,249000,private,4,to renovate,semi equipped,0,,830,2,False,232,830,4
9205169,house,house,4032,179000,private,5,to renovate,not installed,0,30,375,,False,227,505,2
9204896,house,villa,4550,439000,private,4,to be done up,,,11,,,False,,9342,4
9202613,house,apartment block,4020,199000,private,5,good,,,,,,False,132,60,3
9200441,house,house,4800,267866,private,4,,,,,,,False,,234,3
9199223,house,house,4870,179000,private,3,good,installed,0,,110,,False,110,222,2
9198260,house,house,4100,143500,private,2,good,installed,0,,,,False,130,1,2
9197077,house,house,4257,174500,private,3,,,,20,200,,False,110,288,3
9195193,house,house,4000,45000,private,2,,installed,0,,120,,False,96,167,2
9194485,house,house,4140,290000,private,4,good,hyper equipped,0,40,300,,False,140,551,3
9193770,house,bungalow,4820,289000,private,3,good,,,,480,,False,150,580,4
9192992,house,villa,4250,380000,private,4,as new,hyper equipped,0,50,1300,,False,200,1797,4
9191833,house,house,4682,169000,private,2,good,installed,0,24,,1,False,129,89,2
9190485,house,bungalow,4530,235000,private,3,to renovate,semi equipped,,,1300,,False,140,1423,4
9188937,house,house,4280,184500,private,3,to renovate,not installed,0,,,,False,141,680,3
9187050,house,house,4520,315000,private,5,good,semi equipped,0,20,600,,False,170,891,4
9186464,house,house,4020,310000,private,6,to be done up,not installed,0,,,,False,150,112,2
9185574,house,house,4540,229000,private,2,,,0,,,,False,142,1090,3
9184543,house,house,4360,295000,private,3,as new,usa hyper equipped,0,30,,1,False,124,1520,4
9183550,house,house,4610,278500,private,3,,,0,40,,1,False,146,841,3
9182401,house,house,4432,245000,private,3,,semi equipped,0,20,300,,False,148,469,3
9181523,house,house,4020,109000,private,1,to be done up,,,,,,False,50,0,2
9009427,house,mixed use building,4721,270000,private,4,good,,,30,,,False,,197,2
8848803,house,house,4430,125900,private,2,,,,,,,False,85,0,2
9179859,house,house,4432,239000,private,3,good,,,,,,False,106,180,2
9178065,house,house,4420,75000,private,1,as new,,0,,,,False,,0,1
9177425,house,apartment block,4000,470000,private,5,just renovated,semi equipped,,20,,,False,150,103,2
9152253,house,house,4801,218000,private,2,,installed,,,,,False,130,361,2
9174743,house,house,4020,324662,private,4,as new,not installed,0,,790,,False,200,919,3
9088469,house,house,4700,139000,private,2,good,semi equipped,,,,,False,85,67,2
9172186,house,mixed use building,4100,295000,private,2,to be done up,,,,120,,False,230,286,2
9026416,house,apartment block,4000,239000,private,5,to be done up,,0,14,,,False,197,190,2
9169870,house,house,4100,168000,private,4,to be done up,,,,,,False,214,251,3
9169175,house,mansion,4607,535000,private,6,as new,installed,,,1300,,False,262,1468,4
9167621,house,house,4630,320000,private,3,,installed,,,,,False,,0,4
8864199,house,house,4790,399000,private,4,just renovated,,0,,,,False,138,397,3
9164608,house,apartment block,4860,160000,private,5,good,not installed,0,,112,,False,158,140,2
9163150,house,house,4100,179000,private,2,good,installed,0,20,100,,False,110,380,3
9162090,house,house,4020,170000,private,2,,,0,,,,False,,175,2
9161848,house,house,4300,199000,private,2,just renovated,hyper equipped,0,16,400,,False,,450,2
9161459,house,house,4100,235000,private,3,as new,usa hyper equipped,0,22,480,,False,134,700,3
9159947,house,apartment block,4100,275000,private,5,good,,,,,,False,215,140,3
9158252,house,house,4540,229500,private,3,good,installed,,25,150,,False,120,339,4
9156516,house,house,4837,285000,private,7,to renovate,,,,,,False,450,797,4
9155286,house,bungalow,4682,350000,private,3,good,installed,,,1700,,False,170,1878,4
9154143,house,house,4650,235000,private,3,as new,,,50,,,False,139,316,3
9153098,house,house,4684,630000,private,8,as new,hyper equipped,0,60,,,False,338,3530,4
9151580,house,house,4801,30000,private,3,,installed,,,,,False,60,63,3
9150131,house,house,4450,249000,private,3,,installed,0,14,200,,False,256,200,4
9148343,house,house,4540,189000,private,4,to be done up,installed,,,,,False,200,325,3
8650782,house,house,4430,99000,private,1,good,semi equipped,0,,,1,False,80,0,3
9143754,house,house,4317,175000,private,3,good,semi equipped,0,,,,False,114,0,3
9143202,house,house,4430,149000,private,2,,,0,16,80,,False,120,0,2
9141985,house,house,4340,180000,private,2,as new,,0,,250,,False,105,300,3
9141374,house,house,4350,283000,private,3,as new,not installed,0,,900,,False,155,994,4
9140364,house,house,4560,499000,private,5,just renovated,installed,0,80,2500,1,False,273,3400,4
9137331,house,house,4140,199999,private,2,,installed,0,,,,False,107,231,3
9135182,house,house,4760,1200000,private,5,,installed,0,,,,False,464,7013,4
9134006,house,house,4990,220000,private,2,to be done up,installed,0,,,,False,232,579,4
9133072,house,mixed use building,4800,325000,private,9,good,semi equipped,,,,,False,442,290,2
9130288,house,villa,4920,439000,private,6,as new,hyper equipped,,,,,False,390,860,4
9126092,house,villa,4130,550000,private,4,as new,hyper equipped,,40,1300,1,False,350,1600,4
9123837,house,house,4960,550000,private,30,to renovate,,,,,,False,850,4335,3
9121069,house,house,4680,649000,private,4,as new,installed,0,80,,,False,326,5533,4
9120666,house,house,4360,349000,private,4,just renovated,hyper equipped,0,100,1300,,False,262,1580,4
9119894,house,house,4690,169000,private,2,just renovated,,0,,,,False,86,140,2
9119154,house,mixed use building,4041,125000,private,1,good,semi equipped,,,,,False,115,110,2
9116686,house,house,4432,319000,private,4,,,,32,,,False,202,707,4
9115539,house,apartment block,4800,185000,private,5,to be done up,semi equipped,0,40,80,,False,165,250,2
9114091,house,house,4920,224928,private,3,,,,,,,False,140,1151,4
9113076,house,house,4020,119000,private,3,just renovated,,0,11,,,False,115,81,3
9111356,house,villa,4540,269900,private,3,as new,,,,,,False,142,570,4
9108916,house,house,4550,499000,private,3,,,0,30,,,False,203,835,3
9108053,house,house,4870,189000,private,2,to be done up,semi equipped,0,30,500,,False,80,606,3
9053019,house,house,4040,185000,private,2,good,installed,0,20,80,,False,130,150,2
9104721,house,house,4287,270000,private,3,good,hyper equipped,,,,,False,200,770,3
8988766,house,house,4450,250000,private,5,to renovate,semi equipped,0,,,,False,242,536,3
9101452,house,house,4800,394111,private,5,,usa hyper equipped,0,26,,,False,211,351,3
9099490,house,apartment block,4102,230000,private,4,just renovated,,0,,,,False,170,215,3
9098593,house,house,4460,270000,private,3,as new,usa hyper equipped,0,35,956,,False,150,1032,4
9086725,house,apartment block,4780,495000,private,6,good,,0,,,,False,190,0,2
9081109,house,castle,4860,2950000,private,10,good,,0,,,,False,850,75000,4
9076377,house,house,4690,190000,private,4,,not installed,,,245,,False,150,300,2
9070107,house,house,4052,229000,private,3,to be done up,installed,,23,,,False,122,0,3
9065435,house,house,4020,120000,private,3,to renovate,,0,,,,False,150,0,2
9055721,house,house,4430,210000,private,4,,,,,,,False,177,230,3
9033340,house,house,4100,167000,private,3,to renovate,semi equipped,0,14,162,,False,,288,3
9048157,house,villa,4800,590000,private,6,good,installed,0,16,,,False,441,1045,4
9003518,house,house,4287,262410,private,3,as new,,0,,,,False,,603,4
9037634,house,house,4530,244000,private,3,as new,,0,,,,False,139,940,4
8888762,house,house,4602,165000,private,3,to be done up,hyper equipped,0,60,700,,False,170,1005,3
9028665,house,house,4750,238000,private,6,good,,,,230,,False,728,230,4
9021663,house,house,4460,265000,private,4,as new,,,19,115,,False,188,115,3
9017995,house,house,4100,40000,private,3,,installed,0,20,110,,False,173,362,3
9011999,house,house,4100,265000,private,3,just renovated,,0,,,,False,140,475,3
9009095,house,mixed use building,4650,175000,private,4,to be done up,,0,,,,False,250,110,3
9003569,house,bungalow,4101,215000,private,3,as new,installed,1,,,,False,153,179,3
8996113,house,house,4102,190000,private,4,good,installed,,,,,False,,279,2
8992919,house,house,4051,140000,private,3,good,not installed,,,,,False,158,72,3
8912165,house,country cottage,4520,260000,private,3,as new,installed,,,,,False,160,740,4
8983910,house,house,4030,245000,private,7,,installed,,,,,False,348,220,2
8968472,house,house,4020,179500,private,3,as new,hyper equipped,0,,,,False,149,156,2
8964226,house,house,4600,339000,private,5,,installed,0,10,,,False,187,780,4
8962015,house,house,4801,353878,private,3,,,,,,,False,,862,4
8954571,house,house,4920,75000,private,1,to renovate,not installed,,,,,False,63,25,2
8951867,house,mixed use building,4180,229000,private,4,to renovate,not installed,0,20,,,False,312,9732,4
8945389,house,house,4260,344659,private,4,as new,,0,,,,False,,2554,4
8942443,house,house,4620,179000,private,3,good,not installed,0,30,,,False,180,241,4
8931877,house,house,4682,119000,private,2,to restore,,0,,200,,False,120,435,4
8925676,house,mixed use building,4500,159000,private,2,good,not installed,0,,,,False,115,59,2
8919160,house,apartment block,4031,430000,private,8,to be done up,,0,,,,False,265,0,2
8915100,house,country cottage,4360,310000,private,4,good,installed,0,,1723,,False,221,1915,4
8598724,house,house,4920,375000,private,3,as new,,0,,,,False,243,379,3
8898165,house,town house,4100,180000,private,1,good,not installed,0,6,,,False,,94,2
8885281,house,exceptional property,4130,550000,private,10,,,,50,,,False,420,2413,3
8873426,house,apartment block,4600,439000,private,5,,installed,0,,,,False,272,143,2
8624957,house,house,4460,125000,private,3,,not installed,0,,,,False,136,212,3
8837387,house,apartment block,4101,299000,private,3,good,installed,,,,,False,97,0,2
8778044,house,house,4760,580000,private,7,as new,installed,,,,,False,375,1500,3
8810826,house,apartment block,4020,320000,private,4,good,installed,,60,500,,False,142,613,3
8800395,house,house,4130,50000,private,4,,installed,0,55,70,,False,295,400,4
8787869,house,house,4624,200000,private,2,good,installed,,,,,False,,328,3
8760765,house,house,4032,169000,private,3,to be done up,,0,14,60,,False,120,147,2
8747715,house,house,4602,383045,private,4,,usa semi equipped,0,27,300,,False,146,457,3
8742867,house,house,4602,365550,private,3,,usa hyper equipped,0,27,120,,False,159,300,2
8730332,house,mixed use building,4280,635000,private,6,good,hyper equipped,,,,,True,367,1268,4
8709254,house,villa,4801,479000,private,4,as new,,,15,,,False,,1576,4
8692650,house,apartment block,4400,329000,private,6,to renovate,installed,0,,400,,False,273,638,3
8667810,house,apartment block,4300,600000,private,3,good,,0,,,,False,,643,2
8650812,house,house,4960,179000,private,2,,,0,12,,,False,145,0,4
8547385,house,apartment block,4030,249000,private,7,,,0,,,,False,,0,2
8494920,house,house,4030,109000,private,2,to renovate,not installed,,,,,False,170,125,2
8417241,house,apartment block,4820,140000,private,3,just renovated,semi equipped,0,,,,False,145,0,3
8299240,house,manor house,4654,845000,private,10,,,1,,,,False,,1626,4
8104452,house,house,4260,275000,private,4,good,not installed,,,,,False,250,500,4
7769214,house,house,4300,300000,private,4,,,,,,,False,,913,4
7700555,house,house,4841,325000,private,4,,hyper equipped,,,,,False,144,370,3
9316633,house,house,1390,530000,private,4,as new,usa hyper equipped,0,,,,False,210,629,4
9314714,house,villa,1325,525000,private,4,just renovated,installed,0,35,40,1,False,185,50,4
9314029,house,villa,1400,1120000,private,4,to renovate,installed,,,,2,False,315,2522,4
9312510,house,house,1420,375000,private,4,good,installed,0,12,65,1,False,160,130,2
9194434,house,house,1400,399000,private,4,good,installed,0,26,500,1,False,245,610,3
9287391,house,villa,1320,577500,private,4,as new,installed,,50,1000,1,False,225,1450,4
9310537,house,house,1420,436200,private,3,as new,hyper equipped,0,,,,False,,180,3
9309704,house,villa,1410,585000,private,4,as new,,,,,,False,180,706,4
9308488,house,house,1360,345000,private,3,to be done up,installed,0,,,1,False,167,1125,4
9308166,house,house,1340,375000,private,3,,installed,0,,146,,False,199,215,2
9307566,house,house,1480,339000,private,3,good,usa semi equipped,0,,,,False,106,1040,4
9306994,house,villa,1325,750000,private,5,as new,installed,,25,,,True,320,2394,4
9306079,house,house,1300,225000,private,2,to be done up,usa installed,0,10,,,False,95,164,2
9305343,house,house,1390,110000,public,4,to renovate,,,,240,,False,,360,4
9304262,house,villa,1430,495000,private,4,to be done up,,,50,2000,,False,165,2400,4
9303187,house,house,1350,190000,private,3,good,semi equipped,0,30,135,,False,195,217,4
9300964,house,villa,1400,485000,private,3,as new,installed,,24,,2,False,194,3800,4
9299800,house,villa,1380,985000,private,5,,hyper equipped,,,,1,True,340,2700,4
9298967,house,house,1380,575000,private,6,to renovate,,0,,,,False,265,1320,4
9297615,house,exceptional property,1350,995000,private,7,to be done up,not installed,0,,,1,False,500,5000,4
9296280,house,villa,1320,495000,private,4,good,,0,,,,False,200,2000,4
9293005,house,house,1420,415000,private,4,as new,hyper equipped,0,25,50,,False,180,235,3
9291920,house,house,1300,399000,private,5,just renovated,installed,0,40,150,,False,220,300,3
9291231,house,villa,1440,415000,private,3,good,installed,,,,1,False,130,1400,4
9289763,house,villa,1430,365000,private,5,,installed,0,50,,,False,200,593,4
9287486,house,house,1470,170000,public,2,to be done up,,,,89,,False,131,187,2
9286349,house,house,1490,425000,private,4,,installed,0,14,,,False,185,1592,3
9285213,house,house,1341,355000,private,2,good,semi equipped,,,,,False,,361,4
9281797,house,house,1480,350000,private,3,,installed,,20,,,False,167,339,3
9280570,house,villa,1370,349000,private,4,good,installed,,,,,False,170,714,4
9279001,house,house,1350,398000,private,3,good,,0,,1056,,False,240,1056,3
9277685,house,house,1310,425000,private,4,good,installed,0,,,,False,160,440,4
9197414,house,house,1380,830000,private,4,,semi equipped,,,3732,1,False,236,3732,4
9273082,house,house,1480,109000,private,5,to restore,,,,,,False,150,280,3
9272119,house,house,1300,250000,private,3,to renovate,installed,,,1034,,False,140,0,4
9271153,house,house,1380,875000,private,4,as new,usa installed,0,70,582,,False,476,582,3
9269057,house,house,1300,1250000,private,5,just renovated,hyper equipped,0,78,2300,2,True,500,2578,4
9267076,house,house,1320,345000,private,4,,installed,0,20,200,,False,250,670,2
9265448,house,villa,1330,395000,private,4,to be done up,not installed,,,,1,False,150,473,4
9262853,house,villa,1380,585000,private,5,good,hyper equipped,0,30,1600,,False,225,1965,4
9260835,house,house,1367,315000,private,2,good,installed,0,60,500,1,False,150,690,3
9191016,house,house,1370,315000,private,3,,installed,0,,,,False,120,1040,4
