id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9253219,house,house,4300,190000,private,3,to be done up,,,33,,,False,82,117,2
9252701,house,mansion,4500,525000,private,6,as new,hyper equipped,0,,517,,False,417,940,3
9251859,house,house,4102,198000,private,4,,installed,0,45,50,1,False,160,158,2
9200236,house,bungalow,4347,249000,private,3,good,installed,0,86,,,False,116,1395,4
9251181,house,house,4101,165000,private,2,as new,installed,,,62,,False,77,134,3
9250501,house,house,4460,274000,private,3,good,usa installed,,24,85,,False,165,218,2
9249909,house,house,4170,280000,private,3,to be done up,installed,,50,,2,False,290,400,2
9239237,house,house,4671,299000,private,4,just renovated,installed,,,,,False,180,285,3
9248892,house,villa,4050,389000,private,4,as new,installed,,,,,False,200,473,4
9248169,house,house,4000,90000,public,5,to renovate,,,,,,False,193,146,3
9247427,house,villa,4400,180000,public,3,to be done up,not installed,,,2900,,False,,0,4
9246904,house,house,4300,165000,private,2,,semi equipped,0,,290,,False,140,0,2
9246106,house,house,4431,240000,private,3,good,,,,,,False,160,322,3
9245424,house,house,4470,150000,private,2,to renovate,,,,,,False,174,410,3
9244414,house,mixed use building,4720,250000,private,3,just renovated,,,19,,,False,187,100,2
9243404,house,house,4400,179000,private,2,good,installed,0,,,,False,246,0,2
9175366,house,house,4430,115000,private,4,to renovate,semi equipped,0,14,,,False,156,0,2
9241819,house,house,4053,329000,private,3,,installed,0,32,,,False,252,1383,3
9241422,house,house,4500,237500,private,3,,not installed,,15,50,,False,183,0,2
9241099,house,town house,4460,195000,private,3,good,installed,,,277,,False,130,397,4
9239594,house,house,4720,90000,public,3,good,installed,,,,,False,115,193,3
9181688,house,villa,4400,309000,private,4,,,,,,,False,170,0,4
9238167,house,house,4400,175000,private,3,good,installed,,25,300,,False,147,360,3
9236787,house,house,4987,281300,private,3,as new,,0,,,,False,150,978,4
9235665,house,house,4950,220000,private,3,as new,installed,,23,221,,False,120,221,3
9235222,house,house,4500,129000,private,2,good,,0,,,,False,,105,2
9234722,house,house,4260,199000,private,3,to be done up,installed,0,15,472,,False,120,821,3
9233992,house,house,4400,198000,private,4,good,,,40,,,False,190,140,3
9233597,house,apartment block,4430,399000,private,4,to be done up,installed,,,,,False,330,0,3
9232756,house,house,4801,210000,private,5,just renovated,hyper equipped,,,,,False,144,0,2
9232181,house,apartment block,4040,239000,private,5,to be done up,,0,30,180,,False,230,473,3
9137653,house,house,4420,115000,private,2,to be done up,not installed,,,55,,False,110,0,3
9229468,house,house,4101,319000,private,4,as new,hyper equipped,,30,120,,False,180,300,3
9228980,house,mixed use building,4040,349000,private,270,,installed,0,,,,False,,1705,2
9228536,house,apartment block,4020,650000,private,14,good,not installed,,,,,False,640,365,2
9227348,house,mixed use building,4800,180000,private,220,,,0,,,,False,,0,2
9226716,house,apartment block,4671,820000,private,2,just renovated,installed,,,,,False,500,600,4
9226357,house,house,4557,89000,private,1,to renovate,not installed,,,,,False,,0,3
9225649,house,house,4100,145000,private,3,good,installed,0,,90,,False,120,160,2
9224761,house,house,4771,199000,private,5,to be done up,semi equipped,0,12,359,,False,163,500,4
9224260,house,mixed use building,4683,185000,private,2,good,,0,,190,,False,145,291,3
9223017,house,house,4610,155000,private,3,,installed,0,9,24,,False,125,0,2
9222156,house,bungalow,4450,285000,private,3,,,,,563,,False,107,670,4
9221160,house,town house,4420,239000,private,3,,,,9,150,,False,140,249,3
9219905,house,house,4347,245000,private,4,as new,,0,,75,,False,145,141,2
9218919,house,house,4630,385000,private,6,good,installed,0,80,500,,True,244,919,4
9218106,house,apartment block,4801,305000,private,4,as new,,0,,,,False,200,275,3
9217451,house,house,4500,215000,private,1,as new,semi equipped,0,,,,False,78,36,2
9216417,house,house,4032,169500,private,1,good,semi equipped,0,,,,False,105,0,2
9215661,house,house,4140,310000,private,3,good,semi equipped,,40,,,False,126,1163,4
9214939,house,house,4870,395000,private,3,good,installed,0,45,3000,,False,210,3788,4
9213704,house,apartment block,4257,650000,private,5,,usa hyper equipped,,,,,False,260,1737,4
9212678,house,house,4032,130000,private,2,to be done up,installed,,,,,False,100,575,2
9211722,house,town house,4040,185000,private,3,just renovated,usa installed,,27,650,,False,163,740,2
9211128,house,house,4030,195000,private,3,as new,installed,0,10,23,,False,112,0,2
9210208,house,house,4347,257000,private,3,,,0,,,,False,150,1085,3
9209405,house,town house,4040,299000,private,3,as new,installed,,43,358,,False,140,525,3
9209000,house,town house,4420,270000,private,4,good,semi equipped,0,,614,,False,210,725,4
9208426,house,villa,4000,359773,private,3,as new,usa semi equipped,0,,,,False,170,475,3
9207539,house,house,4800,189000,private,3,good,installed,,,,,False,,304,3
9205989,house,other property,4682,285000,private,1,,installed,1,30,,,False,100,1,3
9205115,house,house,4671,50000,private,4,as new,installed,,,1235,,False,,1385,3
9204535,house,house,4300,182000,private,3,,,0,,,,False,,375,3
9202110,house,apartment block,4800,950000,private,63,,installed,0,,,,False,2728,1232,4
9200610,house,house,4400,385999,private,3,,,,,,,False,,464,3
9200357,house,house,4800,267718,private,3,,,,,,,False,,233,3
9199076,house,house,4218,160000,private,4,to renovate,semi equipped,,,,,False,150,1827,4
9197881,house,house,4480,247000,private,3,good,installed,,,,,False,,573,4
9196059,house,house,4400,230000,private,2,,,,24,,,False,125,1200,3
9194927,house,house,4030,219000,private,3,to be done up,not installed,0,,110,,False,,160,2
9194071,house,house,4602,190000,private,2,to be done up,,,,,,False,,0,4
9193473,house,villa,4830,345000,private,3,good,installed,,49,2000,,False,252,2156,4
9192905,house,house,4100,199000,private,5,to be done up,installed,0,37,190,,False,235,430,3
9116819,house,house,4950,349000,private,5,good,installed,,,1116,,False,230,1598,4
9189978,house,house,4040,260000,private,3,good,,0,,300,,False,120,740,2
9187899,house,house,4500,149000,private,3,to be done up,semi equipped,,15,200,,False,95,380,3
9186855,house,house,4800,308091,private,3,as new,,,,,,False,140,394,3
9186345,house,house,4347,369000,private,7,good,installed,,,276,,False,360,760,3
9185282,house,house,4000,195000,private,2,good,,,,,,False,,0,3
9184497,house,house,4480,229906,private,3,as new,,,,,,False,,416,3
9183241,house,house,4460,159500,private,3,good,installed,0,18,95,,False,175,208,3
9182022,house,house,4032,250000,private,4,,,0,,,,False,155,289,2
9181453,house,house,4630,375000,private,3,,installed,0,80,600,,False,204,1251,4
9181062,house,house,4840,329655,private,3,as new,usa hyper equipped,0,24,,,False,144,367,3
9180242,house,house,4100,88000,private,3,to be done up,,,,,,False,82,40,2
9179237,house,town house,4051,289000,private,2,good,,0,12,,,False,124,1524,4
9177730,house,apartment block,4420,375000,private,4,just renovated,,0,20,78,,False,,0,2
9177166,house,house,4100,170000,private,5,to be done up,installed,0,25,220,,False,152,461,2
9175706,house,house,4652,319000,private,4,good,semi equipped,0,13,965,,False,125,1413,4
9174557,house,mixed use building,4430,189000,private,2,good,installed,,30,,,False,170,200,2
9173248,house,house,4480,170000,private,2,good,installed,0,40,,,False,95,374,4
9172138,house,house,4280,175000,private,4,to renovate,semi equipped,0,,100,,False,175,290,3
9170566,house,house,4910,250000,private,2,just renovated,installed,0,39,342,,False,227,529,3
8924332,house,house,4960,260000,private,4,,installed,,,,,False,170,535,3
9169027,house,town house,4800,199900,private,3,as new,installed,0,15,180,,False,144,300,2
9167438,house,house,4300,281300,private,3,,,0,,420,,False,160,515,3
9162529,house,house,4000,328000,private,6,good,,,,4000,,False,280,4020,4
9163817,house,apartment block,4000,419000,private,4,,installed,1,12,,,False,190,56,2
9163055,house,house,4684,179000,private,2,good,hyper equipped,,,,,False,90,210,3
9162053,house,house,4680,580000,private,3,,installed,0,15,,,True,273,1188,4
9161791,house,house,4300,195000,private,3,good,installed,0,48,,,False,114,150,3
8949447,house,villa,4970,499000,private,6,good,,,,,,False,,5644,4
9159651,house,house,4840,333600,private,3,,not installed,0,,,,False,150,358,3
9157954,house,house,4351,205000,private,3,good,installed,0,,148,,False,104,249,3
9155239,house,apartment block,4000,1370000,private,8,good,installed,0,,,,False,,0,3
9154024,house,apartment block,4500,175000,private,3,to renovate,,0,40,,,False,260,280,2
9153008,house,house,4720,148000,private,3,,,,,,,False,107,348,3
9151309,house,house,4102,179000,private,3,as new,installed,0,20,50,,False,127,119,2
9150028,house,house,4219,395000,private,4,to be done up,semi equipped,0,,,,False,211,1839,3
9017431,house,house,4607,310000,private,4,,installed,0,,,,False,207,983,4
9144643,house,mixed use building,4000,169000,private,4,to renovate,,0,,,,False,216,140,2
9143649,house,house,4000,300050,private,3,as new,usa hyper equipped,0,28,160,,False,92,300,3
9141761,house,house,4683,189000,private,2,just renovated,installed,,15,100,,False,75,164,2
9141289,house,house,4800,153000,private,4,good,not installed,0,,60,,False,138,176,3
9138971,house,apartment block,4040,299000,private,7,,,0,,,,False,232,779,2
9137977,house,house,4500,190000,private,2,good,installed,0,30,,,False,160,91,2
9136121,house,mansion,4920,169000,private,5,to renovate,semi equipped,,,1030,,False,165,1217,4
9134867,house,house,4430,117000,private,2,to renovate,not installed,,6,66,,False,143,66,2
9133692,house,house,4850,184000,private,2,good,installed,0,,,,False,121,410,2
9114656,house,house,4367,110000,private,2,to renovate,,,,,,False,102,440,2
9129318,house,house,4032,195000,private,3,,,,,,,False,,307,2
9127565,house,apartment block,4800,230000,private,720,to renovate,,,,,,False,,280,2
9125584,house,house,4430,90000,private,3,to renovate,,0,,,,False,136,57,2
9123645,house,house,4400,149000,private,2,good,semi equipped,,55,,,False,90,240,3
9121057,house,apartment block,4600,210000,private,4,good,,,,,,False,200,0,2
9120312,house,house,4520,275000,private,2,as new,hyper equipped,,,,,False,115,577,3
9119379,house,house,4520,222000,private,3,as new,not installed,0,,435,,False,138,425,3
9118523,house,house,4730,541000,private,5,,,,,,,False,230,288,3
9116129,house,house,4020,155000,private,3,good,installed,0,,,,False,142,88,2
9114891,house,house,4400,249000,private,2,good,installed,,44,190,,False,132,506,3
9113928,house,mixed use building,4540,155000,private,2,to be done up,semi equipped,0,,,,False,,0,4
9111004,house,house,4317,235000,private,3,good,installed,0,,,,False,202,219,3
9108913,house,house,4550,440000,private,3,,,0,30,,,False,205,1090,4
9107167,house,house,4300,145000,private,2,,not installed,0,,,,False,,0,3
9105851,house,house,4683,135000,private,2,to be done up,,,,,,False,82,360,2
8926449,house,house,4100,225000,private,3,good,semi equipped,0,,,,False,100,600,3
8957898,house,house,4032,78000,private,1,,,,6,,,False,50,43,3
9099335,house,house,4610,269000,private,6,good,installed,,,,,False,212,433,3
9094464,house,house,4500,265000,private,3,good,installed,,30,600,,False,125,1144,4
9089071,house,farmhouse,4840,350000,private,4,,,,,,,False,,4384,4
9084793,house,house,4041,225000,private,3,as new,usa installed,,,,,False,,184,2
9082808,house,house,4460,109000,private,1,just renovated,installed,0,24,,,False,70,0,3
9080058,house,house,4800,215000,private,4,good,semi equipped,0,30,40,,False,,0,2
9074815,house,house,4610,351346,private,4,,usa hyper equipped,0,24,450,,False,134,624,3
9071873,house,house,4570,210000,private,3,,not installed,,,23,,False,118,85,2
9064090,house,house,4042,329914,private,4,,usa semi equipped,0,24,,,False,174,233,2
9058680,house,house,4841,460000,private,3,as new,,,,,,False,185,900,3
9054927,house,villa,4219,230000,private,6,,not installed,,,,,False,240,750,4
9049951,house,house,4840,342106,private,4,,usa hyper equipped,0,24,,,False,143,292,3
9045641,house,house,4840,318350,private,3,,usa hyper equipped,0,30,,,False,157,225,2
9042126,house,house,4840,385732,private,4,,usa hyper equipped,0,28,,,False,162,346,3
9040124,house,exceptional property,4000,1500000,private,1,to renovate,,,,,,False,2880,373,2
9036002,house,house,4850,273510,private,3,,,,,,,False,153,546,3
9033733,house,villa,4710,545000,private,2,as new,hyper equipped,0,200,1710,,True,262,1710,4
9026963,house,villa,4500,600000,private,5,as new,installed,,70,2200,,False,300,2472,4
9020411,house,farmhouse,4590,220000,private,2,,not installed,0,,,,False,142,0,2
9016968,house,mixed use building,4870,164000,private,2,,,,30,,,False,211,226,2
8923383,house,villa,4210,235000,private,3,to be done up,semi equipped,,,,,False,115,530,4
9006400,house,apartment block,4900,539000,private,362,good,semi equipped,0,,,,False,,190,2
8994491,house,house,4300,360000,private,3,as new,,,,3130,,False,,3176,4
8992569,house,house,4000,271000,private,4,good,semi equipped,0,6,,,False,190,83,2
8987830,house,house,4040,225000,private,3,,,,,,,False,112,230,2
8981098,house,mixed use building,4101,120000,private,3,to be done up,installed,0,,,,False,,0,2
8973122,house,house,4560,130000,private,4,to be done up,,,,,,False,,210,3
8967324,house,mixed use building,4987,435000,private,11,to be done up,installed,1,,,1,False,475,5886,3
8961900,house,house,4920,89000,private,1,to be done up,not installed,,,,,False,86,43,2
8849191,house,house,4420,185000,private,2,good,hyper equipped,,12,62,,False,123,211,3
8950398,house,house,4141,649000,private,4,as new,installed,0,80,,,True,428,3591,4
8938711,house,house,4000,210000,private,5,to be done up,semi equipped,0,,,,False,132,70,2
8928556,house,apartment block,4801,250000,private,6,good,semi equipped,0,,,,False,160,786,2
8827292,house,house,4000,159500,private,3,,,,,45,,False,161,125,3
8917306,house,house,4837,338350,private,3,,usa hyper equipped,0,26,,,False,98,370,3
8914451,house,house,4760,299000,private,3,as new,installed,0,16,,,False,,500,3
8905500,house,apartment block,4040,499000,private,6,good,,,,,,False,520,500,2
8893688,house,mixed use building,4820,198000,private,2,just renovated,not installed,0,36,,,False,240,183,2
8881961,house,villa,4550,268000,private,3,as new,not installed,0,,1175,,False,178,1250,4
8869735,house,mixed use building,4000,185000,private,1,to be done up,not installed,,,75,,False,135,160,2
8852194,house,farmhouse,4350,350000,private,4,to renovate,not installed,0,,,,False,350,2300,4
8830512,house,house,4540,20000,private,2,to be done up,installed,,,145,,False,115,355,2
8823710,house,apartment block,4900,545000,private,3,as new,,0,,,1,False,171,0,2
8816748,house,villa,4263,325000,private,4,,installed,0,30,,,False,140,600,3
8806100,house,house,4100,109000,private,4,to be done up,,,,,,False,,0,2
8319766,house,mixed use building,4800,460000,private,4,,not installed,0,,,,False,230,60,2
8781285,house,house,4920,259000,private,3,,usa hyper equipped,0,,381,,False,150,689,4
8759609,house,house,4960,139432,private,3,as new,,,,,,False,168,333,2
8743849,house,house,4800,239000,private,4,,not installed,0,,,,False,130,0,3
8742194,house,house,4820,238500,private,3,good,semi equipped,0,20,,,False,163,0,3
8726789,house,house,4960,345511,private,3,as new,,0,,,,False,168,1268,4
8706925,house,house,4520,69000,private,2,to renovate,not installed,0,,,,False,,0,2
8662088,house,house,4800,318294,private,4,,,0,21,,,False,,840,3
8643521,house,villa,4100,359000,private,6,good,installed,,,,,False,,2336,4
8190604,house,apartment block,4000,334000,private,9,to renovate,,,,,,False,,154,2
8546597,house,mixed use building,4720,250000,private,9,to renovate,,,,,,False,285,445,2
8482368,house,house,4420,110000,private,2,,,,10,15,,False,80,102,3
8376158,house,other property,4570,130000,private,3,to restore,,,,,,False,,1239,4
8163974,house,house,4031,399000,private,3,as new,installed,,20,,,False,150,237,3
8238393,house,farmhouse,4601,980000,private,6,,installed,0,,,,False,1250,5878,4
7914157,house,mixed use building,4851,225000,private,5,,installed,,,,,False,356,0,3
7768273,house,house,4300,323000,private,3,,,,,,,False,,966,3
7465700,house,house,4820,168000,private,4,good,,0,,,,False,194,0,2
9315723,house,house,1320,295000,private,4,to renovate,,0,,,,False,210,1529,4
9314572,house,villa,1420,495000,private,4,to be done up,installed,0,,,1,False,170,1591,4
9313991,house,house,1367,475000,private,4,,,,,,,False,,2292,4
9312409,house,house,1350,325000,private,3,as new,,,,,,False,170,476,3
9311795,house,house,1330,325000,private,2,good,,,,,,False,130,1200,4
9311144,house,town house,1480,505000,private,4,as new,usa hyper equipped,0,36,350,,False,205,560,3
9292024,house,house,1370,315000,private,4,as new,hyper equipped,0,45,243,,False,179,243,3
9309567,house,house,1380,1890000,private,7,good,installed,0,,,,True,470,3800,4
9308361,house,villa,1330,499000,private,5,,installed,0,,,,False,,1023,4
9308150,house,house,1480,160000,public,2,good,installed,,,282,,False,129,488,3
9305974,house,house,1480,190000,public,3,to be done up,,,,,,False,,384,3
9305127,house,house,1420,499000,private,4,just renovated,hyper equipped,,65,,,False,210,547,3
9304035,house,house,1360,300000,private,2,good,installed,,,,,False,160,1207,4
9302228,house,house,1370,275000,private,3,to renovate,semi equipped,,20,,,False,110,940,4
9301677,house,house,1421,499000,private,4,just renovated,hyper equipped,,65,,,False,210,547,3
9300780,house,house,1380,1850000,private,4,as new,hyper equipped,0,,,,True,500,3158,4
9130587,house,house,1390,590000,private,5,to renovate,semi equipped,0,,,1,False,360,4105,4
9298366,house,house,1457,640000,private,7,,hyper equipped,0,105,1245,1,False,455,1433,3
9297373,house,house,1420,560000,private,4,as new,usa installed,,21,,,False,212,440,3
9296182,house,house,1300,185000,private,3,good,installed,,7,,,False,115,90,2
9295389,house,house,1410,409000,private,3,good,installed,0,,,1,False,160,380,3
9293661,house,house,1480,250000,private,3,good,installed,0,,,,False,150,153,2
9292594,house,house,1420,425000,private,6,good,installed,,,,,False,225,400,4
9290094,house,house,1420,498250,private,5,as new,hyper equipped,0,20,805,,False,229,20000,4
9288365,house,house,1390,485000,private,4,as new,hyper equipped,0,30,762,,False,210,879,4
9287099,house,villa,1341,460000,private,3,good,,0,,,,False,205,1254,4
9286246,house,villa,1470,520000,private,4,,installed,0,30,1000,1,False,200,1290,4
9285167,house,house,1380,585000,private,3,good,installed,0,60,900,1,False,160,1250,4
9283154,house,house,1332,575000,private,4,to renovate,installed,0,25,900,,False,220,1328,4
9281470,house,villa,1420,485000,private,4,,installed,0,60,300,,False,200,730,4
9278622,house,house,1420,385000,private,3,as new,hyper equipped,,25,,,False,140,267,2
9169310,house,house,1380,1295000,private,3,just renovated,hyper equipped,0,,3991,,False,200,3991,4
9274981,house,villa,1380,1035000,private,4,,installed,0,,,,False,344,1991,4
9272790,house,house,1390,474000,private,5,good,installed,0,20,1200,,False,192,1680,4
9270207,house,house,1410,695000,private,3,as new,,,,,,False,165,750,3
9169795,house,exceptional property,1470,1250000,private,8,to renovate,,1,,35000,,False,1000,35000,4
9266790,house,house,1474,350000,private,3,to renovate,semi equipped,0,,475,,False,152,600,4
9265138,house,apartment block,1400,1600000,private,30,,installed,1,,,,True,2600,5000,4
9262293,house,mixed use building,1400,1150000,private,6,,,,,,,False,750,800,4
9260473,house,mixed use building,1380,400000,private,6,as new,,,,,,False,356,2100,4
9257530,house,house,1430,350000,private,4,good,installed,0,,800,,False,240,843,4
9239551,house,house,1390,449000,private,5,as new,hyper equipped,0,20,200,,False,186,313,3
9252536,house,farmhouse,1350,390000,private,5,good,semi equipped,0,,,,False,180,3132,4
9247453,house,house,1350,289000,private,2,good,installed,,,,,False,,0,3
