id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9205171,house,villa,1701,1295000,private,5,as new,usa hyper equipped,0,50,6000,,False,310,6200,4
9201887,house,house,3294,335000,private,3,just renovated,usa hyper equipped,0,14,2658,,False,190,2783,4
9201240,house,house,1800,415000,private,3,good,usa installed,0,24,20,,False,175,133,2
9199870,house,villa,1650,950000,private,5,good,,0,,,,False,330,1170,4
9199128,house,apartment block,1930,785000,private,6,just renovated,semi equipped,0,68,188,3,False,504,494,3
9195358,house,villa,3078,590000,private,3,as new,hyper equipped,1,48,370,1,False,250,485,4
9106580,house,house,1930,439000,private,5,as new,installed,,30,110,,False,280,197,2
9191739,house,villa,1640,675000,private,4,,,,,,1,False,230,1090,4
9188580,house,villa,3150,415000,private,3,,installed,,15,,,False,127,828,4
9187961,house,town house,1600,387000,private,3,good,hyper equipped,0,,380,,False,170,500,2
9185697,house,house,1674,422315,private,3,,,0,,,,False,180,648,4
9183666,house,town house,1601,310000,private,3,as new,installed,0,15,,,False,105,80,2
9181295,house,house,1770,325000,private,3,just renovated,semi equipped,0,45,,1,False,165,309,2
9179313,house,mixed use building,1800,250000,private,3,good,,0,,,,False,198,118,3
9176891,house,house,1950,415000,private,4,to be done up,semi equipped,0,,295,,False,160,351,3
9175414,house,exceptional property,3390,1150000,private,3,as new,hyper equipped,1,35,2500,1,True,462,4000,4
9173861,house,house,3090,770000,private,5,good,installed,,,,1,False,374,2030,4
9172021,house,house,1740,349000,private,4,as new,installed,0,27,394,,False,132,533,2
9170180,house,house,3220,339000,private,2,to be done up,semi equipped,0,,,,False,120,400,3
9166719,house,house,3400,195000,private,4,to be done up,,0,,,,False,235,371,3
9163831,house,house,1560,480000,private,5,good,installed,,20,500,,False,180,500,4
9161815,house,house,1630,365000,private,4,good,,0,,,,False,120,0,2
8919206,house,house,3290,269000,private,3,to be done up,not installed,,,,,False,182,838,4
9158148,house,apartment block,1731,500000,private,4,good,semi equipped,0,3,,,False,230,158,2
9156745,house,house,3400,195000,private,4,good,installed,0,,,,False,181,150,2
9154057,house,house,3270,415000,private,3,as new,,0,,,,False,200,500,3
9151974,house,house,3360,475000,private,2,as new,,,22,,,False,200,627,3
9148603,house,villa,1950,1020000,private,5,,hyper equipped,,,,1,False,360,1100,4
9145154,house,house,1651,730000,private,4,as new,installed,,30,,1,False,315,1670,3
9143488,house,house,3000,429000,private,3,good,installed,0,,,,False,125,0,2
9137976,house,villa,1653,539000,private,4,good,hyper equipped,,,,,False,220,595,4
8861952,house,villa,3391,689000,private,4,good,,,,,1,False,440,3500,4
9131777,house,house,1860,645000,private,3,as new,hyper equipped,0,35,539,,False,185,635,4
9129173,house,mixed use building,3300,849000,private,9,good,,0,20,,,False,850,615,2
8571886,house,other property,1640,219000,private,1,as new,usa hyper equipped,0,25,,,False,64,64,2
9124568,house,house,1500,985000,private,6,,,0,55,7265,,False,760,7265,4
9119833,house,house,1860,439000,private,4,just renovated,usa installed,0,,40,,False,160,140,3
9108807,house,villa,3080,1975000,private,10,as new,hyper equipped,1,40,250,,True,550,1060,4
9105255,house,house,3078,695000,private,5,good,,,,500,,False,370,768,4
9099962,house,house,3390,235000,private,2,,,,,,,False,,0,4
9092523,house,villa,1640,4150000,private,6,as new,installed,,,1,,True,845,5568,4
9082026,house,villa,3140,1190000,private,5,as new,installed,0,,,,True,630,3529,4
9075124,house,house,3370,425000,private,3,to be done up,installed,0,,,,False,211,6205,4
9069572,house,house,1950,1090000,private,5,as new,usa hyper equipped,0,30,2600,,False,280,3000,4
9053245,house,house,3130,225000,private,1,to renovate,,,,,,False,,0,4
9051039,house,exceptional property,3200,550000,private,4,to be done up,installed,0,,,1,False,240,10074,4
9044201,house,villa,3270,520000,private,4,to be done up,semi equipped,0,40,,,False,220,5660,4
9036943,house,house,3320,210000,private,2,good,installed,0,,,,False,125,195,2
9030945,house,house,1547,310000,private,3,good,hyper equipped,0,,,,False,136,282,3
9019602,house,house,1640,2800000,private,6,as new,usa hyper equipped,,60,2200,,False,540,2205,4
9011635,house,house,1502,186000,private,3,good,installed,0,5,70,,False,100,140,2
9000251,house,house,3140,595000,private,2,,semi equipped,0,,,1,False,426,2266,4
8887587,house,house,3010,450000,private,2,just renovated,hyper equipped,,,,,False,120,90,2
8989006,house,exceptional property,3000,875000,private,4,good,installed,0,80,4000,2,False,424,5320,4
8982029,house,house,3140,2249000,private,4,as new,hyper equipped,0,,,,True,432,5707,4
8975371,house,house,3400,225000,private,6,to be done up,not installed,0,,134,,False,190,205,2
8948802,house,castle,3450,2200000,private,8,to be done up,,0,,,1,False,,53000,4
8934421,house,apartment block,3053,835000,private,365,good,semi equipped,0,,,,False,,892,4
8922452,house,house,3290,312000,private,3,just renovated,installed,,,,,False,150,1100,4
8901966,house,house,3290,261906,private,3,,,,,,,False,141,263,2
8874989,house,house,1547,323559,private,3,as new,hyper equipped,1,,,,False,,652,3
8852679,house,exceptional property,1640,2950000,private,6,as new,,,110,,,False,550,3422,4
8791560,house,villa,3080,2475000,private,7,,,0,,,,True,720,5800,4
8730927,house,house,3010,585000,private,4,as new,installed,0,,,,False,240,210,2
8667511,house,house,3080,533800,private,3,,usa hyper equipped,,,,,False,,544,3
8611300,house,apartment block,1950,725000,private,7,just renovated,installed,0,21,,,False,230,364,2
8416620,house,house,3000,800000,private,7,,,1,,,,False,250,82,2
8100842,house,house,1790,308225,private,3,as new,installed,0,,,,False,,736,2
7768205,house,house,1755,349000,private,3,,,,,,,False,,458,2
9083525,house,house,6791,235000,private,400,,not installed,0,,,,False,,0,2
9241455,house,house,6810,270000,private,5,good,,,,,,False,,610,4
9309409,house,house,6890,245000,private,3,good,installed,0,,,,False,273,1360,4
9306979,house,house,6666,349000,private,4,good,,,,,,False,161,1172,4
9305046,house,apartment block,6870,178000,private,3,to be done up,installed,0,44,,,False,539,0,2
9303355,house,house,6760,175000,private,1,,semi equipped,0,,,,False,100,28,2
9301386,house,house,6720,389000,private,4,as new,installed,0,56,,,False,221,596,2
9254631,house,apartment block,6724,575000,private,6,just renovated,semi equipped,0,,,,False,240,0,4
9298861,house,house,6791,249000,private,4,,,0,,,,False,132,116,3
9213848,house,house,6760,99000,private,3,to renovate,,,,,,False,140,82,2
9293219,house,house,6762,258000,private,4,,installed,0,,,,False,210,120,3
9291634,house,house,6780,465000,private,4,good,installed,0,,,,False,261,1522,4
9288962,house,house,6940,385000,private,4,as new,installed,0,,,1,False,262,1000,3
9286114,house,house,6780,750000,private,7,good,hyper equipped,0,,,1,False,400,7200,4
9284014,house,apartment block,6762,360000,private,4,just renovated,installed,0,35,,,False,238,130,2
9283255,house,house,6850,159000,private,5,to renovate,not installed,,,,,False,180,7166,4
9281580,house,house,6760,250000,private,3,good,,0,,,,False,182,1100,4
9280024,house,house,6940,299000,private,2,good,semi equipped,0,,,,False,100,1008,4
9278577,house,house,6700,310000,private,5,to renovate,semi equipped,0,,,,False,151,217,2
9276962,house,house,6600,350000,private,7,to be done up,,0,,,,False,322,93,3
9197943,house,house,6900,400000,private,4,,installed,0,,1432,,False,277,1844,4
9272178,house,house,6760,150000,public,3,good,,,,,,False,,0,3
9271091,house,house,6720,410000,private,4,as new,hyper equipped,0,,150,,False,309,380,3
9267299,house,villa,6660,325000,private,4,to be done up,semi equipped,0,,,,False,145,521,4
9265126,house,house,6762,200000,private,2,,not installed,0,,,,False,185,850,4
9263139,house,town house,6880,150000,private,4,to renovate,,,33,190,,False,182,341,2
9261363,house,house,6600,400000,private,5,,installed,0,60,,,False,,1252,4
9260005,house,apartment block,6840,499000,private,13,good,,0,,,,False,530,662,3
9258635,house,house,6630,1100000,private,4,as new,usa hyper equipped,0,62,,1,False,386,1974,4
9253228,house,house,6769,20000,public,2,,,,,310,,False,,0,2
9251459,house,house,6990,259000,private,4,good,semi equipped,0,10,3153,,False,222,3153,4
9248820,house,apartment block,6700,225000,private,4,to renovate,semi equipped,0,,,,False,154,50,2
9247032,house,apartment block,6700,395000,private,7,to renovate,not installed,0,25,200,,False,339,289,2
9239250,house,apartment block,6600,495000,private,7,as new,,,,,,False,358,1363,4
9235969,house,house,6700,675000,private,5,just renovated,installed,0,40,1500,,False,273,1774,4
8971276,house,house,6830,100000,private,2,to be done up,not installed,,,,,False,146,448,2
9233034,house,house,6760,398000,private,5,,installed,0,,600,,False,215,870,4
9229707,house,house,6600,350000,private,4,good,installed,0,,,,False,,590,3
9222920,house,apartment block,6950,435000,private,6,,not installed,,,,,False,180,725,4
9215051,house,house,6953,239976,private,4,,,,25,750,,False,140,1156,3
9209348,house,mixed use building,6880,440000,private,4,as new,hyper equipped,,,,,False,,1021,4
9204969,house,house,6927,249500,private,5,good,,,,,,False,250,2163,4
9199994,house,villa,6870,680000,private,3,,,,,,,False,,4470,4
9197100,house,house,6900,425000,private,6,,installed,,,,,False,274,820,4
9193161,house,mansion,6700,910000,private,6,as new,installed,0,,,,False,540,650,2
9188297,house,house,6730,115000,private,2,to restore,,,,195,,False,,340,3
9184866,house,house,6980,199000,private,3,just renovated,installed,0,12,400,,False,90,364,3
9181521,house,house,6900,291200,private,3,good,not installed,0,,,,False,144,850,3
9176403,house,house,6940,195000,private,4,,installed,0,16,,,False,140,421,4
9173194,house,house,6900,345000,private,4,good,installed,0,,,1,False,400,1118,4
9170130,house,house,6880,115000,private,2,to renovate,not installed,,,300,1,False,100,420,3
9165664,house,house,6960,265000,private,3,good,installed,0,,4500,,False,148,4500,4
9156117,house,house,6980,139000,private,2,good,semi equipped,0,,,,False,160,62,2
9148050,house,house,6850,122500,private,2,,,,,,,False,,220,3
9141930,house,villa,6600,990000,private,5,,,,,,,False,,7000,4
9124133,house,apartment block,6670,295000,private,5,,,0,,,,False,230,253,4
8863073,house,house,6941,175000,private,3,good,installed,0,18,,1,False,90,1210,3
9109323,house,house,6730,140000,private,2,to be done up,,,,,,False,,538,2
9105133,house,villa,6600,375000,private,5,good,installed,0,,,,False,,1698,4
9095419,house,house,6690,355000,private,8,good,semi equipped,0,,,,False,320,612,3
9085302,house,villa,6687,376956,private,3,as new,,,,,,False,,937,4
9076781,house,house,6840,300000,private,3,as new,,0,,,,False,,1228,4
9058818,house,house,6790,280000,private,3,,,0,20,,,False,106,1343,3
9050926,house,apartment block,6830,225000,private,5,,installed,0,,,,False,210,70,2
8861225,house,chalet,6940,110000,private,2,to renovate,not installed,0,,,,False,67,3629,4
8998444,house,house,6760,198000,private,2,,installed,0,,,,False,110,981,4
8980615,house,house,6600,250000,private,3,,semi equipped,0,,,,False,,200,2
8960970,house,mixed use building,6700,670000,private,4,,installed,,,,,False,378,150,3
8958959,house,house,6940,345000,private,6,,semi equipped,0,,,,False,245,4040,4
8945334,house,house,6880,299000,private,4,good,,,,,,False,246,581,2
8848619,house,house,6950,180000,private,4,to be done up,installed,0,,,,False,182,180,3
8870035,house,house,6600,190000,private,3,just renovated,installed,0,,,,False,,492,3
8850287,house,other property,6724,1500000,private,32,,,,,,,False,,0,3
8765199,house,house,6900,165000,private,3,to be done up,semi equipped,,,,,False,150,523,4
8693734,house,house,6840,228000,private,3,,,,,298,,False,138,389,4
8567766,house,house,6810,25000,private,3,good,,,,,,False,,360,3
8383161,house,house,6890,276820,private,3,as new,,0,,,,False,,1459,4
8108792,house,house,6760,255622,private,6,as new,,0,,,,False,,980,4
7599096,house,house,6600,399000,private,3,,,,,,,False,,80,2
9315301,house,house,3800,349000,private,2,good,installed,0,,,,False,150,0,3
9041658,house,villa,3620,565000,private,3,good,usa installed,0,,600,1,False,334,947,4
9313910,house,house,3520,275000,private,3,to be done up,installed,0,,,,False,144,1340,4
9313369,house,house,3910,369000,private,4,as new,hyper equipped,,,,,False,172,523,4
9310003,house,house,3970,215000,private,3,to renovate,installed,,,,,False,,430,4
9308871,house,house,3870,349000,private,2,,installed,,,,,False,128,360,4
9308543,house,house,3850,287500,private,4,to renovate,installed,0,,,,False,178,1009,3
9308288,house,house,3920,237000,private,3,good,,0,,,1,False,115,400,3
9307189,house,house,3980,295000,private,4,as new,,,,,,False,195,879,4
9306538,house,villa,3920,498000,private,4,as new,installed,0,,1523,,False,300,1523,4
9306018,house,house,3560,274999,private,3,,,,,,,False,152,479,4
9305323,house,house,3582,350000,public,2,,installed,,,,,False,144,1150,4
9304606,house,house,3890,344000,private,3,,installed,,,,,False,158,1165,4
9302390,house,villa,3910,1095000,private,4,good,installed,0,,2268,,True,540,2268,4
9301449,house,house,3580,269000,private,3,to be done up,installed,0,,,,False,180,703,4
9301135,house,house,3960,299000,private,3,good,,0,,,,False,158,716,4
9300282,house,house,3600,274000,private,5,to be done up,installed,0,,1497,,False,237,1700,4
9299890,house,house,3945,249000,private,3,to renovate,semi equipped,0,,,,False,145,1082,4
9297693,house,house,3512,350000,private,4,to renovate,semi equipped,0,,8062,,False,320,8062,4
9297109,house,house,3945,189000,private,3,to renovate,,,,,,False,180,776,3
9296598,house,house,3740,229000,private,3,,installed,0,,,,False,218,579,3
9294683,house,house,3830,169000,private,2,to renovate,semi equipped,0,,1930,,False,130,2396,4
9293548,house,house,3920,599000,private,4,good,installed,0,,,,False,418,1167,4
9292684,house,house,3590,349000,private,4,to renovate,installed,0,,,,False,204,33981,4
9291544,house,house,3700,310000,private,4,as new,installed,0,,65,,False,210,225,3
9289914,house,house,3980,395000,private,4,as new,hyper equipped,0,,,,False,180,800,4
9288179,house,house,3800,255000,private,3,to be done up,installed,0,,300,,False,173,0,3
9287682,house,house,3840,189000,private,3,to renovate,installed,0,,,,False,170,216,3
9117942,house,house,3700,195000,private,4,,installed,,,,,False,,493,3
9284532,house,house,3500,450000,private,1,as new,installed,0,,,,False,202,357,3
9284279,house,house,3920,395000,private,3,as new,installed,0,,,,False,150,250,2
9282790,house,house,3770,355000,private,3,good,installed,0,,,,False,200,2776,4
9281881,house,house,3800,139000,private,3,to renovate,installed,0,,,,False,162,90,2
9280802,house,house,3740,419000,private,4,good,,,,,,False,252,2093,4
9279135,house,mansion,3500,650000,public,11,,,,,,,False,750,899,3
9165151,house,house,3970,350000,private,5,,installed,,,,,False,310,3370,4
9277934,house,house,3560,495000,private,4,as new,,0,35,,,True,235,682,4
9275817,house,house,3530,258000,private,4,to renovate,,0,,,,False,170,645,4
9274496,house,house,3530,369000,private,3,as new,installed,,,,,False,198,411,3
9272401,house,house,3583,295000,private,3,as new,installed,,,,,False,190,810,4
9270471,house,house,3500,389000,private,3,,installed,0,,,,False,195,281,2
9269281,house,house,3545,215000,private,3,to renovate,not installed,0,,,,False,,636,4
9268405,house,house,3530,298500,private,3,as new,,0,,,,False,,1013,3
9267559,house,house,3920,242000,private,3,good,installed,0,,,,False,190,585,3
9266736,house,house,3583,250000,private,3,,semi equipped,0,,,,False,235,768,4
9265171,house,house,3670,291000,private,3,,,0,23,,,False,158,520,3
9262910,house,mixed use building,3545,199000,private,2,to renovate,not installed,0,,,,False,150,382,3
9260376,house,house,3511,395000,private,3,as new,hyper equipped,,,,,False,136,179,2
9257612,house,house,3510,479000,private,5,good,,0,,1900,,False,225,2522,3
9256578,house,house,3890,210000,private,4,good,semi equipped,0,60,,,False,,643,3
9255219,house,house,3510,270000,private,2,to renovate,,0,,,,False,150,3965,4
9254656,house,house,3960,199000,private,3,to be done up,,0,,,,False,150,1296,3
9253844,house,house,3770,239000,private,2,good,installed,,,,,False,,381,3
9252262,house,mixed use building,3920,349000,private,3,to be done up,installed,0,,975,,False,,975,3
9250301,house,house,3550,475000,private,5,just renovated,installed,0,50,2500,,False,275,2900,4
9248861,house,exceptional property,3770,1275000,private,3,good,installed,0,,,1,True,,30000,4
9248368,house,house,3800,165000,private,2,,installed,0,,,,False,186,355,2
9246823,house,house,3511,199950,private,2,to renovate,not installed,0,,,,False,,899,3
9245977,house,bungalow,3620,150000,public,3,,,,,,,False,,1112,4
9198784,house,house,3650,275000,private,2,as new,,0,,,,False,140,615,4
9241899,house,house,3870,319500,private,3,as new,installed,,24,350,,False,160,350,3
9240833,house,house,3720,145000,public,3,to be done up,,,,,,False,,633,3
8944341,house,villa,3500,590000,private,4,to be done up,installed,0,,795,1,False,,795,4
9238335,house,house,3800,575000,private,8,to renovate,installed,,,,1,False,550,576,3
9236786,house,house,3580,303000,private,3,as new,,,,,,False,165,463,3
9235150,house,house,3650,225000,private,2,to renovate,,0,,,,False,195,790,4
9233074,house,house,3570,150000,public,4,,,,,,,False,,993,4
9231202,house,mansion,3500,1145000,private,4,good,,0,,,,False,242,575,2
9230373,house,house,3530,169000,private,3,good,installed,0,,,,False,129,185,2
9228641,house,house,3540,330000,private,3,,,,,,,False,,373,3
9227255,house,house,3800,700000,public,6,,,,,,,False,,1078,4
9225158,house,villa,3550,645000,private,4,good,,0,,,,False,262,2870,4
9223675,house,house,3700,329000,private,3,good,installed,0,,320,,False,404,681,3
9221724,house,house,3540,119000,private,2,to renovate,,,,,,False,84,396,3
9219837,house,house,3530,249000,private,2,,,,,,,False,150,698,4
9216895,house,house,3970,149000,private,2,,,0,,,,False,112,90,2
9212200,house,house,3850,205000,private,3,good,installed,0,,,,False,180,540,2
9208067,house,country cottage,3770,229000,private,146,to renovate,,0,,,,False,,945,3
9204673,house,house,3920,259000,private,3,to be done up,installed,0,,938,,False,183,938,4
9201911,house,house,3740,309000,private,3,,hyper equipped,0,25,,,False,195,104,2
9199520,house,house,3545,199000,private,2,,,,,,,False,105,385,3
9196359,house,house,3600,250000,private,3,to renovate,installed,0,30,761,,False,180,961,4
9193615,house,house,3980,296542,private,3,,,,,,,False,153,429,3
9190179,house,villa,3940,699000,private,3,as new,installed,0,,,,False,242,5738,4
9179100,house,house,3770,195000,private,3,to be done up,,,36,,,False,200,376,3
9177708,house,apartment block,3970,575000,private,370,good,,0,,,,False,,370,2
9172008,house,house,3870,99500,private,3,to renovate,semi equipped,0,,,,False,153,0,2
9170724,house,house,3850,284706,private,3,as new,installed,,,,,False,128,258,3
9168820,house,house,3560,235000,private,3,to be done up,installed,0,,,,False,159,1155,3
9109793,house,house,3700,280000,private,3,as new,installed,0,,,,False,,0,3
9159795,house,house,3600,289000,private,4,good,semi equipped,,,,,False,260,975,3
9155551,house,house,3900,396000,private,4,,,,,,,False,380,800,4
9151559,house,house,3800,135000,private,3,to renovate,installed,,,,,False,150,5000,2
9141187,house,mansion,3910,475000,private,3,good,installed,0,,,,False,406,948,3
9137778,house,house,3720,219000,private,3,to renovate,,0,,,,False,179,810,4
9129701,house,villa,3583,798000,private,4,as new,,0,,2197,,False,369,2397,4
9126310,house,house,3840,371000,private,3,,installed,0,,,,False,191,599,4
8954996,house,house,3970,140000,private,4,,not installed,0,10,80,,False,196,280,2
9115737,house,villa,3970,570000,private,4,,hyper equipped,,,,,False,420,1328,4
9102936,house,house,3581,535000,private,6,good,installed,0,25,800,,False,334,1087,4
9052247,house,bungalow,3530,80000,private,3,good,,,,,,False,100,100,4
9086299,house,mansion,3500,470000,private,4,as new,hyper equipped,,,,,False,255,200,2
9080946,house,house,3793,495000,private,5,as new,,,,503,,False,265,632,4
9076066,house,villa,3630,800000,private,4,as new,hyper equipped,0,,,1,False,365,1035,4
9072503,house,house,3550,312120,private,3,good,,0,,,,False,147,0,3
9052386,house,house,3511,849000,private,4,good,installed,0,33,1188,,False,212,27226,4
9036978,house,house,3500,219000,private,2,to be done up,installed,,,,,False,,98,2
9025900,house,villa,3630,2950000,private,3,as new,usa installed,0,,,,True,1000,14011,4
8274021,house,villa,3621,1575000,private,3,as new,installed,0,,6000,,True,512,6058,4
9003301,house,house,3700,336000,private,4,,,,,,,False,177,966,3
8992306,house,villa,3980,465000,private,5,good,,0,,,,False,325,2379,4
8984896,house,house,3700,209000,private,3,to be done up,semi equipped,0,,280,,False,150,710,3
8774621,house,house,3920,475000,private,3,to be done up,installed,0,,,,False,438,10076,4
8871487,house,house,3500,370000,private,2,,,,,,,False,170,386,3
8929546,house,house,3920,195000,private,2,good,installed,0,,291,,False,90,291,3
8894840,house,house,3806,179000,private,2,to renovate,,0,,,,False,160,415,3
8874343,house,house,3650,389000,private,4,good,installed,0,,4000,,False,,5020,4
8833996,house,house,3545,270000,private,2,good,,0,,292,,False,223,500,3
8809381,house,villa,3570,459350,private,3,as new,installed,,20,,,False,227,748,4
8769069,house,house,3580,331000,private,3,as new,,,,,,False,216,590,3
8728968,house,house,3960,595000,private,4,,,0,,,,False,213,25180,4
8718601,house,house,3500,317900,private,3,,installed,0,34,,,False,127,425,3
8447010,house,house,3680,420000,private,3,good,,0,,,,False,147,6461,4
7537523,house,house,3910,595000,private,4,as new,installed,0,,,1,False,357,2839,4
8624269,house,house,3840,400000,private,1,,,,,,,False,119,2868,4
7813560,house,house,3770,465000,private,4,good,semi equipped,0,,1401,,True,178,1800,4
8442675,house,house,3621,74500,private,3,good,installed,0,,350,,False,,0,4
8230592,house,house,3920,249500,private,4,to renovate,not installed,0,12,1100,,False,263,1200,4
7836787,house,country cottage,3721,275000,private,1,to renovate,,0,,,,False,,1640,4
5984850,house,villa,3980,485000,private,3,as new,installed,0,20,,,False,200,1950,4
9316560,house,apartment block,5600,180000,private,440,to renovate,,,,,,False,,0,3
9315170,house,house,5640,200000,private,4,to renovate,not installed,0,,800,,False,232,800,3
9314791,house,house,5310,445000,private,4,as new,usa hyper equipped,0,25,800,,False,178,1000,4
9314017,house,house,5640,135000,private,2,good,semi equipped,,,20,,False,100,93,3
9311761,house,house,5332,549000,private,6,good,,0,,,,False,343,0,4
9306460,house,chalet,5600,168000,private,3,,semi equipped,0,47,3350,,False,149,3599,4
9251114,house,apartment block,5060,500000,private,6,,,,,,,False,270,2500,4
9303697,house,house,5330,380000,private,4,,installed,0,50,,1,False,267,1527,4
9288674,house,house,5651,225000,private,3,as new,installed,,11,25,,False,91,90,4
9302276,house,house,5500,315000,private,3,,hyper equipped,0,,850,,False,242,968,4
9301355,house,house,5100,170000,public,2,,,,,,,False,,1670,4
9299381,house,house,5060,235000,private,2,just renovated,installed,0,30,500,,False,155,574,3
9298773,house,house,5000,1100000,private,5,,installed,0,50,,1,False,400,7007,4
9297944,house,house,5380,249500,private,3,,installed,,30,,,False,257,1084,3
9297279,house,house,5530,375000,private,4,as new,,,12,,,False,250,1000,4
9285984,house,house,5310,300000,private,3,,installed,,10,150,1,False,190,258,2
9026771,house,house,5190,299000,private,2,,installed,0,,,,False,,0,3
9293951,house,house,5550,90000,private,3,good,installed,,,,,False,120,60,3
9293112,house,other property,5300,495000,private,32,to renovate,not installed,0,,,,False,630,7333,4
9291941,house,house,5650,129000,private,3,to restore,installed,,,225,,False,150,340,4
9291262,house,house,5100,360000,private,4,as new,hyper equipped,0,22,800,,False,150,937,4
9289517,house,country cottage,5190,330000,private,5,to renovate,semi equipped,,30,2566,1,False,250,2566,4
9287915,house,mixed use building,5190,125000,private,1,to renovate,,0,,,,False,256,317,4
9286781,house,house,5640,240000,private,3,,,0,,,,False,,1112,4
9285344,house,house,5640,319000,private,4,as new,installed,,25,,,False,200,591,3
9283876,house,chalet,5600,195000,private,2,,installed,0,17,1700,,False,121,1850,4
9282836,house,house,5680,90000,private,3,good,not installed,0,,,,False,104,55,2
9233231,house,house,5570,299000,private,5,good,installed,,,,,True,187,315,3
9279861,house,house,5300,249000,private,1,good,,,,,,False,95,487,3
9279465,house,house,5060,175000,private,4,good,semi equipped,0,21,150,,False,140,270,4
9279184,house,house,5590,295500,private,4,as new,,,,533,,False,,564,4
9277771,house,house,5660,70000,private,2,to renovate,semi equipped,,,70,,False,88,123,2
9277044,house,villa,5600,350000,private,5,,hyper equipped,0,,900,1,False,233,1204,4
9246185,house,villa,5621,290000,private,3,,installed,0,63,,,False,230,1722,4
9274325,house,house,5020,355000,private,4,to be done up,semi equipped,,,,,False,269,900,4
9029516,house,house,5640,420000,private,4,,semi equipped,0,,,,False,371,2358,4
9271200,house,house,5560,130000,private,2,,semi equipped,,,,,False,103,177,2
9269964,house,house,5590,220000,private,4,as new,hyper equipped,,17,34,,False,104,104,2
9269105,house,house,5543,320000,private,4,,installed,,,,,True,149,4368,6
9267268,house,house,5660,149000,private,4,good,installed,,,,,False,130,170,3
9265848,house,house,5530,225000,private,4,to be done up,installed,0,,,,False,200,591,4
9264906,house,house,5640,245000,private,4,,,0,,,,False,,0,3
9262069,house,house,5500,229000,private,3,good,installed,0,25,,,False,150,522,3
9260686,house,house,5002,230000,private,3,good,installed,0,35,,,False,150,204,3
9258153,house,house,5060,280000,private,3,as new,,0,35,,,False,110,0,2
9257063,house,villa,5100,1250000,private,10,good,semi equipped,,,,,False,437,4373,4
9255536,house,house,5020,215000,private,3,,,,,,,False,,630,3
9253305,house,house,5670,95000,private,3,to be done up,,,,,,False,,0,2
9252053,house,house,5030,295000,private,4,,,0,,,,False,,0,3
8951219,house,villa,5000,899000,private,6,as new,hyper equipped,0,,4929,1,False,500,4929,4
9138237,house,villa,5000,1150000,private,5,as new,hyper equipped,1,100,,1,False,800,4472,4
9247727,house,house,5580,250000,private,1,good,installed,0,,,1,True,76,6172,4
9243822,house,house,5100,290000,private,3,to be done up,semi equipped,0,15,439,1,False,184,439,2
9182028,house,house,5580,320000,private,4,,installed,0,,,,False,139,908,3
9239964,house,house,5580,180000,private,4,good,installed,,,615,2,False,187,802,2
9239521,house,house,5370,675000,private,9,,,,,,,False,320,4700,4
8707353,house,house,5003,595000,private,5,just renovated,,0,,,1,False,330,3000,3
9232498,house,house,5190,160000,private,3,good,installed,0,,,,False,130,300,3
9232875,house,house,5000,349950,private,5,to renovate,semi equipped,0,,,,False,230,994,4
9229306,house,house,5300,219000,private,3,good,,,8,,1,False,237,1020,2
9227968,house,house,5002,215000,private,2,good,installed,0,,100,,False,,0,2
9226213,house,villa,5170,275000,private,3,as new,installed,0,20,,,False,130,907,4
9221578,house,house,5570,239000,private,4,as new,not installed,,,,,False,120,1060,3
9219676,house,house,5000,289000,private,4,to renovate,,,,,,False,184,150,2
9218009,house,house,5670,120000,private,5,to be done up,,,,,,False,,0,2
9213773,house,house,5550,269000,private,3,as new,installed,0,,,,False,160,729,3
9207217,house,house,5190,219000,private,3,as new,installed,,,,,False,,521,3
9200799,house,house,5300,195000,private,2,good,installed,,,100,1,False,110,180,2
9199467,house,house,5670,105000,private,2,to renovate,semi equipped,0,,160,,False,150,0,3
9197503,house,house,5060,180000,private,4,good,semi equipped,0,46,,,False,170,99,2
9173896,house,manor house,5030,295000,private,5,good,installed,,45,170,,False,160,390,3
9192069,house,house,5190,199000,private,3,as new,installed,0,15,160,,False,,280,3
9189016,house,house,5550,249000,private,2,good,installed,,,,,False,137,5115,4
9114106,house,house,5140,185000,private,3,to renovate,,,,,,False,130,0,3
9184919,house,house,5350,175000,private,2,to renovate,not installed,0,,,,False,115,446,4
9183909,house,mansion,5575,150000,private,8,good,,,,,,False,250,540,4
9177247,house,house,5377,269000,private,5,good,installed,0,30,859,,False,181,859,4
9172892,house,house,5004,345000,private,5,,,,,,,False,,800,4
9169839,house,house,5000,243000,private,3,good,semi equipped,0,,,,False,120,300,2
9168127,house,house,5570,135000,private,3,,,,83,,,False,178,1944,3
9165649,house,house,5620,150000,private,3,,,,,,,False,,483,3
9161329,house,manor house,5620,290000,private,3,good,hyper equipped,,,,,False,160,1600,4
8978548,house,house,5670,75000,private,4,,,,,,,False,,0,4
9153524,house,house,5060,475000,private,5,as new,installed,0,39,2078,,False,229,0,4
9148660,house,apartment block,5630,260000,private,5,,installed,,,,,False,400,296,3
9148166,house,villa,5630,400000,private,4,,hyper equipped,0,28,990,,False,233,1095,4
9143278,house,house,5070,349000,private,5,as new,installed,0,,,,False,,860,3
